Driver,LapNumber,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index,Year,Event,SessionType,PC1,PC2,PC3
33,35,MEDIUM,6.0,59.7503144970553,64.1772644866486,0.3829117061013508,1787.9205155703296,314.93997758523227,72.09944877770054,138.7774245867958,24336662.167994764,2021,French_Grand_Prix,R,1.097475201201757,0.7768689245112423,1.266464041602005
1,45,HARD,2.0,60.000899651615626,70.49950861860036,0.3708221858984283,4108.164352185589,453.8590987703904,124.60613414251596,677.1975289729968,41520783.18725637,2023,Abu_Dhabi_Grand_Prix,R,-2.3359342020266167,-0.1012313235480214,-1.6998037286447074
22,4,HARD,5.0,66.48994786768738,74.00483664410865,0.3711549113411388,4078.758856264933,274.1300282105212,66.90848256040525,350.2225562867234,39518260.27842097,2024,Italian_Grand_Prix,R,-1.2169409109499865,0.3856775884445981,1.6006380780060534
99,40,MEDIUM,8.0,61.27240734794683,71.97128289758302,0.3783966683291151,1766.9743367443773,337.0082235942152,83.39758291602206,149.78302104902147,23382422.541891985,2021,Qatar_Grand_Prix,R,-1.4393386847620122,-1.3893281430272164,-1.0625438292963385
14,60,MEDIUM,27.0,56.938559459117975,67.39672767002604,0.3856511723395511,1645.965433136431,398.6544111317102,90.80478058963818,101.93186609334552,19095793.01388103,2021,Dutch_Grand_Prix,R,0.3594574791375128,1.0423619422100938,1.0755641955096642
9,34,MEDIUM,3.0,58.21331031486479,60.481600936002096,0.4025969302001456,1744.1105806734895,285.06882229287123,64.45465476023091,121.9192999359549,24295981.317182776,2021,French_Grand_Prix,R,-1.468493251415225,-0.3164719048895273,1.617326981022876
16,4,MEDIUM,4.0,58.74290488856779,67.3779434530011,0.3830354798530687,3766.457545909033,494.0298888562887,200.86343458394512,532.4484239073264,40515874.88436435,2022,French_Grand_Prix,R,-2.1290751287376963,0.480181713979319,1.2598948466305429
55,52,SOFT,11.0,55.84016400334778,68.30083139737411,0.407387073902451,3296.481796476194,339.684131322509,72.08154628985719,240.6236813858125,31038031.9530248,2022,Bahrain_Grand_Prix,R,0.4264026416218984,-1.6156306914180143,0.1824169780421422
99,32,MEDIUM,2.0,56.768998015838605,66.69219774157854,0.3966999303872373,1692.8866456238952,215.5080146277753,49.097710388215646,118.37538279009593,20626780.830488168,2021,Bahrain_Grand_Prix,R,1.6068566970645244,-0.9349741835080242,-0.5586271179641452
31,48,HARD,41.0,65.31918176152998,75.89689750972838,0.3786762002956938,4068.52325270177,597.5560046417215,167.6647237974232,240.82905238308035,46017494.275292136,2024,Saudi_Arabian_Grand_Prix,R,-0.2234723978391263,-0.6632676328643926,1.9767452823307143
14,52,HARD,27.0,67.18914108009184,76.69785203175675,0.335013637417505,1935.1195487770524,192.0110979083616,52.19124187147352,132.60244667712337,23914228.86859921,2021,Italian_Grand_Prix,R,2.010241102443731,-1.26770612938893,-1.1512782973926885
99,42,SOFT,6.0,56.37816834264864,64.8204920062491,0.3910906179784661,1656.2811657535508,308.7545028123188,70.47522708173793,101.4177331977068,18951079.115523465,2021,Spanish_Grand_Prix,R,-0.5317928144932803,3.326659603310992,-0.8049541386206801
11,53,MEDIUM,14.0,52.72768056717746,58.2460463820014,0.4176960585278558,2947.474748510645,471.9959200029937,70.83957574396912,214.6646274635688,24848559.574622825,2023,Hungarian_Grand_Prix,R,-0.4068745998978611,-0.1551085226114797,1.0779474339432114
11,50,HARD,39.0,56.75427367713416,67.5367830057453,0.3986044709450294,4243.792239632175,328.94317616859786,94.85377613938608,580.7948189432041,46164639.22554794,2023,Azerbaijan_Grand_Prix,R,2.862855053510406,0.6235319117484928,1.475471105186067
31,37,HARD,15.0,62.09549129449217,72.9781536404147,0.3568427042437742,4043.538593249519,536.8702192856665,82.54744123826222,273.63803916292835,42414325.37571089,2022,British_Grand_Prix,R,-1.0171477123142396,-0.8535696539784704,-1.5912878604231078
30,54,MEDIUM,18.0,55.37397079918983,64.93164250562886,0.408953446780297,3748.576752735426,585.865535405246,162.87872836407328,523.8721383259978,39792626.98894595,2024,United_States_Grand_Prix,R,-2.114065014617477,-0.7959448714539338,1.673155425257305
4,63,SOFT,32.0,62.77675205692904,73.08526755486783,0.3567350549946468,1809.1930059142271,329.00187237467304,83.19837516572791,118.9455989765047,20373633.331937283,2021,Emilia_Romagna_Grand_Prix,R,-6.6140787533147485,-0.0989009787914855,-3.480530127982564
55,55,HARD,37.0,58.46010826993698,68.13610744775082,0.397065083478734,3532.1476277703914,445.778022854504,97.7466116215311,262.16761128167866,36670235.800852366,2023,Miami_Grand_Prix,R,0.9328070445564745,2.0948555631447623,0.2512788503952078
16,56,HARD,37.0,58.59527466598415,67.44719062952008,0.3915674276050987,3899.3003187646,437.1089942719256,70.80390792613834,497.7756336161736,40718152.83495787,2024,Miami_Grand_Prix,R,0.7405707021713656,-0.096927139233398,-1.2415731769670766
4,43,SOFT,10.0,67.64469465636046,76.13007976688047,0.3475342517450241,4573.341465857515,405.2291742983522,130.33217891931056,511.9511881929977,44317364.66345467,2022,Italian_Grand_Prix,R,-1.3168469887677814,1.488698586148402,-2.9870812157703983
22,63,MEDIUM,9.0,56.10296805661001,63.7907686942239,0.3854528263683356,3333.3233707468075,471.0445242240591,71.88737748673005,280.8790977443169,26187577.628051773,2022,São_Paulo_Grand_Prix,R,-0.4986489872886817,0.3517502536798931,-2.605782206109041
11,40,SOFT,4.0,56.77246066067307,65.91616834646928,0.4168227086473683,3645.5510810354617,388.32360947728745,91.31862301060336,556.5089563127551,35283564.202146605,2024,Bahrain_Grand_Prix,R,1.6459468354505098,-2.597381176650254,-0.0469511464099815
5,51,MEDIUM,5.0,52.300483692575696,60.07008920842764,0.4344867672947443,3097.464462243984,488.5568798327257,119.66242181927402,300.3269589728356,24704736.133877065,2022,Hungarian_Grand_Prix,R,0.9640974578004476,-0.1089043566624215,1.688060662006494
10,48,HARD,16.0,59.7280054701049,66.63893328448516,0.3531000505513756,3580.78856634854,507.80017891978696,114.41576899422952,694.306633831907,41730054.335738495,2024,Japanese_Grand_Prix,R,2.6501623863786667,-4.412763751037599,1.042875958311056
10,44,HARD,27.0,58.81022365019266,64.31842479812715,0.397582178025234,1713.5976571284975,295.44875467466625,72.23326108770006,125.8864626397408,23016273.97274143,2021,French_Grand_Prix,R,0.4529157641846467,-1.1714316440346595,2.1794596841193075
55,63,HARD,21.0,53.01446302666079,59.0523657076581,0.4192950805152853,1576.8992308413,218.7030365367509,59.68150004267656,108.32957689583893,15932378.409227666,2021,Mexico_City_Grand_Prix,R,-0.3688995883730271,-1.202129087110113,-1.2126725263013698
63,53,SOFT,4.0,54.70667222725567,62.78242132391984,0.3989905791004223,2977.573752515482,431.25175296823886,78.52649511546686,184.5628521766272,26780043.8564106,2022,Spanish_Grand_Prix,R,0.1723736642775902,0.406711129116051,-1.0651873532183536
16,56,HARD,22.0,65.54078082660688,79.31677218274142,0.3486795238602929,4306.141938063377,489.5689907305269,116.50768416747022,541.100930808565,42785327.43682675,2024,Australian_Grand_Prix,R,-1.2157989585028384,1.7204134734312104,-0.1446842013816927
7,62,MEDIUM,36.0,61.86560848608745,75.17218250182196,0.3884654105835022,1881.4065226209989,302.1376684380393,76.24328681320428,106.23752999193734,20346347.084230784,2021,Emilia_Romagna_Grand_Prix,R,-0.6515295028054644,-0.4093147344235462,1.2824322063716498
3,49,HARD,12.0,60.900400826277135,68.0524604021176,0.3892339432016388,3793.804746902177,393.5035088635064,177.12097508985087,391.4102460066117,28328671.83068206,2024,Austrian_Grand_Prix,R,2.145610271791242,-1.7679261392273935,-1.1272960969344017
14,62,SOFT,10.0,57.2166658795904,66.49307832611778,0.4096603299015801,3392.301877523195,473.0258520414925,78.98033456812863,231.56188857195363,27465430.99602129,2022,São_Paulo_Grand_Prix,R,-0.4655601293667243,-2.7191480381336564,0.4141520650280207
2,34,MEDIUM,2.0,53.45810807491996,57.412393217624846,0.4041425977833632,3296.153203938924,515.4712277405389,110.89004303967164,446.3386398763329,33807511.173053406,2023,United_States_Grand_Prix,R,1.348077698421802,-2.99724405331772,0.0653081741022729
14,34,HARD,3.0,56.51525169839477,64.05760705052177,0.4055851971315479,3363.9287365000823,590.0522087737365,112.71968489930212,222.1144369381261,27705975.72660599,2024,Dutch_Grand_Prix,R,-0.9532304229417348,0.6849986892258898,1.3687024430560857
44,51,HARD,29.0,63.71694953542809,78.44951815568658,0.3411935852611118,4397.285953530219,548.1560476973482,149.2488654946426,651.1924944707324,39548198.87569691,2022,Australian_Grand_Prix,R,-2.014223318363352,0.0650701493593662,1.3510217174902486
77,52,HARD,7.0,52.17421299326508,59.690793523089184,0.4304474153977635,3452.2062882006794,455.294203451015,71.77506758083463,468.0335753850139,27648916.84447419,2024,Hungarian_Grand_Prix,R,-0.4790800120959604,0.3781305991983658,1.2743611227429985
14,54,MEDIUM,10.0,62.22120300835012,70.93163396100245,0.3801182037748296,4101.141366927185,350.5678873723364,70.45991846235233,241.4750604119197,28613047.033105176,2023,Austrian_Grand_Prix,R,3.4786162089912764,0.5788080335668949,-1.836708732723396
16,61,HARD,9.0,58.1618005792381,67.28576703058926,0.3875979114660988,1736.4547188417007,283.90405869624146,57.20952640434779,149.46505860526216,19565834.056108885,2021,São_Paulo_Grand_Prix,R,4.89908313977606,-1.3413990170138814,-1.074064212307526
31,51,HARD,29.0,58.060447137590046,66.26368053122468,0.4125331960252197,3170.81326956097,372.5183753539905,68.86927782371573,322.6400167052364,34151727.43998356,2024,Miami_Grand_Prix,R,0.7123015218110667,-0.8147888613542417,-0.8820874369511832
11,45,HARD,32.0,56.83042788107164,67.74208301690538,0.399184311700928,1721.0999107040166,247.14056527294017,83.85657633076727,123.1039616631384,23150717.74111715,2021,Azerbaijan_Grand_Prix,R,0.7592145113493479,-1.9227541853284047,-0.6326965474961169
6,16,MEDIUM,2.0,55.96386678638164,65.38335057681674,0.4082023987281473,1659.6519964832794,205.79869213283527,49.28582195332939,107.99928221321314,19820670.202051267,2021,Bahrain_Grand_Prix,R,-2.2601933355985557,-0.8830498867942866,-0.4797288929535706
55,44,HARD,9.0,56.923169343839454,69.46103185629765,0.3992565548805666,3632.182331948277,375.16661258236223,112.6482496080026,485.0744733999253,34832143.60137036,2024,Bahrain_Grand_Prix,R,-1.764674202237652,-0.1591932227582162,1.8373023991857191
16,51,SOFT,8.0,56.55440398475143,72.6099424814538,0.4092745056731399,3765.786491505213,386.3448683766424,159.47311349458334,356.6532184312501,36016198.80391755,2022,Bahrain_Grand_Prix,R,1.4455839269261583,-0.4347631244880657,-1.1353484786805403
14,19,INTERMEDIATE,19.0,41.50035648395098,49.22997161482044,0.4490224406151777,2753.4960104406337,271.3095789549965,62.92282638506221,542.4293674649482,27235181.85066673,2022,Singapore_Grand_Prix,R,-2.012508773490424,-0.877410987408473,1.9950727060362656
1,54,HARD,34.0,58.15232547431695,63.33767689579807,0.367804796820064,3850.3415652379495,420.5945866721538,144.2286101030767,687.9179011795269,36532597.94318558,2022,Abu_Dhabi_Grand_Prix,R,-2.1024831056127544,1.2043491875892027,1.157357776017446
63,23,MEDIUM,23.0,57.44049232926026,65.3038657087499,0.3939661143665958,1823.7797045083344,267.30713742160845,87.25774853769406,200.04560121653776,22388943.09745705,2021,Abu_Dhabi_Grand_Prix,R,1.1461141363136498,-0.6270519430908007,1.7487492591379494
5,39,MEDIUM,22.0,53.58019202018404,62.8171675107832,0.4093473601220568,3324.3482212397694,498.0837128436332,85.43156268696902,216.858873463841,34318064.463060066,2022,United_States_Grand_Prix,R,-0.8528182513750479,0.6417262289045245,0.273501036133962
3,48,SOFT,4.0,51.659233556469786,51.746270749125934,0.4089293288374929,3223.280261051802,328.94426808123484,60.64528953154695,753.1756694336942,27259581.623911142,2022,Mexico_City_Grand_Prix,R,-0.7448416511799896,2.607377187883463,0.5893948867868614
14,39,HARD,16.0,63.32626735105266,68.9648213479263,0.3719420602314772,3981.98919356262,329.78811041711475,99.40909091552412,286.017427738526,44267998.44206227,2024,Las_Vegas_Grand_Prix,R,-0.2249701766822177,0.7541718454092974,-2.361459276353535
3,16,MEDIUM,2.0,53.220305247223685,60.32488035414837,0.4067320047244786,3630.714789259974,421.10383849717965,186.5426208526197,440.8005922110792,37359670.77462018,2024,Chinese_Grand_Prix,R,-0.2193759307314837,1.1733910474914293,1.1227491121491713
55,54,SOFT,15.0,56.46679671075558,65.09656551368641,0.4223906783775422,3235.9166645155624,591.1459835957583,110.39507008653244,237.8041524823041,27784595.92749768,2023,Dutch_Grand_Prix,R,-3.000937036997338,-0.4755096071246483,2.418413358126809
5,40,MEDIUM,8.0,61.45846010797626,69.84942848567657,0.3529100316344965,3897.388674793546,434.4280807471721,118.39027341866398,327.6790181948037,49744113.09814376,2022,Belgian_Grand_Prix,R,0.8147372399919008,0.8965603577980326,-1.5371723603762384
20,44,HARD,36.0,65.4828521077405,75.7011989940823,0.347439475293532,3796.310890776554,533.4311159377942,149.4391078270405,446.8457811041063,44100668.78607842,2023,Saudi_Arabian_Grand_Prix,R,0.1010660212964043,0.4992302303233674,1.1828828467925332
63,40,HARD,27.0,57.57442672824898,66.5295699288462,0.3809621922489007,1884.698769788744,297.51770372388506,69.36334393056322,289.1765337556425,27291556.19264471,2021,Russian_Grand_Prix,R,-2.093957785593381,0.9303690436507726,1.0244711461590457
11,33,HARD,5.0,49.97316471709964,56.89370378514589,0.442983523562852,2885.8911304959083,322.1492672877964,74.95624640813973,193.80791936938013,26597326.625896707,2024,Singapore_Grand_Prix,R,-2.377866615032105,0.3859868770985574,1.628548709968112
61,56,HARD,34.0,58.549862798200735,69.69736561877588,0.3585861775716986,3580.070927426096,448.4959108534761,99.85191683463673,442.2322163376277,34192513.23182038,2024,Abu_Dhabi_Grand_Prix,R,-1.871193777614746,0.3750662517195404,1.5213673914164572
3,61,HARD,31.0,59.644763768483024,70.55118746530417,0.377236304775034,3547.2403377628093,407.7177263824017,116.05882990104573,541.8905235801868,31740709.978403494,2022,Emilia_Romagna_Grand_Prix,R,0.6963004923058518,-0.3638862739529262,-0.9537814718695372
77,49,SOFT,14.0,65.82439005972492,78.2745547587522,0.3380909774864878,4047.457211982041,542.1079359392744,124.94554437604208,240.5013550534099,44847911.83201421,2024,Saudi_Arabian_Grand_Prix,R,1.9352994623429127,1.2618087990596645,1.2284254746206291
63,56,SOFT,5.0,55.098433547759896,66.07343114917468,0.3878521169866024,3528.101282439989,488.2192975552233,107.80072362014872,245.241570542729,36540572.780750185,2022,United_States_Grand_Prix,R,-1.2694721963566131,0.2398952447365611,1.3424126802012455
6,60,HARD,36.0,55.57854062915757,65.89082859009537,0.4275740721228511,1669.8851676515037,337.066531968107,75.04506201756557,110.96266696424571,20487144.67129363,2021,Portuguese_Grand_Prix,R,4.570804720522219,2.599391969945401,0.7931347019771952
23,71,MEDIUM,17.0,56.68612911534993,63.668081864366165,0.398239794556485,3205.872088383342,545.6523836506493,105.8876342141039,219.8475432390443,27295905.095311742,2024,Dutch_Grand_Prix,R,-2.653913855334603,-1.3223175442600563,-0.759916263543241
63,73,MEDIUM,72.0,43.57168557400122,51.88078703235762,0.4519641204978554,2571.5110365300825,497.0250074862341,111.77578078798832,308.0645302732856,18642586.599945173,2024,Monaco_Grand_Prix,R,-0.5956982885301408,-0.4117570886841915,-0.667831845994184
16,48,HARD,32.0,66.38163704330776,80.59680127376032,0.3619616995912281,4377.6854224025465,559.7232626833304,178.15004849712162,720.8419531439743,50617607.31344764,2022,Saudi_Arabian_Grand_Prix,R,-0.8149350504995378,1.4278165517216763,0.9807232061301838
40,50,HARD,25.0,58.682402237244986,65.26890178776168,0.3739263937847001,3647.338094965264,522.3990100134142,105.851382030915,249.36182627330228,39120038.078284346,2023,Japanese_Grand_Prix,R,0.1088519170737915,-2.559186367725491,-0.5753958718460936
14,54,HARD,30.0,49.90519955923425,55.79283335130157,0.4335291659674113,2935.1117450090323,365.03265221609695,57.5854389827056,213.38937008725145,25533553.2165045,2024,Singapore_Grand_Prix,R,0.3404957033278288,-0.8520299314348049,1.4730861190762743
22,14,HARD,2.0,60.11234562378552,68.85003668493894,0.3916621737462454,4136.718184042817,422.4955430148647,107.47155047739108,734.4594612168382,37930140.70575104,2024,Emilia_Romagna_Grand_Prix,R,-1.4648101178451818,0.2098816194472842,-1.2439719629865031
24,2,HARD,2.0,61.87080148464061,66.67841588517429,0.3830301806401865,3736.776659241741,421.8923490258258,121.52614167970398,370.09995480351193,46767860.39742304,2024,Belgian_Grand_Prix,R,-0.6405412536250603,2.1573388821271107,-2.352109582184148
44,42,MEDIUM,4.0,54.54301356186304,62.5410145832904,0.4022950847201669,3674.376720977418,529.8628695867629,140.1434059789549,614.7712223732786,39378945.69849572,2023,United_States_Grand_Prix,R,0.0180357862331186,0.3835903484101193,1.4381542600084232
6,30,HARD,2.0,58.58234098340988,67.30222357128802,0.3827704788721701,1860.296591027024,270.2101828182357,77.51019271185947,114.2224278534658,22234315.981897164,2021,Abu_Dhabi_Grand_Prix,R,-2.1827941615433293,1.0045447953147977,-0.1399320955452168
31,45,HARD,4.0,58.312238861072274,71.033862009511,0.3667697408302374,3539.15175907293,425.6601227674704,95.22866488619285,328.20764356613654,33697692.73152472,2022,Abu_Dhabi_Grand_Prix,R,-1.050782602768518,-0.4649151718533258,1.976171036603316
6,25,HARD,2.0,55.89293907025261,65.16093130145866,0.40927720881826,1669.846318157871,351.7742089757202,68.45586894683697,121.85984093149274,18990176.92519348,2021,Dutch_Grand_Prix,R,-3.1567980179604302,-0.241609315364397,0.4633323355455976
14,51,HARD,29.0,53.46377219824564,63.71894176008681,0.3973708155778962,3299.599451553683,465.8589847714346,80.93666536639927,240.04401604344017,33587408.29145732,2022,United_States_Grand_Prix,R,3.819805313049744,4.458854688784341,0.4948880487166509
7,43,HARD,30.0,56.34993916198228,65.20233408199067,0.417264700839628,1641.200720167125,240.66258302927432,104.95220407082756,110.12615995191511,22900769.84075852,2021,Azerbaijan_Grand_Prix,R,-1.8361294783406132,-0.6913077261543362,-1.682071841048908
81,46,HARD,26.0,49.56505182862035,55.5408347669656,0.418710886516648,2917.1947013642152,315.86513988771543,63.64430510994179,234.8452376364449,25611848.211531416,2023,Singapore_Grand_Prix,R,-1.827762170210248,0.3973647237439576,1.2422649899052565
23,24,HARD,6.0,42.80035012321659,46.05944078668664,0.4555948807601019,2572.3973956781824,438.4610311096442,84.91881496275961,202.4380617428468,17987956.83215112,2023,Monaco_Grand_Prix,R,0.1873506262794647,0.8787917374239036,0.4307846712377511
11,61,MEDIUM,22.0,50.21758914499792,60.264407946371286,0.4206787675958071,3087.574931259141,346.35383833188644,78.87804803533817,223.9352967398632,27845119.38011116,2023,Singapore_Grand_Prix,R,1.699355067507092,-0.4036071465921511,-0.9175276949160384
11,70,SOFT,2.0,58.25483095865957,71.31709683899986,0.3820784987620745,3530.532212942423,386.9685605776877,135.14217441421113,294.1611373642121,26779744.3722428,2023,Canadian_Grand_Prix,R,3.675854178009216,-3.092688223342765,0.2384579832677104
2,60,MEDIUM,12.0,60.98914994760315,67.62386535289022,0.3821977404831587,3500.6137318579545,339.82187609481224,74.916401615734,235.72518334184952,25845032.272936206,2024,Austrian_Grand_Prix,R,0.7933821764523794,2.270688404863105,1.1321298070987107
18,44,HARD,21.0,62.31524528013425,74.46992023625907,0.4188351336034012,1836.49270681032,342.73755185535293,98.64224329004458,119.48469500029474,24300293.49641065,2021,Qatar_Grand_Prix,R,3.0755668566188525,-0.730478090310041,-1.0666870146334282
14,62,HARD,21.0,57.07304082704756,65.5203428497507,0.3713422110340638,3391.6057938648564,307.9107623806024,87.83431708653076,353.0344974777144,27433309.996183783,2023,Canadian_Grand_Prix,R,0.6001055434114283,-0.2481214834597224,1.547378945180774
18,52,HARD,35.0,57.972398748358366,62.51201117931373,0.4065625182919673,3606.3039970709415,438.8939158523931,93.00280450879326,373.44303436448297,38211008.73804259,2022,French_Grand_Prix,R,-1.005176750527979,0.2260590432275354,0.5596757492638901
24,58,HARD,26.0,56.06280141211362,67.1829634648747,0.4000648455868733,3706.003504932696,330.2689566722464,66.70231577881387,428.3911221594034,28707037.74285193,2023,Canadian_Grand_Prix,R,-1.3540015799786786,0.8081713611339234,0.3111112274383336
21,48,SOFT,16.0,63.04732851933232,70.49639410686096,0.3587444682309762,3794.208293132592,493.710883834905,85.08701706323467,202.6895591326725,39857807.3642733,2023,British_Grand_Prix,R,-0.8138464377639248,-1.9416071092298028,-0.1544485441007545
16,46,HARD,19.0,61.5659458537614,71.36574147260889,0.3573909768725158,1803.4192251878296,346.498022237449,92.92322534589754,115.75961422907692,24952674.763488647,2021,Qatar_Grand_Prix,R,-0.5963081211259472,-1.4007837202245796,-1.2460452336837635
23,40,MEDIUM,5.0,57.73412443434615,63.72657830848127,0.3647351966674569,3734.4781299322376,494.156494810232,228.16795371369457,593.5994360609733,36304968.25577427,2022,Abu_Dhabi_Grand_Prix,R,1.6069867022991946,0.4935079809292217,-1.415422852757336
23,56,SOFT,5.0,52.34252584049545,52.03164460580575,0.4079981715559577,2942.9865444177763,392.2443845912428,76.23757201439543,220.7667159843692,25411820.04083104,2022,Spanish_Grand_Prix,R,0.2072623754508815,-1.316920090812856,-0.4309122460011057
3,34,INTERMEDIATE,13.0,56.51196084902509,65.20823992570861,0.3583631695586332,1635.5510866932225,263.43200978052806,99.5660157623837,124.91369654060529,21430315.89292097,2021,Turkish_Grand_Prix,R,1.8639991612510312,-1.0196750106234225,-0.4328112729130456
24,43,SOFT,7.0,64.03676960013566,75.3058379587876,0.3347520902015515,4332.171760575375,533.2143668876021,168.3256239421224,678.9005782180433,48009651.85222135,2024,British_Grand_Prix,R,-0.7985313155516721,-2.196061235048991,-0.2676791717975118
20,55,HARD,28.0,63.8475677915526,77.60637766165918,0.3471683887867784,4004.603414520485,586.3048209408067,127.26704328490146,484.7450294448804,40138617.1916072,2024,Qatar_Grand_Prix,R,-3.983148333753511,-0.6735935321563441,0.650091127565676
1,43,HARD,16.0,63.67821188608648,66.74989472699882,0.3933480130819992,4078.075388800862,358.5984241348954,70.24050022834646,393.5402703523951,44808629.93226249,2024,Las_Vegas_Grand_Prix,R,-2.0461327726044414,-0.816396472819087,1.2164382138487604
10,22,INTERMEDIATE,3.0,55.02551890584445,61.67501827895688,0.3731376747320794,3220.670389595286,429.9843888499456,87.56864186000159,288.62591229757345,35157069.425856955,2022,Japanese_Grand_Prix,R,-0.6697708800079385,-0.724226269471134,1.1840508713594096
27,53,MEDIUM,10.0,58.93834994562564,65.86088263090129,0.3866995839386425,3505.1092249160256,497.6681307837352,86.71853939895666,271.8316375161178,30391365.33985157,2023,Spanish_Grand_Prix,R,-3.775692602151529,0.5030492638450033,0.7887044942292607
24,75,SOFT,5.0,43.97665971399397,53.43583405716011,0.4600665840973513,2472.4336822305745,501.2509556631246,101.9411066503854,262.8240050438635,17787124.402330905,2024,Monaco_Grand_Prix,R,-0.3752336238951037,-1.4055392891652374,0.0982509362682582
22,69,INTERMEDIATE,40.0,52.00834215002232,57.76955498426592,0.4254242784358201,3196.9657887353465,391.7541794352106,53.97882880427471,261.14934604023125,25626616.98493013,2024,São_Paulo_Grand_Prix,R,-0.2846210065824518,1.5286956332541073,-1.534322673332481
10,49,MEDIUM,2.0,43.26273296185409,50.29950670296997,0.4393984645726564,2640.271907799466,458.1261356691836,84.89858508751678,205.17792194670224,18112754.74192361,2023,Monaco_Grand_Prix,R,1.9354321907930243,1.1330535494277398,0.5567596730791311
4,31,MEDIUM,2.0,61.539002865413,67.22951579792858,0.3743071281953093,3727.1612309328143,456.8687278843079,139.5712923339561,296.171425503612,49273457.75017269,2022,Belgian_Grand_Prix,R,1.3669206128570952,1.5455104232394428,-1.2589400024608812
3,37,SOFT,2.0,56.38518210588264,65.40515968340421,0.3950761280975491,3494.733407318495,343.36299276455014,72.32536152404231,664.6608617746161,34534102.87192805,2024,Bahrain_Grand_Prix,R,1.4002565622661276,-2.115334232830038,0.1113409436260193
18,52,HARD,29.0,67.01552840993428,76.1711186847681,0.3419661946615275,1919.666571623877,196.66683059919023,62.40647758034179,118.69403819330373,23144424.12483305,2021,Italian_Grand_Prix,R,2.00256076957127,-1.9088704473214648,-0.9250389963899036
4,72,HARD,44.0,57.31984640778783,64.19383328720005,0.3931965949417446,3627.34280902794,587.6428330984455,121.2008036166512,262.66692731294563,29708319.76290228,2024,Dutch_Grand_Prix,R,2.1175282845740453,1.7670857786389218,0.9223636685001352
81,47,HARD,47.0,42.28278822942321,46.39868785077004,0.4491113792010118,2427.5541002095647,526.476611816336,107.26173316263608,176.1998859158346,16979767.13053839,2023,Monaco_Grand_Prix,R,1.525963753003108,-1.5688822206548323,0.1399560761752393
16,38,SOFT,5.0,68.1114683042858,80.75831356986153,0.3342456579962696,4218.341406779949,308.0633847291345,67.11335051338654,479.0353974411983,41404078.68830191,2022,Italian_Grand_Prix,R,-0.4103775595463163,0.7489384958077527,1.4597990383479265
14,54,SOFT,7.0,56.90672275728407,66.31060152513847,0.3727280167852214,3500.161351916619,513.9118499195272,165.51687734529563,373.02068530347793,28014501.84966448,2023,São_Paulo_Grand_Prix,R,-0.6694140727665044,2.207953810993753,0.0048841942777829
11,31,MEDIUM,31.0,62.93724448664046,75.85463699095112,0.3652033842671653,4076.939280253965,624.1226889104335,267.6118387200213,634.1053614906905,41769067.52434692,2024,Qatar_Grand_Prix,R,-0.9088965954324328,-2.373831344984242,-0.6246113538639764
47,46,MEDIUM,26.0,61.28338665520221,66.60508927953633,0.354199043541898,1839.7754958260152,321.53011972034426,78.36343805423719,118.71881520582303,24183100.04314992,2021,Qatar_Grand_Prix,R,1.1206111908046053,-0.3491339512751588,-0.7786543632686734
33,60,HARD,20.0,57.82133540317658,65.04642194760658,0.3933542407632028,1789.278486980143,384.5290298939795,87.79654993942343,112.01949931797044,20419064.396472964,2021,Dutch_Grand_Prix,R,5.318988788102657,-2.3061212563812643,0.0200750871366584
10,12,HARD,2.0,53.37589934011277,60.11605479432855,0.3812600438854665,1562.3947350928977,306.1307807813583,67.04653985233331,119.815368975356,22329331.44373592,2021,United_States_Grand_Prix,R,2.944992477456455,0.7178845284780284,0.8553283062248106
23,40,MEDIUM,17.0,53.47500517122907,56.18902272989641,0.4032721586093846,2967.2748018659777,452.3690207882995,114.74344606425664,211.31396270697607,32712797.61476325,2023,United_States_Grand_Prix,R,0.1696835189025788,1.9946608682465068,1.2017870978547442
55,40,HARD,10.0,57.03887933016932,66.16472070022164,0.4281240806985079,3585.248315084673,571.0915785827011,107.61145613384532,261.36645582662504,30347400.00277036,2024,Dutch_Grand_Prix,R,2.9831541292339288,-2.1625352369363817,-0.0109209277369566
27,42,HARD,27.0,55.16876251964617,64.08185414064724,0.4053847242683233,3260.9978842730534,320.9929535129513,117.15276720685254,246.2452585888367,36760723.86482026,2024,Azerbaijan_Grand_Prix,R,-1.918746501787716,-0.3372015601200835,0.8378006917248129
10,70,SOFT,5.0,55.5539880235008,67.26437539481283,0.3843050845334729,1557.3537366375117,314.4844092025837,75.95119113349197,132.4172026328459,17377787.924357813,2021,Hungarian_Grand_Prix,R,-1.464374192328574,-0.5689203476102417,-1.1372696579870645
31,53,SOFT,2.0,57.05244698909485,63.64660144002288,0.4271081567958516,3684.8371755815497,535.4289092165789,295.5767696654276,488.5164286589638,30744646.56271905,2023,São_Paulo_Grand_Prix,R,-0.2801183360783319,1.73289879190489,-2.792135259037181
63,41,MEDIUM,13.0,63.90094176381052,71.44168174185559,0.3668885894693752,3788.552680841302,521.5176231674824,76.35440487576976,249.9179751891636,40420607.78019015,2023,British_Grand_Prix,R,0.8425571526459844,1.26324638161476,-1.3627158316403774
