Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_Index,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Avg_Speed_mps,Brake_Aggression,Max_Lateral_g,Max_Longitudinal_g,TyreLife,PC1,PC2,PC3
2,26,HARD,2024,Dutch_Grand_Prix,R,75.539,30587425.496742107,3760.965588244185,596.777151553392,55.913033383549006,0.4078038806163164,101.60838534197786,577.1580102761785,4.0,1.3932088363698898,0.36576133624095886,-1.436455705380924
3,52,HARD,2024,Dutch_Grand_Prix,R,75.222,30141563.96924915,3683.879062756426,637.4700474371334,56.05779426218499,0.4026381595139999,296.2355706105444,618.6474238764404,23.0,2.696932035161931,0.8215891465548738,-1.972703929407109
4,72,HARD,2024,Dutch_Grand_Prix,R,73.817,29708319.76290228,3627.34280902794,587.6428330984455,57.31984640778783,0.3931965949417446,121.2008036166512,262.66692731294563,44.0,0.747101007968089,1.5298974159143734,-1.7897241805042625
10,54,HARD,2024,Dutch_Grand_Prix,R,74.855,31212361.9531228,3707.8413342368367,679.6445685748482,56.55561287046027,0.3994634528593079,187.6676037526414,524.7277832279201,22.0,2.0783758044940903,0.8464856996875979,-1.7102732269318253
11,69,HARD,2024,Dutch_Grand_Prix,R,74.587,30049245.11630149,3600.736488250263,633.3235101550796,56.639817694161074,0.4144153813725899,104.76561642626244,222.15612695390948,40.0,0.6378248233750328,1.184667222052592,-1.9936946726837956
14,34,HARD,2024,Dutch_Grand_Prix,R,74.758,27705975.72660599,3363.9287365000823,590.0522087737365,56.51525169839477,0.4055851971315479,112.71968489930212,222.1144369381261,3.0,0.4719821879484325,0.4935128591073891,-1.0522769378886916
16,62,HARD,2024,Dutch_Grand_Prix,R,74.585,27965163.89581923,3352.02703197664,550.4702208887974,56.75418456008234,0.4144153813725899,116.77165881345654,577.959973634908,38.0,0.8952924439417836,1.0876689951233445,-2.224843192582284
18,51,HARD,2024,Dutch_Grand_Prix,R,75.255,30500191.41397289,3793.7059036104297,669.0064775049584,56.47556909493633,0.3893030862906102,166.51109757634066,298.41405713874167,21.0,1.5498435180256047,0.9750717558883023,-1.375143222669222
20,42,MEDIUM,2024,Dutch_Grand_Prix,R,74.954,28131664.03777372,3472.9037304349126,591.2807769927957,56.56881959684864,0.4022544390480574,87.59602003629647,223.21170305342147,2.0,0.4388849935772809,-1.2341288528877183,0.14990760330687697
22,16,MEDIUM,2024,Dutch_Grand_Prix,R,75.552,31747776.956725124,3815.577569106769,626.7906442659136,55.98982078133597,0.3990686097430432,120.08240311083551,411.0083566571832,2.0,1.4391918087638615,-1.2813807162871476,-0.03043281582736843
23,71,MEDIUM,2024,Dutch_Grand_Prix,R,74.434,27295905.095311742,3205.872088383342,545.6523836506493,56.68612911534993,0.398239794556485,105.8876342141039,219.8475432390443,17.0,0.19247000080573615,-0.83855024753875,-0.12012845416699383
24,67,SOFT,2024,Dutch_Grand_Prix,R,75.724,27620116.5343394,3125.177508671716,564.775709961984,55.81822530543423,0.3914921282060928,114.2141598172009,273.96990275396826,16.0,0.5520718566004716,-0.9273011908490266,0.24987523869766098
27,59,HARD,2024,Dutch_Grand_Prix,R,75.657,31065355.589436043,3663.7984372987607,565.9199921943014,56.02435181749648,0.4131369014598979,110.32584624387007,454.94519911153526,45.0,0.9479541966037865,1.2534411964467818,-2.3231585225281073
31,50,HARD,2024,Dutch_Grand_Prix,R,75.39,31527618.27920142,3684.6947036089528,558.3051814777097,56.13281403843266,0.4224498353406872,216.82948723651668,421.2285461731175,20.0,1.5909865847304003,0.6933970121187648,-1.910118011294589
44,62,SOFT,2024,Dutch_Grand_Prix,R,73.878,27057775.52953669,3070.000063974528,578.9303968023318,57.156221831522565,0.3739366219072799,105.43024188309616,246.04462656408856,14.0,0.5329730842249276,-0.7297157345794874,0.6691768575036624
55,40,HARD,2024,Dutch_Grand_Prix,R,74.117,30347400.00277036,3585.248315084673,571.0915785827011,57.03887933016932,0.4281240806985079,107.61145613384532,261.36645582662504,10.0,0.5843178811200372,0.4899592561539741,-1.4705492495695052
63,57,SOFT,2024,Dutch_Grand_Prix,R,73.927,30381244.15096321,3552.6614012940977,645.7459671711159,57.3638914675128,0.3737344393448338,163.55960573573216,425.12703445864383,6.0,1.8632395932123802,-0.944702372225744,0.6709318651449282
77,45,MEDIUM,2024,Dutch_Grand_Prix,R,75.822,28984090.78383067,3466.0388636774983,612.0864640238337,56.01561455194727,0.4090798040478108,166.19815197854456,225.75684721623972,2.0,0.9946575618786109,-1.3204678346770335,-0.045853178709042465
81,36,HARD,2024,Dutch_Grand_Prix,R,74.237,27963659.93683225,3523.839542657937,631.4054425669401,57.09002015639796,0.4065913664506427,89.20558392288503,310.1522758078788,3.0,0.7228465880136354,0.4574442066517573,-1.0844596805988682
1,54,HARD,2022,Miami_Grand_Prix,R,91.361,35488330.61984311,3543.2067554332884,430.755950003436,58.30965735755943,0.3953774448932242,90.40151090964284,289.3323736720861,28.0,0.4523128588189617,0.24785340362177394,-0.9378200155410898
3,56,SOFT,2022,Miami_Grand_Prix,R,93.265,37184164.50167291,3753.668859624665,419.5232910723297,56.99608212972512,0.3853374805812741,86.79930874922698,322.8385341586392,15.0,0.8779770466507023,-1.7924417244935908,0.8536467538680989
4,37,HARD,2022,Miami_Grand_Prix,R,93.411,36395683.7138472,3617.9168015797777,445.9277106831774,56.92833123782636,0.4033888667747682,89.46439584615817,259.8972426713419,19.0,0.49756793822162176,-0.09720228483159872,-0.9380430408860807
5,50,MEDIUM,2022,Miami_Grand_Prix,R,93.479,39407143.13155303,3691.908169663442,454.0692884308881,56.70864898322763,0.3944849915357857,97.18158439983809,572.0850152491441,11.0,1.4000448433435715,-1.9957603791912712,0.22199664351445125
6,53,MEDIUM,2022,Miami_Grand_Prix,R,94.169,36447576.22419288,3654.33066784841,478.0080513844665,56.72719753100624,0.404605144799477,100.8574511536573,653.4175344614498,19.0,1.4384999639684972,-1.9968987002571565,-0.19337604628673086
10,38,HARD,2022,Miami_Grand_Prix,R,94.487,42339829.89441614,4080.733482562511,520.2516996297795,56.4485057485532,0.3533250337856015,158.08234367910757,711.3827140628125,22.0,2.6792426351481384,0.28797283897015874,-0.8095369825299809
11,54,MEDIUM,2022,Miami_Grand_Prix,R,91.819,41475439.80487567,3826.529779181581,484.6605006444335,57.83308127478103,0.3919888052281007,99.97369322203724,705.7911639219984,13.0,1.944592302327737,-1.8994918057813748,0.20597271897097202
14,53,HARD,2022,Miami_Grand_Prix,R,93.331,39042351.309714414,3902.4577064785,486.7582758694097,57.16719514120642,0.3946459638319737,150.2906833658012,356.41004041850925,39.0,1.4211811133254302,0.39908085511753705,-1.384469836035815
16,53,HARD,2022,Miami_Grand_Prix,R,91.488,42209503.14473981,4044.778801901924,460.28951086999854,58.25151789820317,0.4010365496036123,95.1492136553598,667.8979195070705,29.0,1.8118647371117917,0.14576669711579388,-1.3251583546194194
18,52,MEDIUM,2022,Miami_Grand_Prix,R,93.312,37724423.48294962,3703.655428259124,460.99225290751895,57.00368448387952,0.4111835730016007,102.12306000218231,271.8128267137543,14.0,0.7577750173514461,-2.0044093671428658,0.1851815960946423
20,52,MEDIUM,2022,Miami_Grand_Prix,R,93.511,37585887.43789106,3713.104773315637,482.7141395109712,56.76749024156281,0.3900925200910647,121.72904292652149,243.17504307710632,10.0,0.9823962943624609,-1.9110359911393542,0.5321733631584746
22,55,SOFT,2022,Miami_Grand_Prix,R,93.035,39210794.63479441,3889.372423938488,469.6865128276898,57.205501523120944,0.3717530626081967,100.28819340153862,646.7271954926522,17.0,1.932458186583591,-1.720134459682061,0.7302225408581673
23,57,HARD,2022,Miami_Grand_Prix,R,93.447,40706674.59493584,3885.32958047039,497.04100060373673,56.92860190027164,0.4033888667747682,268.17559355869435,430.2817505399247,41.0,2.3365444182259716,0.36224765198673053,-1.6963607409310413
24,4,MEDIUM,2022,Miami_Grand_Prix,R,95.731,36045987.91148309,3602.848036242397,470.78259089237775,55.50032867931442,0.4051358432330769,155.726178354946,300.03840824100746,4.0,1.0788068181576398,-2.2743120806899704,0.2783857101177936
31,56,SOFT,2022,Miami_Grand_Prix,R,93.163,36057411.8084916,3597.301038803071,443.9080947820868,57.04922299823423,0.3966281452094641,87.78646623812159,355.7618929770956,15.0,0.8496374378331818,-1.9312419522917472,0.6788502435053869
44,55,HARD,2022,Miami_Grand_Prix,R,92.941,39818476.06552709,3828.941514252635,480.3512846138557,57.29922361599068,0.4088234220184432,96.05973203056188,558.5360290062013,33.0,1.4048849831529484,0.09202194363354048,-1.5298375568150382
47,57,MEDIUM,2022,Miami_Grand_Prix,R,92.528,35073140.14154798,3511.144276275292,508.3678706693303,57.719012852998304,0.3846827958508387,120.0956646110667,249.61017668667452,3.0,0.9109463899080783,-1.9931186653332094,0.8255385113277818
55,56,HARD,2022,Miami_Grand_Prix,R,91.79,39412331.75619766,3856.9424143756783,469.32511046776114,58.10656156065067,0.3997267439637287,78.88477149482523,852.3846866483503,29.0,1.8641165710841052,0.05450876203130666,-1.4760151254283789
63,56,MEDIUM,2022,Miami_Grand_Prix,R,92.195,39899519.6628691,3947.6059970189776,489.1585131974624,57.76196060382339,0.3798481283127403,123.85678401070082,725.997577207541,16.0,2.1710213337404793,-1.7537504935769948,0.23063275582068926
77,56,HARD,2022,Miami_Grand_Prix,R,93.184,35048513.59126997,3627.367450042984,456.4950649219597,57.19179032765659,0.3982693761312883,78.56751383933849,271.9287622200941,30.0,0.42001724913592514,0.16807645631551887,-1.1157413447583597
1,48,HARD,2024,British_Grand_Prix,R,88.952,41142751.460033976,3842.814355909337,574.9786183861853,65.22391205347297,0.3578223083993164,80.66389549112696,242.74091421665668,10.0,1.687545419740842,1.7716598909363117,0.08052732433514828
2,42,SOFT,2024,British_Grand_Prix,R,89.972,40994114.63491239,3774.4653219366073,495.065424371623,64.49005302440459,0.3678378168408026,85.17725630897587,262.1483175309704,4.0,1.6008522916482475,-0.23078207333612696,1.5243046987438404
3,47,SOFT,2024,British_Grand_Prix,R,90.735,42368947.67203219,3871.270347695745,537.7892128454079,64.0326887507498,0.3302753932067707,98.16148924353666,266.82031650039715,10.0,2.058051760319644,0.20133210525042292,1.8169423474235633
4,43,SOFT,2024,British_Grand_Prix,R,89.262,43000835.95136657,3989.392650404584,527.0244696328839,65.13154848034044,0.3236176070159533,94.2773813107564,266.41586552907586,6.0,2.1431624932426625,0.26069594138787133,2.0981827249538108
11,50,SOFT,2024,British_Grand_Prix,R,89.707,39555022.79432152,3685.455155763012,518.2298264994305,64.9559363385348,0.3440083760861196,92.51568597745218,289.54431257548345,3.0,1.766546209955767,-0.03821535024088658,1.8553105589901997
14,47,MEDIUM,2024,British_Grand_Prix,R,89.71,43757603.81015323,3937.709098171117,559.5145008336525,64.8281195212693,0.3650654055043933,98.67309880076404,256.2013589807367,9.0,1.933663606666858,-0.038227861891886435,1.086931095503735
16,43,SOFT,2024,British_Grand_Prix,R,89.748,44762159.81892331,4074.184102641263,532.7449758751072,64.80156664454178,0.3416400719855668,150.77338841456066,279.0675075088027,6.0,2.580692684769701,0.09536072778784942,1.7920638930607402
18,46,MEDIUM,2024,British_Grand_Prix,R,89.897,48429282.689121865,4491.780353056514,623.9828324378714,64.65827375276335,0.3341865272628461,194.098481983686,740.4759274247311,7.0,4.23855158743926,0.06848913533813487,1.051822659885761
20,42,SOFT,2024,British_Grand_Prix,R,90.093,41981822.613585256,3887.424678393307,530.152486209134,64.71543175491497,0.3399636549963259,88.59407713292954,268.70677334721915,5.0,1.9607726905246143,0.04673703964913816,1.8674343287134305
22,43,SOFT,2024,British_Grand_Prix,R,90.229,42096589.946632326,3803.562775380946,476.5898569583328,64.4770388454753,0.3360137581015838,89.40312479564328,236.3300517516305,5.0,1.7072233531515915,0.12102693172604882,1.9406400649334854
23,52,MEDIUM,2024,British_Grand_Prix,R,89.718,45661548.92681012,4158.756422547098,568.3951250429387,64.76997916021693,0.3486540060622714,103.70231038075308,622.9588380701762,14.0,2.9168568489171336,0.11806282572533548,0.8823015257188641
24,43,SOFT,2024,British_Grand_Prix,R,91.014,48009651.85222135,4332.171760575375,533.2143668876021,64.03676960013566,0.3347520902015515,168.3256239421224,678.9005782180433,7.0,3.723254932022215,0.04794808099679775,1.4638501252621767
