Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index,Year,Event,SessionType
23,24,122.121,INTERMEDIATE,24.0,40.75232836808104,40.09320991494217,0.465699158510522,2421.393143911781,281.6589970667631,48.6530040178698,343.7746125965795,21713517.58311921,2022,Singapore_Grand_Prix,R
24,5,125.556,INTERMEDIATE,5.0,39.76015255554738,41.8571834075921,0.4625595659415694,2565.2903704028263,283.3043477996299,54.0242845096517,654.7182464912402,24735991.2986686,2022,Singapore_Grand_Prix,R
31,24,121.105,INTERMEDIATE,24.0,41.13245479725128,46.5671498185861,0.4667196511446294,2571.6545969509,279.4057139131432,57.34278714885734,233.3756032415045,23240860.146469504,2022,Singapore_Grand_Prix,R
44,58,110.622,MEDIUM,24.0,44.81990581336853,51.91538474534404,0.4487756777420075,2954.6396375189406,351.7318029029605,59.69513831038386,426.9352042464418,29128338.555305734,2022,Singapore_Grand_Prix,R
47,58,110.29,SOFT,17.0,45.32034727466255,51.59035061633645,0.4461091962617596,2744.7566489752503,352.94850604747137,101.07086431429542,254.30520390628664,25406691.3273256,2022,Singapore_Grand_Prix,R
55,59,108.414,MEDIUM,24.0,46.0247806933079,55.619726885977165,0.4412786174696484,2943.3796351201872,398.12247316668544,89.45403170560142,461.1214387704653,27881541.892098542,2022,Singapore_Grand_Prix,R
63,54,106.458,SOFT,3.0,47.00440764392573,56.12475665756845,0.4368157574198975,3034.8244331326555,387.8242896892702,80.79715198073616,373.27927938495503,28621139.946334843,2022,Singapore_Grand_Prix,R
77,52,111.864,SOFT,19.0,44.70313466097792,50.90147382977496,0.4620022417206637,2895.4452269135727,367.58405393606864,129.3172225747825,496.8559481072506,28270625.272706985,2022,Singapore_Grand_Prix,R
1,50,93.706,HARD,16.0,61.63067169735926,68.42909254242623,0.3800328947352968,3684.723276638671,592.169261257785,217.26175819623757,512.824620509218,41891938.95601516,2024,Japanese_Grand_Prix,R
2,43,94.9,SOFT,2.0,60.75924776718357,65.56281463858492,0.3567425757830096,3866.861195132633,645.4154637881737,162.99382510102137,621.18713068547,42931279.31885854,2024,Japanese_Grand_Prix,R
4,51,95.186,HARD,25.0,60.6627398437772,65.88780654058952,0.3645222825100806,3418.051081791705,511.0218274075134,95.78668246608468,229.52823059212847,36511152.1198756,2024,Japanese_Grand_Prix,R
10,48,96.642,HARD,16.0,59.7280054701049,66.63893328448516,0.3531000505513756,3580.78856634854,507.80017891978696,114.41576899422952,694.306633831907,41730054.335738495,2024,Japanese_Grand_Prix,R
11,35,93.945,HARD,2.0,61.34935494838035,66.01497414873583,0.3712820510172334,4009.53881550437,598.7323206487466,162.6464908870808,509.1027812173453,44382498.29525494,2024,Japanese_Grand_Prix,R
14,53,94.726,HARD,20.0,60.90561650953661,67.67690005358025,0.3775282651879481,3569.744975917292,512.637013099659,117.08423999412337,254.2643328782562,39400572.387051344,2024,Japanese_Grand_Prix,R
16,53,95.044,HARD,27.0,60.74381670584224,71.42374866153048,0.3742796131837574,3475.9099293263257,515.360124228302,122.24069134630918,248.7835888442216,38336019.1735369,2024,Japanese_Grand_Prix,R
18,41,95.798,SOFT,7.0,60.28454774955145,64.14386728697117,0.3565398682573887,4414.173144372354,594.3196019068121,153.1753708875357,610.9548268380244,47926190.510174334,2024,Japanese_Grand_Prix,R
20,24,96.654,HARD,2.0,59.67507044033777,63.49473038409045,0.3991164842819572,4021.708288397782,540.2699111608971,113.79581641329924,521.0322187211448,42615421.80341104,2024,Japanese_Grand_Prix,R
22,51,96.342,HARD,29.0,59.874768413502,65.7397415132995,0.3472102112252385,3476.8009450220266,481.4687760165605,115.02917093034092,245.6531879195401,36955016.45824384,2024,Japanese_Grand_Prix,R
24,9,97.16,HARD,2.0,59.53779308350204,66.83216532927709,0.3818268542957808,3267.3739109051285,496.9130062763034,84.499755554965,206.35324691780568,35551029.204381496,2024,Japanese_Grand_Prix,R
27,52,95.325,HARD,19.0,60.51976494441456,67.12316879387713,0.3880837826738582,3534.1115225457947,539.2735835895958,111.98462214525512,314.7690235505558,41136057.89431502,2024,Japanese_Grand_Prix,R
31,52,96.232,MEDIUM,19.0,59.99069893390375,68.66363729816021,0.3941622089351438,3505.877880790349,508.767254943135,119.75262399639304,220.90102367906752,39080335.257246055,2024,Japanese_Grand_Prix,R
44,41,93.952,MEDIUM,3.0,61.49999319077039,69.79868455879529,0.3703180752462061,4161.362130495857,550.0811224028406,143.33952045645214,569.6228517068187,45812598.898244575,2024,Japanese_Grand_Prix,R
55,46,93.841,HARD,10.0,61.59864604849646,69.69152785542566,0.4043094133385451,3897.361735579783,583.6304941468343,113.14004185021726,485.7019304628224,43504518.114701,2024,Japanese_Grand_Prix,R
63,39,94.404,MEDIUM,3.0,61.196375211775255,68.69413210066229,0.3423845126685641,4297.079726829204,635.8502127928894,91.47524867681952,516.892968146258,46977998.6859274,2024,Japanese_Grand_Prix,R
77,25,96.608,HARD,3.0,59.65952146489325,67.87060287269145,0.3868996871760823,3751.455078948634,565.0244465832365,226.07319717387665,478.6892615650964,42165661.29379692,2024,Japanese_Grand_Prix,R
81,35,94.802,HARD,3.0,60.97597668743975,65.27007024739011,0.3215483044282323,3525.060800057013,550.6184927831248,109.9609839408278,295.2901647710718,40764953.10864024,2024,Japanese_Grand_Prix,R
1,71,67.012,SOFT,5.0,64.10197015430214,74.3252262824104,0.3704922363372816,3615.031181845113,441.4321082353285,81.09477978422241,214.8882120271482,26360978.94442685,2023,Austrian_Grand_Prix,R
2,45,69.611,HARD,2.0,61.89050215929829,68.83901295569622,0.3790381450474075,3714.3911657774943,370.130468050136,80.72803584542825,261.7471687250888,28131396.196325533,2023,Austrian_Grand_Prix,R
4,48,68.739,HARD,7.0,62.39126235348255,67.891539432844,0.3929078065699724,4153.175945248368,408.3601506527207,85.84855667086586,379.32840105165786,32587608.02027501,2023,Austrian_Grand_Prix,R
10,48,69.046,MEDIUM,4.0,62.19849250897457,73.06655000975715,0.3740238944414127,3705.640130904543,376.7075989864218,79.27716844654103,250.0108100605737,28430528.03023455,2023,Austrian_Grand_Prix,R
11,52,68.111,HARD,2.0,63.02858577535287,69.82121877099556,0.3895674017084322,3778.972690882357,303.65786186641367,70.20158329664515,272.51966990418924,27750915.260127254,2023,Austrian_Grand_Prix,R
14,54,69.108,MEDIUM,10.0,62.22120300835012,70.93163396100245,0.3801182037748296,4101.141366927185,350.5678873723364,70.45991846235233,241.4750604119197,28613047.033105176,2023,Austrian_Grand_Prix,R
16,51,68.82,HARD,4.0,62.4744729705518,73.47816486081904,0.3832277428447491,3546.1791374957206,336.91854468629737,77.15692875832319,232.32228520277224,26199219.21544973,2023,Austrian_Grand_Prix,R
18,57,68.463,MEDIUM,3.0,62.719185940070346,73.40468993240958,0.367415038560569,3772.671142492097,376.1155662925535,90.98881462409028,300.16065524048673,27850960.732693087,2023,Austrian_Grand_Prix,R
20,37,70.176,HARD,4.0,61.40269064088244,70.69960817070928,0.3976962813497532,4032.817008763297,318.9025934256388,75.19806510657702,223.0407653525637,28408297.077019844,2023,Austrian_Grand_Prix,R
21,46,69.852,MEDIUM,9.0,61.398344803523685,69.764701426297,0.4098341839768631,3566.579830467841,340.70792072267614,67.48228469765901,266.1170624363297,27111617.28699572,2023,Austrian_Grand_Prix,R
22,45,69.62,MEDIUM,2.0,62.010878953527126,70.11183878403934,0.3827076510772211,3806.243153277346,403.6987676163864,78.83777349458074,303.28097468837785,28645113.265320286,2023,Austrian_Grand_Prix,R
23,53,69.56,HARD,12.0,61.616291479296414,67.36269911898594,0.3956865541927609,3859.957384313719,344.86390339362345,108.51712894321868,282.8655806660851,28039863.428732183,2023,Austrian_Grand_Prix,R
24,46,69.786,HARD,8.0,61.54354430030708,72.9664678974076,0.3836968352463588,3597.708648391691,335.79420422319765,89.40984790960617,250.4726473274132,27007175.081111163,2023,Austrian_Grand_Prix,R
27,7,71.066,MEDIUM,10.0,60.46595418941413,68.13619724933984,0.3935857823035998,3639.778617367586,338.53380347815806,64.1224736707269,247.07023863155877,26396309.93686314,2023,Austrian_Grand_Prix,R
31,50,69.797,HARD,10.0,61.71017525802368,73.22391515005724,0.3963633694091908,3637.989582467497,321.19783394621686,74.09020806394652,271.9177679576333,26872139.578777146,2023,Austrian_Grand_Prix,R
44,48,69.16,MEDIUM,6.0,62.17789513404234,69.55771873458824,0.4316431427485906,4082.320521024994,404.3946723722372,88.52273663641762,290.8364711941249,31630135.924319662,2023,Austrian_Grand_Prix,R
55,50,68.88,HARD,5.0,62.30196856582312,73.50525780535168,0.4037346330162714,3595.4520794097657,415.6690900563222,78.48786703654714,202.4269160186608,26701555.2077641,2023,Austrian_Grand_Prix,R
63,49,69.283,MEDIUM,8.0,62.01796058449878,71.41190202901736,0.3774068360437677,3740.59967365794,380.2422698674575,96.41668833515794,224.7733004896507,26466846.19695484,2023,Austrian_Grand_Prix,R
77,49,69.94,HARD,9.0,61.508336710168585,69.25669999274562,0.4174093116056262,3671.3834889136674,341.98299022732044,78.86159646468514,199.64058647610088,25912734.606444005,2023,Austrian_Grand_Prix,R
81,46,69.862,MEDIUM,5.0,61.41279085312923,67.23497368646849,0.3518398117915247,3842.3815838079113,308.88697598888734,63.587460969391,215.89160623742,27083781.96030396,2023,Austrian_Grand_Prix,R
1,46,85.456,MEDIUM,2.0,54.20982442488437,60.12929163042952,0.4028433393647015,3536.9374675729373,511.0106618226168,188.83364416804264,630.9029223921384,32189850.27314637,2022,Spanish_Grand_Prix,R
3,54,87.285,SOFT,9.0,53.01778340249498,58.62197124798806,0.4014277198929779,3207.424183905735,414.35628115621,83.70936433885551,767.1573942031666,29114314.058936942,2022,Spanish_Grand_Prix,R
4,53,85.619,SOFT,5.0,53.99399808242461,60.04199960852534,0.406737363451542,3304.2515052670155,507.0303719343703,165.52813207183348,411.3532576164428,30315946.690636784,2022,Spanish_Grand_Prix,R
5,59,87.629,MEDIUM,18.0,52.50590552693073,56.61694212353025,0.4317675357016745,3005.199364584079,481.84275030712274,61.9143546920885,281.37994818713094,26972226.64506544,2022,Spanish_Grand_Prix,R
6,52,87.246,SOFT,5.0,52.93673049925811,56.39529332629014,0.4304118598450612,2945.177174718518,473.125842433006,80.71236906681075,212.4440832398684,25666975.92070668,2022,Spanish_Grand_Prix,R
10,51,86.987,SOFT,8.0,53.10543831503527,60.14495383766436,0.3818979763099267,3273.153112566157,501.81234135332505,98.6972249937641,305.5278489306597,26800720.674599648,2022,Spanish_Grand_Prix,R
11,55,84.108,SOFT,5.0,55.01321134421384,64.91196001371978,0.4060017426338282,3426.3368988763814,568.5791128916574,302.72140517462293,693.4126502363699,30405187.409494165,2022,Spanish_Grand_Prix,R
14,56,86.599,SOFT,5.0,53.346584279341,58.178556294525,0.4009227232561092,3345.994456190232,457.6446668385676,72.42124565730747,204.40636299692144,28156669.124374025,2022,Spanish_Grand_Prix,R
16,25,87.03,MEDIUM,4.0,53.09326138439482,61.27334892256896,0.4108470285763058,3211.325671432686,421.0782595789586,94.28649621934112,695.1229783427387,30602262.10545152,2022,Spanish_Grand_Prix,R
18,54,86.876,SOFT,8.0,53.23580196911645,57.01217527000793,0.4038120496405908,3243.850737968052,507.7983379364243,202.6213690430372,397.7325128300664,28516522.803539343,2022,Spanish_Grand_Prix,R
20,3,87.537,MEDIUM,2.0,53.1581794924988,59.82793779429508,0.4154674196342721,3388.341049676543,459.5659335902904,108.75323764205108,426.2823136364916,28329727.077874225,2022,Spanish_Grand_Prix,R
22,59,86.828,SOFT,10.0,53.38841360726464,61.23014895834254,0.3887405242817215,2920.467088703812,451.6676284555696,63.391537934356286,235.81704964758717,25324027.493063163,2022,Spanish_Grand_Prix,R
23,56,88.281,SOFT,5.0,52.34252584049545,52.03164460580575,0.4079981715559577,2942.9865444177763,392.2443845912428,76.23757201439543,220.7667159843692,25411820.040831037,2022,Spanish_Grand_Prix,R
24,12,88.415,MEDIUM,2.0,52.38602193908217,58.55945167193501,0.4213964492084334,2942.3173356200195,412.752130762372,69.93305508849976,195.6523993362745,24884606.507526137,2022,Spanish_Grand_Prix,R
31,54,85.935,SOFT,5.0,53.85034472918122,63.35973250228477,0.4053744579355572,3112.690857603548,487.9835833904987,134.60127820626838,564.0632793089216,28148563.43884577,2022,Spanish_Grand_Prix,R
44,51,84.253,SOFT,6.0,55.060018533467385,60.84903196610694,0.3969967815711032,3079.0038664673543,460.3351261854348,80.69828008724492,396.6329248263975,27858770.595539164,2022,Spanish_Grand_Prix,R
47,32,87.447,MEDIUM,2.0,53.09018295660821,59.952896167875714,0.414869109360139,3373.1716657022243,452.723051166345,81.30648666653153,486.1664881185962,30925686.516908083,2022,Spanish_Grand_Prix,R
55,49,85.985,SOFT,7.0,53.73325637985619,60.81950464377459,0.4053744579355572,3344.6369498236268,458.3647842493206,78.29442248571357,485.5196682090537,28249050.976318736,2022,Spanish_Grand_Prix,R
63,53,84.636,SOFT,4.0,54.70667222725567,62.78242132391984,0.3989905791004223,2977.573752515482,431.25175296823886,78.52649511546686,184.56285217662716,26780043.8564106,2022,Spanish_Grand_Prix,R
77,36,86.395,MEDIUM,2.0,53.66070458503368,61.588814969540834,0.4339300617438755,3446.030250937483,475.417541454847,100.05279359861592,465.6191379907987,30374465.965311844,2022,Spanish_Grand_Prix,R
1,10,104.911,INTERMEDIATE,3.0,55.25247238078096,60.4760636052232,0.3987542451473846,3665.505578602246,410.5316781276831,108.130467088516,726.1523902984536,40957529.77675019,2022,Japanese_Grand_Prix,R
3,11,107.843,INTERMEDIATE,3.0,53.72804607857029,56.03145027705781,0.3653598974412086,3278.168893517048,372.7579575963203,79.48551387923762,371.3734946674432,35300580.34355818,2022,Japanese_Grand_Prix,R
4,8,108.175,INTERMEDIATE,2.0,53.45195493001007,58.92037292675237,0.3992108178582373,3297.072447683977,400.9862109104376,93.62233910174784,280.01736426167975,35581621.46536484,2022,Japanese_Grand_Prix,R
5,13,106.964,INTERMEDIATE,8.0,54.215533518316086,61.429928171629,0.4313092208243085,3315.9009651435435,462.9373775247064,120.0024037304858,423.9101271690712,37191254.70514665,2022,Japanese_Grand_Prix,R
6,12,108.371,INTERMEDIATE,7.0,53.29556076439112,58.06449173667417,0.4368788792891547,3402.633501821758,484.8194621739605,132.7679070825324,436.23336152727336,38270883.699539006,2022,Japanese_Grand_Prix,R
10,22,105.387,INTERMEDIATE,3.0,55.02551890584445,61.67501827895688,0.3731376747320794,3220.670389595286,429.9843888499456,87.56864186000159,288.62591229757345,35157069.425856955,2022,Japanese_Grand_Prix,R
11,11,106.12,INTERMEDIATE,4.0,54.540369738897965,57.71584695928293,0.3881209014150178,3357.3091721036026,428.4925478831669,131.51609636322345,288.59624284728125,35747633.27503513,2022,Japanese_Grand_Prix,R
14,25,104.412,INTERMEDIATE,3.0,55.515538578682914,64.35905466638012,0.3972904987749807,3317.3610489581183,425.8032228977349,96.3181414880098,227.32007476414287,35350905.78786576,2022,Japanese_Grand_Prix,R
16,10,104.489,INTERMEDIATE,3.0,55.50890948556047,66.13666109649483,0.3950763906537072,3591.292534232439,455.00110563366025,102.92199504013044,651.643914171321,37994398.49386483,2022,Japanese_Grand_Prix,R
18,21,105.205,INTERMEDIATE,2.0,55.03380945025971,61.69880281111514,0.4067352248414511,3196.7756665152974,439.7930235692573,100.7896119162063,226.8579900159162,34694751.613450766,2022,Japanese_Grand_Prix,R
20,10,108.072,INTERMEDIATE,3.0,53.37369289907885,57.47980186478663,0.4247519576309893,3275.414699431874,414.4421433256581,97.72018715170532,388.3738664232809,35243307.261580184,2022,Japanese_Grand_Prix,R
22,22,105.893,INTERMEDIATE,2.0,54.72554695091871,60.0305668683061,0.3741167401270999,3115.625590310226,411.946873579742,97.98465083288038,296.4331258517514,34485976.265089974,2022,Japanese_Grand_Prix,R
24,20,104.411,INTERMEDIATE,2.0,55.36698018368164,63.23795010373082,0.3874509547210454,3591.844289371742,447.8642621721268,100.6110402051048,639.1804194488365,38408940.97448144,2022,Japanese_Grand_Prix,R
31,11,106.559,INTERMEDIATE,4.0,54.43464295552783,60.086776282020224,0.4279444675823459,3376.8035895399094,387.8792590912908,113.06182136846078,470.1761504818468,36586415.74476364,2022,Japanese_Grand_Prix,R
44,11,105.53,INTERMEDIATE,7.0,54.70927530745533,63.87839001830553,0.4069876077043769,3367.8182027212824,400.2485168257538,83.72757363678078,456.2940184873872,36072190.82557093,2022,Japanese_Grand_Prix,R
47,13,106.545,INTERMEDIATE,2.0,54.38355272633495,60.15888144087451,0.39356394971079,3167.813673138236,421.94673229291584,71.7589316071503,325.57934611400515,34503120.47853619,2022,Japanese_Grand_Prix,R
63,21,107.004,INTERMEDIATE,16.0,54.076834382458735,62.51355919456164,0.3707500577141931,3456.2616140653777,414.5465248864779,109.68326023877378,284.62977902599806,36357560.217823744,2022,Japanese_Grand_Prix,R
77,11,107.82,INTERMEDIATE,5.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Japanese_Grand_Prix,R
1,39,94.183,HARD,2.0,61.2814239923865,67.20721916094978,0.3680569954272887,3730.257854579615,540.894023690536,124.4182525864915,385.35023023730736,41253513.87791075,2023,Japanese_Grand_Prix,R
2,7,98.848,MEDIUM,2.0,58.48701107522015,60.5079923452267,0.3765942288994628,3865.151779617862,521.7260172748524,139.16484506307108,430.6989731726137,41251794.6466303,2023,Japanese_Grand_Prix,R
4,40,95.247,HARD,4.0,60.68238102613429,64.64546979520858,0.3583361162263618,3853.625646338087,576.888229347248,116.7268633410138,631.9353401382571,42807736.19352719,2023,Japanese_Grand_Prix,R
10,36,96.371,HARD,2.0,60.00053026767551,66.07199212419515,0.362665439796212,3637.321438431469,542.1723678019208,89.05258769490413,445.9946287790649,39760855.45334248,2023,Japanese_Grand_Prix,R
11,8,99.704,HARD,6.0,57.745767195553526,61.044934540614776,0.3838447602600504,4155.595562530454,558.5513220146472,124.1374100041226,749.0634456795509,46410448.1764973,2023,Japanese_Grand_Prix,R
14,28,97.203,HARD,3.0,59.38712346807879,65.91687482099466,0.3842650778534677,4160.516395044792,576.6554748644182,182.9563749962265,638.107540847974,46323767.54098661,2023,Japanese_Grand_Prix,R
16,40,96.362,HARD,6.0,59.83526184885795,67.55893694421033,0.362665439796212,3748.201012172437,533.6134416277312,107.09675300386748,626.654213763338,43246968.39784114,2023,Japanese_Grand_Prix,R
18,16,99.05,MEDIUM,2.0,58.30573928579221,60.25267764600861,0.3515697663256001,4114.1653335378,541.8732205193331,132.15198059954122,449.0132087766966,44318639.22704257,2023,Japanese_Grand_Prix,R
20,41,97.842,HARD,10.0,58.89943210948432,64.18673557640656,0.369015590541787,3883.981044779328,527.774931767278,105.38746174236994,432.8194442741873,44808307.79701576,2023,Japanese_Grand_Prix,R
22,36,97.768,HARD,6.0,59.0961231507436,63.82498188223426,0.3429552580768207,3664.822199220348,545.1561803548253,115.48572439663216,328.5100003832231,39149830.27059432,2023,Japanese_Grand_Prix,R
23,15,99.185,SOFT,2.0,58.16689210719417,56.49864184284642,0.3787725400403737,3899.505565419889,537.7553033924513,139.6235647710628,572.0357774916325,43826943.80486566,2023,Japanese_Grand_Prix,R
24,45,97.791,HARD,16.0,59.07692207790518,66.34949368551229,0.3634594628624098,3490.13017834108,547.7816380017215,132.0279072377662,478.8688236627042,39311044.29978109,2023,Japanese_Grand_Prix,R
27,44,97.25,MEDIUM,7.0,59.3399653145116,64.93251535877401,0.3632484919191285,3343.2278748030603,531.7211773518109,96.02526338674622,401.56363820480766,36601574.18378589,2023,Japanese_Grand_Prix,R
31,34,97.398,HARD,6.0,59.25793373489208,67.158509336834,0.4011270370552277,3574.533319986852,538.2142367109217,154.92234888506667,245.48825598047813,38417046.00816067,2023,Japanese_Grand_Prix,R
40,50,98.267,HARD,25.0,58.682402237244986,65.26890178776168,0.3739263937847001,3647.338094965264,522.3990100134142,105.851382030915,249.36182627330228,39120038.078284346,2023,Japanese_Grand_Prix,R
44,36,95.611,HARD,2.0,60.49151140012104,69.46573499458967,0.3450078882250768,3978.717693395079,553.2581305540435,96.69808153929569,608.9215473457615,43893222.34410355,2023,Japanese_Grand_Prix,R
55,40,96.187,HARD,2.0,60.19621755950906,68.313008546097,0.3780605380109836,3749.498752173996,608.3370772728623,250.3438901702292,466.982981835897,40925763.86611743,2023,Japanese_Grand_Prix,R
63,27,97.653,HARD,3.0,59.16404949661587,64.00149392354412,0.3307430918934057,4051.086644565282,566.2996325732827,247.85615223790208,439.44155661575655,43918056.19844994,2023,Japanese_Grand_Prix,R
77,5,122.755,SOFT,4.0,47.95984583720863,52.22156898454488,0.4400181288814536,3532.445747600096,435.5546444257479,143.55358315525666,738.2083373030704,43254323.8527482,2023,Japanese_Grand_Prix,R
81,38,96.328,HARD,3.0,60.02706958159289,62.40126836353156,0.3450441525733881,3489.8891334973328,512.814484794985,178.74175160662438,441.0535747339229,39217590.81594326,2023,Japanese_Grand_Prix,R
1,58,74.569,HARD,7.0,44.07668204969463,51.72380179530167,0.4404147243905776,2766.924749371253,508.6851240270907,84.01248066995153,494.4382175123503,20045809.07241761,2024,Monaco_Grand_Prix,R
2,62,75.525,MEDIUM,5.0,43.3791677919396,48.37629019503933,0.4636852699553502,2635.3672420847097,509.5576384802517,92.4947122886328,406.3613769221632,19838611.35880489,2024,Monaco_Grand_Prix,R
3,46,77.172,HARD,46.0,42.63002135693964,48.04872326592472,0.4604529235662088,2735.6157944254464,510.9780571202224,184.33315862393405,410.3487079913584,19642354.028135605,2024,Monaco_Grand_Prix,R
4,64,75.742,HARD,64.0,43.26999197901966,47.720568088055856,0.4471742350184212,2542.768560576486,493.2819483031922,100.01160565279773,316.7523204610202,18271815.8356549,2024,Monaco_Grand_Prix,R
10,77,75.625,MEDIUM,76.0,43.38578768245189,50.3097178428939,0.445349092941889,2954.385490354712,525.9473459422809,74.84114486189915,362.3114889725848,20240255.510524847,2024,Monaco_Grand_Prix,R
14,68,77.939,MEDIUM,68.0,41.998707163074606,46.34350332892666,0.445170183060789,2418.6983092162795,442.2033900428745,118.1737195556094,363.4557977327901,17404358.88871304,2024,Monaco_Grand_Prix,R
16,71,75.162,HARD,70.0,43.586874773716005,52.12821622302318,0.4515118321007918,2737.6695576211027,547.5177562161808,100.33959023930312,260.007441510761,18531162.06320569,2024,Monaco_Grand_Prix,R
18,59,76.71,SOFT,11.0,42.80428499277562,47.15875105200602,0.4398567552327225,2651.500114134012,479.9492553022058,69.9895688958986,211.48122216532207,18780108.54454285,2024,Monaco_Grand_Prix,R
22,77,74.72,HARD,77.0,43.91090433544364,52.36827487248296,0.4449745476689873,2593.993081985907,514.736752125812,87.95430503127531,260.7290769212008,18525768.33524218,2024,Monaco_Grand_Prix,R
23,77,77.06,HARD,76.0,42.59172035219969,45.7856738731958,0.4566619077986048,2888.2957639756773,496.6632914670882,100.618331443858,493.6469639237689,21406544.423422564,2024,Monaco_Grand_Prix,R
24,75,74.718,SOFT,5.0,43.97665971399397,53.43583405716011,0.4600665840973513,2472.4336822305745,501.2509556631246,101.9411066503854,262.8240050438635,17787124.402330905,2024,Monaco_Grand_Prix,R
44,63,74.165,HARD,13.0,44.32048877070361,52.00496796495584,0.453328257865533,2728.285842672029,497.5480074311683,117.9957423177551,194.06506419257985,18256028.96695197,2024,Monaco_Grand_Prix,R
55,62,74.726,HARD,61.0,43.90992327077137,52.98903318943251,0.4686382429112001,2966.870097936548,568.5996005908296,164.54340911788677,313.5110617477903,19748209.132255632,2024,Monaco_Grand_Prix,R
63,73,75.228,MEDIUM,72.0,43.57168557400122,51.88078703235762,0.4519641204978554,2571.5110365300825,497.0250074862341,111.77578078798832,308.0645302732856,18642586.599945173,2024,Monaco_Grand_Prix,R
77,17,76.561,HARD,3.0,43.04584212450788,51.148848429507815,0.4614621543746953,2414.1282623866937,457.1262632704254,77.91969944860865,166.09452990542349,16597986.871701038,2024,Monaco_Grand_Prix,R
81,73,76.281,HARD,73.0,42.987767778880496,48.64308286151771,0.4520502807409373,2514.912057681557,427.5393539449104,72.60783028419317,228.3099907165133,17839754.91598059,2024,Monaco_Grand_Prix,R
3,34,93.255,INTERMEDIATE,13.0,56.51196084902509,65.20823992570861,0.3583631695586332,1635.5510866932225,263.43200978052806,99.5660157623837,124.91369654060529,21430315.89292097,2021,Turkish_Grand_Prix,R
4,50,92.446,INTERMEDIATE,16.0,56.948114659469326,66.19358142334588,0.3944241062237139,1689.0835051567478,261.02169115241423,86.06493830321729,119.19798643003516,22157918.86800253,2021,Turkish_Grand_Prix,R
5,54,92.73,INTERMEDIATE,17.0,56.81697031671024,67.16299071899978,0.3913836303135923,1695.4504949356758,261.9634767481683,84.9440582113077,109.33141750750735,22102931.254398745,2021,Turkish_Grand_Prix,R
6,48,93.672,INTERMEDIATE,14.0,56.22261614771762,64.01288625688879,0.3982786851278783,1611.1787989974264,253.73949948956016,73.45735639287699,97.17353474715956,20696554.351308696,2021,Turkish_Grand_Prix,R
7,50,92.586,INTERMEDIATE,13.0,56.97718171209273,64.26041964936732,0.4537367793885982,1721.0881640050964,263.26120161527547,70.46031808845056,113.45394524466964,21638149.46711542,2021,Turkish_Grand_Prix,R
9,52,95.438,INTERMEDIATE,17.0,55.24673526605263,58.053986655444994,0.4192587881526731,1607.9869635040882,250.61610958744188,85.59806275795012,106.6601449178055,20539943.099570338,2021,Turkish_Grand_Prix,R
10,50,92.814,INTERMEDIATE,11.0,56.744978460188925,67.27553876343543,0.3568938799248075,1687.8906462211016,256.7314225660006,73.39945057263486,108.4326447168288,21796953.521255672,2021,Turkish_Grand_Prix,R
11,53,92.459,INTERMEDIATE,16.0,56.896126729288135,63.80205110958092,0.391870710263798,1632.772579172194,267.0792081696192,75.43787984932932,138.81157813629753,21662043.430984307,2021,Turkish_Grand_Prix,R
14,55,93.252,INTERMEDIATE,25.0,56.61921801528239,65.23864075076699,0.378070516088653,1755.6049753759676,265.2341449023656,71.82754320743058,175.580611161785,22575121.701549876,2021,Turkish_Grand_Prix,R
16,57,92.737,INTERMEDIATE,10.0,56.61016339841087,64.37054024320156,0.402938964575385,1771.08933369239,264.8733602689788,69.25310835417801,126.667282746908,22823403.735649545,2021,Turkish_Grand_Prix,R
18,58,92.608,INTERMEDIATE,19.0,56.92076245250504,64.03480243133184,0.3582663536550374,1687.2795583588795,260.8878098905807,75.2526806860697,105.62921378985962,21293604.032127436,2021,Turkish_Grand_Prix,R
22,54,92.844,INTERMEDIATE,19.0,56.661804782265484,65.42023073441386,0.3681565344815227,1645.3139179511836,256.6686979384506,67.18861022143516,121.61676236677964,20883934.978483703,2021,Turkish_Grand_Prix,R
31,24,94.584,INTERMEDIATE,24.0,55.70994148348086,63.51192297664332,0.3867687047647209,1712.4204765431111,256.4831616372898,73.44836199623573,112.75897875689176,21018562.427403457,2021,Turkish_Grand_Prix,R
33,53,92.759,INTERMEDIATE,17.0,56.726569568318986,61.045822278152215,0.3825519199164472,1684.6588697304442,256.8918692992562,67.86218059173164,117.8574208942204,22012851.874256868,2021,Turkish_Grand_Prix,R
44,52,92.763,INTERMEDIATE,2.0,56.55348591768289,66.48053177724009,0.3972750148373027,1697.8344888429217,268.07119095517174,77.0768291461013,114.33480147020012,22457937.45940463,2021,Turkish_Grand_Prix,R
47,52,94.209,INTERMEDIATE,13.0,56.06161832540168,59.91542236396797,0.3819511293093558,1635.59361346857,255.2391652171727,80.16896356209469,126.33655377029667,21035759.11038329,2021,Turkish_Grand_Prix,R
55,49,91.921,INTERMEDIATE,13.0,57.38255514902692,67.43340333818819,0.3865555310647791,1739.657108967894,272.8264621706785,74.87653676729063,106.79467533656634,22427558.054158267,2021,Turkish_Grand_Prix,R
