Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_per_m,PC1,PC2,PC3
9,61,MEDIUM,2021,Mexico_City_Grand_Prix,R,81.402,3612.552759196283,-1.6659085487983805,0.3296907668455264,-2.7545808930686624
10,66,HARD,2021,Mexico_City_Grand_Prix,R,80.51,3803.9343771803055,0.10099854876332699,0.3935670245243375,1.3562585790868589
11,49,HARD,2021,Mexico_City_Grand_Prix,R,79.468,3774.291713356486,1.5491031087290106,-0.5272256268735677,1.1995312615769103
14,54,HARD,2021,Mexico_City_Grand_Prix,R,80.711,3634.0456022291924,-0.41921549367995775,-0.546996768035139,1.2800922621254582
16,63,HARD,2021,Mexico_City_Grand_Prix,R,80.665,3788.236978904385,-0.4672917585402005,0.9883859406217936,0.8803122513649011
18,61,MEDIUM,2021,Mexico_City_Grand_Prix,R,80.93,3627.2319692457827,-1.0263959357663548,-0.8214164957886971,-1.2505749258864143
31,67,HARD,2021,Mexico_City_Grand_Prix,R,81.348,3669.76749935243,-1.7659118240685223,1.2274531551138101,1.1569758704640152
33,52,HARD,2021,Mexico_City_Grand_Prix,R,78.999,3781.4928303907272,2.2553537432531865,-0.2461999666903778,1.3934556838758536
44,66,HARD,2021,Mexico_City_Grand_Prix,R,79.82,3836.6404916868196,0.6765218823438081,0.17625041203447314,1.617911351996825
55,63,HARD,2021,Mexico_City_Grand_Prix,R,80.081,3752.811564068087,0.8194630342791498,0.730061383694561,0.8446273152126921
63,61,HARD,2021,Mexico_City_Grand_Prix,R,82.016,3652.769974811783,-1.923714395582947,2.0093731397804504,0.6372914988307928
77,69,SOFT,2021,Mexico_City_Grand_Prix,R,77.774,3945.043622937664,5.232048075719427,-2.463217856026716,0.01927885894906036
99,68,HARD,2021,Mexico_City_Grand_Prix,R,81.523,3458.564863247045,-2.5101858623852435,0.26303103390613947,1.5931623163674913
1,70,MEDIUM,2024,Canadian_Grand_Prix,R,75.569,5655.161555041527,-0.41307729961165396,-2.4768884306505807,-0.14227393290890272
2,19,INTERMEDIATE,2024,Canadian_Grand_Prix,R,86.484,5346.6322197880345,-5.246636678813993,1.1340054606644538,-2.031156220670047
3,68,MEDIUM,2024,Canadian_Grand_Prix,R,77.076,6772.625495961104,1.3614002765151,0.6513286333538646,-1.3500626428814222
4,67,MEDIUM,2024,Canadian_Grand_Prix,R,75.558,6185.649476407869,2.1099137204975116,-1.2468846791468364,-0.5293647951059571
10,70,HARD,2024,Canadian_Grand_Prix,R,77.013,6865.158036103017,1.213326432447854,1.8232240122544439,1.2070309041511722
11,51,MEDIUM,2024,Canadian_Grand_Prix,R,78.819,7016.143886954363,0.6590512208085326,0.8548991706379754,-2.6808068028129295
14,70,HARD,2024,Canadian_Grand_Prix,R,76.303,6491.10817024911,0.6811529687096815,0.8660627327433691,1.3121541828194803
16,39,INTERMEDIATE,2024,Canadian_Grand_Prix,R,86.012,5133.808234781365,-5.351930930428239,0.17308132518219072,-2.2528861082382483
18,70,HARD,2024,Canadian_Grand_Prix,R,76.762,6171.931131058348,0.7309046723599826,0.2732940878829628,1.8332392887338398
20,68,MEDIUM,2024,Canadian_Grand_Prix,R,76.499,6069.2652807251925,0.9563140783434128,-0.7065021778821823,-1.4968171809332498
22,70,MEDIUM,2024,Canadian_Grand_Prix,R,77.309,5765.3717153935395,-0.724356847836034,-1.2961024843629432,-0.7076799662460569
23,51,MEDIUM,2024,Canadian_Grand_Prix,R,79.359,6078.929842649237,-0.6870336915228399,-0.22380962136714977,-2.317187328186562
24,68,MEDIUM,2024,Canadian_Grand_Prix,R,77.325,5499.070263100722,-0.36889958837302717,-1.2021290871101127,-1.2126725263013698
27,67,MEDIUM,2024,Canadian_Grand_Prix,R,76.683,6852.357294356993,1.6130802876005104,0.8657636598848073,-1.6074324448269353
31,70,MEDIUM,2024,Canadian_Grand_Prix,R,77.012,7148.419322957877,1.9569305194915665,1.581555867097813,-1.7291476825390177
44,70,HARD,2024,Canadian_Grand_Prix,R,74.856,6402.314134331798,1.025727400857218,0.7524500595833781,0.722070901414168
55,51,MEDIUM,2024,Canadian_Grand_Prix,R,78.957,6311.23775294602,0.16468304494518138,0.2036719605128467,-2.3698445911092647
63,70,MEDIUM,2024,Canadian_Grand_Prix,R,74.895,5623.4978912603765,0.4038923462281893,-1.908965340390289,-0.866960089997072
77,65,MEDIUM,2024,Canadian_Grand_Prix,R,77.25,5824.899196309021,-0.45831144535206597,-1.1552417517307654,-0.9042050823959549
81,65,MEDIUM,2024,Canadian_Grand_Prix,R,76.247,5622.466689672883,-0.03306343893465618,-2.486905667470336,-0.21222341910531392
3,54,SOFT,2021,Emilia_Romagna_Grand_Prix,R,79.341,4341.833444346477,1.1928296557902764,-0.5035493733331539,-0.8972894278222535
4,63,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.259,4147.012546023354,1.4891776730102926,-1.462466806808088,0.0876653456279072
5,59,SOFT,2021,Emilia_Romagna_Grand_Prix,R,79.074,4134.711422745819,0.3277637798264395,-1.564727221576305,-0.31951890970322416
7,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.422,4140.9152364551965,0.018112594296135036,-0.4775064296880561,-0.942898736482798
9,55,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,80.402,3922.9747284282375,-1.0464768659064496,-0.6981504668173306,-1.559550647887557
10,59,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.782,4016.8014353439467,-0.007906285409323296,-1.2126221006868103,-0.6977653969157969
11,49,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.334,4068.291771656538,0.8326924273097819,-1.7992168699533586,-0.5504798045788806
14,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.396,4236.631591810401,0.3337300021195355,0.1161520283036924,-1.3246283627064235
16,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.379,4281.257534252672,1.6791242218934568,0.40530169797317833,-1.2824922816771356
18,52,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.994,4216.644438680802,0.79432617336509,-0.3744315486624623,-1.303886512068232
22,62,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.353,4277.827931344095,1.7414937245638245,-1.1071467794061511,-0.24052803729956448
31,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.417,3999.636061839703,-0.6730277374869563,-0.5972081828672873,-1.1271412962220446
33,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,77.524,4213.13077662886,1.6247748125276815,-0.8711052802585528,-0.7077420175130602
44,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,76.702,4452.035495016074,3.448298536397086,0.7951640791194166,-1.5086641938009837
47,58,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.193,3907.3194577201043,0.5576190398262295,0.22821897736313074,-1.5312966094785398
55,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.49,4191.389783187992,1.1941668185582,0.03824737268445793,-1.204627153940397
63,28,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,86.543,3665.016332660377,-4.858826616377823,0.2071479406311469,-3.52598205565372
77,30,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,88.485,3639.1490447887104,-6.6140787533147485,-0.09890097879148553,-3.480530127982564
99,57,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.47,4030.008417535449,0.23638172256404266,-0.6307960294496429,-1.0796455281629425
3,64,HARD,2021,Portuguese_Grand_Prix,R,81.987,4444.546932188781,-0.6515295028054644,-0.40931473442354627,1.2824322063716498
4,55,MEDIUM,2021,Portuguese_Grand_Prix,R,81.696,4260.584114896509,-1.6619283880918556,-2.093826588160573,-0.5895696236494331
5,60,MEDIUM,2021,Portuguese_Grand_Prix,R,82.416,4402.040014137359,-1.5475088992911021,-0.3471820424255481,-1.2350489487854661
6,60,HARD,2021,Portuguese_Grand_Prix,R,83.155,4432.879514851873,-3.262247861070368,1.5201552225763268,0.378208168511808
9,64,SOFT,2021,Portuguese_Grand_Prix,R,83.641,4326.252476671305,-2.9775150067965397,-0.010479286964541817,-1.7597764474306274
10,65,MEDIUM,2021,Portuguese_Grand_Prix,R,82.014,4572.71327438108,1.4815515845056968,1.1781234038728432,-1.4074367143946873
11,55,SOFT,2021,Portuguese_Grand_Prix,R,80.643,4474.834670616215,2.045902309964087,-2.1108926071581235,-0.6443690603357513
14,66,HARD,2021,Portuguese_Grand_Prix,R,81.032,4501.0019596451375,1.1667474802522904,0.3675843584954074,1.151687152858039
16,63,HARD,2021,Portuguese_Grand_Prix,R,81.496,4411.179225592664,0.5199803372635335,0.27351085137344144,1.6106237179850043
18,59,MEDIUM,2021,Portuguese_Grand_Prix,R,81.97,4543.783774695221,-0.3284683663104626,0.7061609200089061,-2.3321792061911193
22,61,HARD,2021,Portuguese_Grand_Prix,R,82.058,4404.390455167943,-0.35680438692035515,-0.45780339001813564,2.0729085465306745
31,34,HARD,2021,Portuguese_Grand_Prix,R,81.886,4369.939426978326,-0.760092121102684,0.4024401094081421,0.3040705748528217
33,62,HARD,2021,Portuguese_Grand_Prix,R,80.695,4725.080624918117,3.7586638995933424,2.18890529943509,0.6457912116695095
44,47,HARD,2021,Portuguese_Grand_Prix,R,80.933,4455.500193513747,1.8804904217089453,0.32224641522793784,0.6669011113004424
47,61,HARD,2021,Portuguese_Grand_Prix,R,82.755,4278.013142831398,-1.440231911322194,0.8840239720065951,0.8709877028869346
55,60,MEDIUM,2021,Portuguese_Grand_Prix,R,82.325,4448.893146252591,-1.0324063621119972,0.25618169681825476,-1.4620835350206844
63,60,HARD,2021,Portuguese_Grand_Prix,R,82.654,4369.712896360557,-0.9653370349270648,0.9303378523066822,0.938837963280531
77,65,SOFT,2021,Portuguese_Grand_Prix,R,79.865,4346.825720224223,3.267783209331735,-3.474421331764136,0.09030285042264322
99,60,HARD,2021,Portuguese_Grand_Prix,R,82.167,4411.1246517892305,0.5114514860536946,0.8627636230863016,1.3890490862594793
1,55,HARD,2024,Qatar_Grand_Prix,R,82.905,9261.712563234074,4.570804720522219,2.599391969945401,0.7931347019771952
4,56,HARD,2024,Qatar_Grand_Prix,R,82.384,7346.99012568772,0.5786659106091612,-1.1822362056628273,2.023894765718924
10,56,HARD,2024,Qatar_Grand_Prix,R,83.705,7239.3415278279535,-0.4320331653456579,-0.9209943391801854,1.864885439076454
11,31,MEDIUM,2024,Qatar_Grand_Prix,R,85.288,7781.424801531318,0.6934085677031158,1.0482080389529285,-1.2314020451299585
14,57,MEDIUM,2024,Qatar_Grand_Prix,R,83.667,7399.974429889279,0.6008495683284288,-0.44111764177196233,-0.8480405193474881
16,53,HARD,2024,Qatar_Grand_Prix,R,83.242,7479.647732466347,0.9889041306098982,-0.1551706084987854,1.5226322468846347
18,6,HARD,2024,Qatar_Grand_Prix,R,90.935,7578.752100037534,-2.395323033941019,3.8592500834407004,-1.3015192722726638
20,55,HARD,2024,Qatar_Grand_Prix,R,84.259,7461.0808848552315,-0.2502718509435826,0.44576184303519867,1.5442077002978956
22,47,SOFT,2024,Qatar_Grand_Prix,R,86.144,7476.878043703388,-0.5456896879583683,-0.4262985609266992,-1.5793510956502086
23,47,SOFT,2024,Qatar_Grand_Prix,R,85.559,7976.4882277908255,0.59314732472736,0.46822070700578355,-1.5842493466010656
24,57,HARD,2024,Qatar_Grand_Prix,R,83.889,7765.769207184912,1.2217726182456605,0.9023786669310947,1.216169822922019
27,33,MEDIUM,2024,Qatar_Grand_Prix,R,85.767,7245.360198768661,0.7208599206429466,0.020991573886877102,-2.1697972401536716
30,46,SOFT,2024,Qatar_Grand_Prix,R,86.076,6816.280396874658,-2.3247921912970995,-1.4237286589387022,-1.3981201469843094
44,52,HARD,2024,Qatar_Grand_Prix,R,83.865,7069.122878922764,-0.8970256868944447,-0.8984241770015537,1.5600928181492704
55,52,HARD,2024,Qatar_Grand_Prix,R,83.465,7015.163143563093,-1.1753131654304079,-0.33231240702197884,1.052359817429743
63,50,HARD,2024,Qatar_Grand_Prix,R,83.355,7769.63180177396,0.818749396331952,0.1926872660893427,1.0922090074265511
77,53,MEDIUM,2024,Qatar_Grand_Prix,R,85.533,7076.16360971803,-1.814309321740116,-0.29804277182777084,-1.2252080829800815
81,51,HARD,2024,Qatar_Grand_Prix,R,83.218,6668.041193104518,-1.3402757059878219,-2.0922137189833214,2.0502899224254727
1,44,SOFT,2022,British_Grand_Prix,R,92.354,7538.273959580438,1.6213972686864178,1.1395520695058305,-1.9582504693008198
3,34,SOFT,2022,British_Grand_Prix,R,92.644,6508.452134362323,-0.9088965954324327,-2.373831344984242,-0.6246113538639764
4,47,SOFT,2022,British_Grand_Prix,R,91.645,7291.606472666022,1.1062685075818977,-0.7993325569376677,-0.9781684838254908
5,52,MEDIUM,2022,British_Grand_Prix,R,92.471,6862.256392931362,0.3270700711092423,-0.5569323082369398,-1.054709412740204
6,48,SOFT,2022,British_Grand_Prix,R,93.286,6889.147787436093,-0.5303404573500481,-0.11532634149471344,-1.3203832076171231
10,18,HARD,2022,British_Grand_Prix,R,94.614,6288.587851436624,-3.983148333753511,-0.6735935321563441,0.650091127565676
11,47,SOFT,2022,British_Grand_Prix,R,90.937,7007.581477118602,1.7638139431626214,-1.8281545444145961,-0.24985786398257878
14,47,SOFT,2022,British_Grand_Prix,R,91.609,7396.605807708442,2.237576089613918,-0.8384719956449593,-0.6843493905909811
16,52,HARD,2022,British_Grand_Prix,R,91.282,7108.426210394646,0.4721967554946698,0.9681525756073593,1.6605424996497482
18,52,MEDIUM,2022,British_Grand_Prix,R,92.379,6849.0830327304175,0.22977144098756913,-0.7463780957693094,-1.045224954903098
20,52,MEDIUM,2022,British_Grand_Prix,R,92.661,6820.650223018578,-0.9847803474362222,-0.9993860301881912,-0.1774545844213858
22,51,SOFT,2022,British_Grand_Prix,R,93.832,7030.167170245027,-0.5712482164908111,0.06682340400578313,-1.0357659657675862
31,37,HARD,2022,British_Grand_Prix,R,93.537,7302.457858997271,0.4757343700328648,1.91558608573873,0.6039035055204824
44,52,SOFT,2022,British_Grand_Prix,R,90.51,7184.666839898866,2.8142556002761197,-1.351332421463715,-0.11559915085130631
47,48,SOFT,2022,British_Grand_Prix,R,92.109,6871.331865758478,0.22874666481724393,-1.6476479943752924,-0.5382503527751482
55,44,SOFT,2022,British_Grand_Prix,R,90.813,7457.396731242027,3.0188296055021517,-1.1788872891607876,-0.676939319437743
77,19,MEDIUM,2022,British_Grand_Prix,R,95.103,6488.0061161194635,-4.083456772873123,0.36345244135259475,-1.9632684909392264
1,47,MEDIUM,2022,Monaco_Grand_Prix,R,76.052,5879.104782776863,0.8342478709320851,-1.0164766512973258,-1.255163219564807
3,59,HARD,2022,Monaco_Grand_Prix,R,77.532,5627.308282045012,-0.15207997530764022,-0.21277445809827866,2.129043370321947
4,55,MEDIUM,2022,Monaco_Grand_Prix,R,74.693,5648.690014777759,0.5378131848419763,-2.352392936198441,-1.140401499402619
5,54,HARD,2022,Monaco_Grand_Prix,R,77.558,5201.413119853461,-1.1673437005463352,-0.5715691748645352,1.7487486246794566
10,61,HARD,2022,Monaco_Grand_Prix,R,77.344,6310.167723792424,1.637972278127668,1.0488163639626096,1.9093178386254426
11,46,MEDIUM,2022,Monaco_Grand_Prix,R,76.028,5888.281007639044,0.384291019762356,-1.222361823497447,-1.2702193400806232
14,50,MEDIUM,2022,Monaco_Grand_Prix,R,75.882,6207.984210498178,2.0993797918664256,0.2416543542674749,-1.5951747079390137
16,46,HARD,2022,Monaco_Grand_Prix,R,76.249,5739.6869963563995,-0.038564646455801516,-0.1760237038641218,1.3668912638935586
18,56,,2022,Monaco_Grand_Prix,R,77.672,6263.761842030979,1.115520960505888,1.4176960442347246,-0.4787699304266682
20,18,WET,2022,Monaco_Grand_Prix,R,93.754,5019.819725972142,-9.068567389208466,3.1000407095921787,-4.393858727427929
22,61,SOFT,2022,Monaco_Grand_Prix,R,75.334,5484.349882317888,0.5372770832268439,-2.9680358134134717,-0.34984446897440086
23,40,MEDIUM,2022,Monaco_Grand_Prix,R,78.023,5489.8133372712455,-1.0171477123142396,-0.8535696539784704,-1.5912878604231078
24,52,MEDIUM,2022,Monaco_Grand_Prix,R,78.2,5478.208419378933,-0.7121364038909592,-0.697217700461189,-1.3500242533838753
31,50,MEDIUM,2022,Monaco_Grand_Prix,R,77.571,6576.368212162265,2.298633462865839,1.6237517764662595,-2.197159289283565
44,51,MEDIUM,2022,Monaco_Grand_Prix,R,77.203,5374.952011122076,-0.1749516144982338,-2.0013726401240866,-0.6610475404235044
55,47,HARD,2022,Monaco_Grand_Prix,R,76.421,6442.707372273292,1.3178144830290293,2.047700290210284,0.4906900911160487
63,42,MEDIUM,2022,Monaco_Grand_Prix,R,76.83,5668.226654134719,0.039479972743768084,-1.2191768366301923,-1.4749681085171824
77,57,HARD,2022,Monaco_Grand_Prix,R,77.6,6801.821316693759,2.75059973638542,3.2955930843970433,0.6598938192446591
1,68,SOFT,2023,São_Paulo_Grand_Prix,R,73.422,7270.431333597949,1.944626367439437,-1.7152607662158188,-0.013219105405520492
2,51,SOFT,2023,São_Paulo_Grand_Prix,R,75.738,6153.4043975994955,-3.5599822936972796,-1.9318415427066205,-0.8402874882190241
3,68,SOFT,2023,São_Paulo_Grand_Prix,R,73.866,6915.382509158949,1.1112516044895588,-1.649134663214316,-0.0032764968700081725
4,61,SOFT,2023,São_Paulo_Grand_Prix,R,72.486,6990.303781138304,1.807336365160503,-3.9859632921820345,0.4661888867807575
10,48,SOFT,2023,São_Paulo_Grand_Prix,R,74.521,6676.573284898686,-1.6729684557382587,-2.0132774495690464,-1.0687070231379348
11,55,SOFT,2023,São_Paulo_Grand_Prix,R,74.124,6855.371173602436,-0.22433827316938168,-1.7103028602673467,-0.30545461984078653
14,54,SOFT,2023,São_Paulo_Grand_Prix,R,74.442,6613.042233118236,-0.21049880441490795,-2.0658977024687473,-0.34176904753944415
18,67,SOFT,2023,São_Paulo_Grand_Prix,R,74.007,8108.985042082177,2.8634966729048403,0.5951464085281077,-0.5835302228822185
22,64,SOFT,2023,São_Paulo_Grand_Prix,R,74.231,6772.301459275649,-0.11739611196514706,-1.7950842820971715,-0.15351985279692112
24,17,MEDIUM,2023,São_Paulo_Grand_Prix,R,76.232,7180.517164212744,-2.2491222171358576,1.2106518465414198,-2.991909064398561
27,66,SOFT,2023,São_Paulo_Grand_Prix,R,75.036,8359.1421206657,2.904255295695336,1.9279546560332368,-0.6538061735627457
31,53,SOFT,2023,São_Paulo_Grand_Prix,R,74.206,7261.999366245665,1.158453850503103,-0.3278790228421197,-1.4642104970751275
44,59,SOFT,2023,São_Paulo_Grand_Prix,R,74.739,7674.100385990158,1.2355801316936759,0.5182387543091558,-0.7595056588358471
55,59,SOFT,2023,São_Paulo_Grand_Prix,R,74.406,7419.4921900954505,1.157156292788679,-0.323949043248464,-0.8579096063922709
63,55,SOFT,2023,São_Paulo_Grand_Prix,R,74.934,7354.045443102833,-0.49528855203630545,-0.5128960494955436,-0.7989705754208143
77,20,MEDIUM,2023,São_Paulo_Grand_Prix,R,75.731,7339.4267633585205,-0.37313102509884166,1.2963123093446518,-2.830014317189886
81,66,SOFT,2023,São_Paulo_Grand_Prix,R,74.31,6944.18472104378,0.07619233359040227,-1.2261125862246596,0.04296504265533676
1,40,HARD,2023,Mexico_City_Grand_Prix,R,81.644,7330.1220508016,4.144625580443991,0.5399298278631964,1.1154934140491886
2,24,HARD,2023,Mexico_City_Grand_Prix,R,83.003,5287.767776744643,-2.962019338737978,-1.3965930542754006,1.0199556544785011
3,66,HARD,2023,Mexico_City_Grand_Prix,R,82.679,6492.237466130279,0.9687849779226294,1.013697219244359,1.6608117628891066
4,71,MEDIUM,2023,Mexico_City_Grand_Prix,R,81.944,6544.209030047629,2.4044600184345444,-1.3091122259616064,0.009277673548772685
10,43,HARD,2023,Mexico_City_Grand_Prix,R,83.23,6710.330550932541,-0.23517161596380556,2.198304099665003,0.13814132246121702
14,40,HARD,2023,Mexico_City_Grand_Prix,R,83.531,5924.891647934979,-0.7078910148280952,0.9553483682038821,0.7269406088132002
16,38,HARD,2023,Mexico_City_Grand_Prix,R,82.332,5871.22309005051,-0.6633474409025512,-1.4138579811968155,1.45802280707812
18,43,HARD,2023,Mexico_City_Grand_Prix,R,83.257,6814.533360897816,-0.6694140727665044,2.207953810993753,0.004884194277782991
20,25,HARD,2023,Mexico_City_Grand_Prix,R,83.146,5983.667970456403,-1.9507077680108578,0.08321938353269638,0.3967811712773727
22,11,HARD,2023,Mexico_City_Grand_Prix,R,82.501,5804.851765479134,-0.16907808496078075,-1.1804206625960578,1.2589988767885874
23,65,MEDIUM,2023,Mexico_City_Grand_Prix,R,82.773,6538.367332764387,0.3925041809705929,0.12616455977540866,-1.140964151876955
24,39,HARD,2023,Mexico_City_Grand_Prix,R,83.567,6193.908069233816,-0.7674109213321489,1.3752439662622915,0.592539342060221
27,43,MEDIUM,2023,Mexico_City_Grand_Prix,R,83.222,6859.083114358703,-0.2801183360783319,1.73289879190489,-2.792135259037181
31,66,MEDIUM,2023,Mexico_City_Grand_Prix,R,82.976,6525.804056780136,-0.4336550126856382,1.497716052178968,-2.058374568127358
44,71,MEDIUM,2023,Mexico_City_Grand_Prix,R,81.334,6320.977258271895,3.1588619739981754,-1.689261530354642,0.36176797571233116
55,57,HARD,2023,Mexico_City_Grand_Prix,R,82.539,5642.913266724256,-1.4597993269085119,-0.9317177926243734,1.7874473843529666
63,38,MEDIUM,2023,Mexico_City_Grand_Prix,R,82.78,5333.497685868983,-1.8939544036183413,-2.3961501233256137,-0.9331480679883809
77,43,HARD,2023,Mexico_City_Grand_Prix,R,83.166,6577.05154138151,-0.663278789684776,2.0402309249444244,-0.0471734033254124
81,53,MEDIUM,2023,Mexico_City_Grand_Prix,R,82.76,6704.388083372214,0.3067399753461982,-0.1329008954673358,-1.3341649912939664
1,45,HARD,2023,Abu_Dhabi_Grand_Prix,R,86.993,7954.693792590574,3.395701315573409,0.7752218041008632,0.7313081823886698
2,43,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.58,6507.266458230805,-0.8081710796073046,-0.5654426545010208,0.9491949072043427
3,47,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.571,7464.465958899954,0.9422025829912277,2.025101605260995,0.5874216181413201
4,45,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.164,7403.608190438372,3.2839357225729855,1.6015744318695704,1.112529020145904
10,35,HARD,2023,Abu_Dhabi_Grand_Prix,R,89.016,6859.175324546978,-0.17571914436544536,0.3752148975342235,0.7485672497992061
11,44,HARD,2023,Abu_Dhabi_Grand_Prix,R,87.493,6618.486251311657,0.7513537564616019,-1.1299687308572444,1.318452037754937
14,42,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.256,6774.7141392264975,-0.468090606831567,-0.11521878774470286,0.9664786665860591
16,44,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.199,5681.802926979905,-2.8240146489173146,-2.063853978637009,1.6904612140193878
18,44,MEDIUM,2023,Abu_Dhabi_Grand_Prix,R,88.05,6742.241883916834,1.9518531478362449,-1.6161880429882531,-0.8262097685991793
20,46,HARD,2023,Abu_Dhabi_Grand_Prix,R,89.934,6961.771271615159,-1.8161845182433998,2.201725317780388,0.671994093707632
22,55,HARD,2023,Abu_Dhabi_Grand_Prix,R,89.256,6384.563286383747,-1.2112976895140026,0.44977586967417604,2.0346214596534944
23,45,HARD,2023,Abu_Dhabi_Grand_Prix,R,87.845,7197.1431874790715,1.1540470106725327,0.26575360523444025,0.7980634494472076
24,43,MEDIUM,2023,Abu_Dhabi_Grand_Prix,R,88.746,5987.302851452996,-2.074904364760073,-0.9849846467838552,-1.7102141200499816
27,58,HARD,2023,Abu_Dhabi_Grand_Prix,R,89.217,6084.8579653085235,-2.822628715150347,-0.3423408316809856,1.7597582795816655
31,34,HARD,2023,Abu_Dhabi_Grand_Prix,R,90.033,7079.165976715255,-0.5889849337830945,3.5859222951862777,-0.10160812694886581
44,52,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.372,7067.65791189433,0.9043911647734374,0.5882772440841062,1.3448502819596242
55,42,HARD,2023,Abu_Dhabi_Grand_Prix,R,89.452,6605.288036128223,-1.5631236654866831,1.5970638841541134,0.6356248031231686
63,45,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.187,7259.43025170592,1.269592849377124,1.346754776568224,0.7008930873910211
77,42,MEDIUM,2023,Abu_Dhabi_Grand_Prix,R,89.863,6393.597956869101,-2.3359342020266167,-0.10123132354802146,-1.6998037286447074
81,38,HARD,2023,Abu_Dhabi_Grand_Prix,R,88.138,6736.988344830998,0.6879176077872965,-0.5754672540271949,1.1982360414970132
1,43,HARD,2024,Las_Vegas_Grand_Prix,R,96.248,7311.038849020198,-0.10361127659240586,0.3456782859722228,1.1684537760181664
4,50,SOFT,2024,Las_Vegas_Grand_Prix,R,94.876,7184.573093107922,2.7140025821044267,-3.2187842233339348,0.2073924423363466
10,13,HARD,2024,Las_Vegas_Grand_Prix,R,98.314,6772.482963237269,-2.984458368430102,1.0977281235393357,-0.22296977655176356
11,42,HARD,2024,Las_Vegas_Grand_Prix,R,96.326,7829.772260708008,1.744848965139815,1.7189581908156697,0.47130110489691973
14,39,HARD,2024,Las_Vegas_Grand_Prix,R,96.553,7240.027630003847,-0.8624858949439358,-0.10922177393156011,1.4590462714959915
16,40,HARD,2024,Las_Vegas_Grand_Prix,R,95.674,8279.882393652653,2.301690151737764,1.5244375731992394,0.4277995657397446
18,43,HARD,2024,Las_Vegas_Grand_Prix,R,97.179,7490.97718185143,-0.41408940982854386,1.4637941779018016,0.7473422951783211
20,49,HARD,2024,Las_Vegas_Grand_Prix,R,96.557,7136.004811001828,-0.12988750333325846,0.3372623187700556,2.442416378803897
22,48,HARD,2024,Las_Vegas_Grand_Prix,R,96.957,7294.391838086236,0.3106654965309514,0.7442836779769402,1.5628895252401198
23,21,HARD,2024,Las_Vegas_Grand_Prix,R,98.008,6533.109185407983,-3.7518014178452797,0.5729019383781003,0.4809191110871251
24,46,HARD,2024,Las_Vegas_Grand_Prix,R,96.324,7003.255292650889,-1.082586660401594,-0.48132525784748414,1.1973112239268302
27,48,HARD,2024,Las_Vegas_Grand_Prix,R,96.585,7805.118603647361,0.7020052495788813,1.2153727883522651,0.8331362143804175
30,45,HARD,2024,Las_Vegas_Grand_Prix,R,96.98,7046.041000295534,0.04333088355297878,0.43631791732859476,0.8896077618552569
31,47,SOFT,2024,Las_Vegas_Grand_Prix,R,96.511,7950.885663784901,2.339907163553166,0.20550036926667303,-1.5471572481449618
43,37,HARD,2024,Las_Vegas_Grand_Prix,R,96.867,6882.388203639616,-2.5851290526193247,-0.29802656041981035,0.8789388792642204
44,41,HARD,2024,Las_Vegas_Grand_Prix,R,95.48,8565.522229646227,1.8812798443921677,1.774900835637004,0.5999950041200983
55,44,HARD,2024,Las_Vegas_Grand_Prix,R,95.875,6755.313337049813,-0.8695108371755962,-1.0769173451214282,1.7679096456367562
63,46,HARD,2024,Las_Vegas_Grand_Prix,R,95.717,7425.244592347741,1.9243037474246198,0.17687320409946253,1.5596676049855303
77,46,HARD,2024,Las_Vegas_Grand_Prix,R,96.601,6677.403000020181,-2.0461327726044414,-0.816396472819087,1.2164382138487604
81,44,HARD,2024,Las_Vegas_Grand_Prix,R,96.598,7200.177924231746,-1.029672939696182,1.6078437354326316,0.6331268740581829
1,33,HARD,2024,Chinese_Grand_Prix,R,98.406,6474.87484625134,0.31865993303770584,-1.4922278818676822,2.1728862073772652
2,14,MEDIUM,2024,Chinese_Grand_Prix,R,101.0,6979.782822952733,-0.13326846092581368,0.4533466090730936,-2.169629656725356
