Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:45:50.598000,LEC,16,0 days 00:02:09.994000,12.0,2.0,,0 days 00:45:44.490000,0 days 00:00:45.810000,0 days 00:00:56.257000,0 days 00:00:27.927000,0 days 00:44:26.414000,0 days 00:45:22.671000,0 days 00:45:50.598000,129.0,221.0,,274.0,False,INTERMEDIATE,14.0,False,Ferrari,0 days 00:43:40.604000,2024-07-06 10:58:44.266,1,,None,,False,False
0 days 00:51:52.387000,LEC,16,,13.0,3.0,0 days 00:50:06.399000,,,0 days 00:00:44.198000,0 days 00:00:29.221000,,0 days 00:51:23.370000,0 days 00:51:52.403000,273.0,232.0,221.0,277.0,False,INTERMEDIATE,16.0,False,Ferrari,0 days 00:45:50.598000,2024-07-06 11:00:54.260,1,,None,,False,False
0 days 00:53:31.296000,LEC,16,0 days 00:01:38.909000,14.0,3.0,,,0 days 00:00:31.542000,0 days 00:00:39.959000,0 days 00:00:27.408000,0 days 00:52:23.929000,0 days 00:53:03.888000,0 days 00:53:31.296000,294.0,249.0,231.0,296.0,False,INTERMEDIATE,17.0,False,Ferrari,0 days 00:51:52.387000,2024-07-06 11:06:56.049,1,,None,,False,True
0 days 00:55:38.838000,LEC,16,0 days 00:02:07.542000,15.0,3.0,,,0 days 00:00:36.547000,0 days 00:00:50.567000,0 days 00:00:40.428000,0 days 00:54:07.843000,0 days 00:54:58.410000,0 days 00:55:38.838000,157.0,229.0,216.0,277.0,False,INTERMEDIATE,18.0,False,Ferrari,0 days 00:53:31.296000,2024-07-06 11:08:34.958,1,,None,,False,True
0 days 00:57:23.300000,LEC,16,0 days 00:01:44.462000,16.0,3.0,,0 days 00:57:17.002000,0 days 00:00:31.513000,0 days 00:00:42.792000,0 days 00:00:30.157000,0 days 00:56:10.351000,0 days 00:56:53.143000,0 days 00:57:23.300000,296.0,223.0,,272.0,False,INTERMEDIATE,19.0,False,Ferrari,0 days 00:55:38.838000,2024-07-06 11:10:42.500,1,,None,,False,False
0 days 01:04:09.863000,LEC,16,,17.0,4.0,0 days 01:02:26.315000,,,0 days 00:00:42.591000,0 days 00:00:28.583000,,0 days 01:03:41.516000,0 days 01:04:09.977000,286.0,241.0,220.0,291.0,False,INTERMEDIATE,20.0,False,Ferrari,0 days 00:57:23.300000,2024-07-06 11:12:26.962,1,,None,,False,False
0 days 01:05:52.001000,LEC,16,0 days 00:01:42.138000,18.0,4.0,,,0 days 00:00:32.455000,0 days 00:00:41.521000,0 days 00:00:28.162000,0 days 01:04:42.318000,0 days 01:05:23.839000,0 days 01:05:52.001000,284.0,244.0,223.0,286.0,False,INTERMEDIATE,21.0,False,Ferrari,0 days 01:04:09.863000,2024-07-06 11:19:13.525,1,,None,,False,True
0 days 01:07:32.402000,LEC,16,0 days 00:01:40.401000,19.0,4.0,,,0 days 00:00:31.940000,0 days 00:00:40.597000,0 days 00:00:27.864000,0 days 01:06:23.941000,0 days 01:07:04.538000,0 days 01:07:32.402000,285.0,245.0,226.0,288.0,False,INTERMEDIATE,22.0,False,Ferrari,0 days 01:05:52.001000,2024-07-06 11:20:55.663,1,,None,,False,True
0 days 01:09:12.659000,LEC,16,0 days 00:01:40.257000,20.0,4.0,,,0 days 00:00:31.876000,0 days 00:00:40.522000,0 days 00:00:27.859000,0 days 01:08:04.278000,0 days 01:08:44.800000,0 days 01:09:12.659000,290.0,246.0,221.0,287.0,False,INTERMEDIATE,23.0,False,Ferrari,0 days 01:07:32.402000,2024-07-06 11:22:36.064,1,,None,,False,True
0 days 01:10:52.743000,LEC,16,0 days 00:01:40.084000,21.0,4.0,,,0 days 00:00:31.937000,0 days 00:00:40.601000,0 days 00:00:27.546000,0 days 01:09:44.596000,0 days 01:10:25.197000,0 days 01:10:52.743000,289.0,245.0,229.0,287.0,False,INTERMEDIATE,24.0,False,Ferrari,0 days 01:09:12.659000,2024-07-06 11:24:16.321,1,,None,,False,True
0 days 01:12:32.636000,LEC,16,0 days 00:01:39.893000,22.0,4.0,,,0 days 00:00:31.852000,0 days 00:00:40.273000,0 days 00:00:27.768000,0 days 01:11:24.595000,0 days 01:12:04.868000,0 days 01:12:32.636000,,245.0,229.0,287.0,False,INTERMEDIATE,25.0,False,Ferrari,0 days 01:10:52.743000,2024-07-06 11:25:56.405,1,,None,,False,True
0 days 01:14:12.629000,LEC,16,0 days 00:01:39.993000,23.0,4.0,,,0 days 00:00:31.762000,0 days 00:00:40.228000,0 days 00:00:28.003000,0 days 01:13:04.398000,0 days 01:13:44.626000,0 days 01:14:12.629000,291.0,246.0,222.0,287.0,False,INTERMEDIATE,26.0,False,Ferrari,0 days 01:12:32.636000,2024-07-06 11:27:36.298,1,,None,,False,True
0 days 01:15:52.188000,LEC,16,0 days 00:01:39.559000,24.0,4.0,,,0 days 00:00:31.638000,0 days 00:00:40.162000,0 days 00:00:27.759000,0 days 01:14:44.267000,0 days 01:15:24.429000,0 days 01:15:52.188000,293.0,248.0,226.0,295.0,False,INTERMEDIATE,27.0,False,Ferrari,0 days 01:14:12.629000,2024-07-06 11:29:16.291,1,,None,,False,True
0 days 01:17:59.716000,LEC,16,0 days 00:02:07.528000,25.0,4.0,,,0 days 00:00:35.552000,0 days 00:00:51.504000,0 days 00:00:40.472000,0 days 01:16:27.740000,0 days 01:17:19.244000,0 days 01:17:59.716000,206.0,201.0,57.0,269.0,False,INTERMEDIATE,28.0,False,Ferrari,0 days 01:15:52.188000,2024-07-06 11:30:55.850,1,,None,,False,True
0 days 01:20:15.125000,LEC,16,0 days 00:02:15.409000,26.0,4.0,,0 days 01:20:09.673000,0 days 00:01:01.972000,0 days 00:00:46.275000,0 days 00:00:27.162000,0 days 01:19:01.688000,0 days 01:19:47.963000,0 days 01:20:15.125000,283.0,208.0,,289.0,False,INTERMEDIATE,29.0,False,Ferrari,0 days 01:17:59.716000,2024-07-06 11:33:03.378,1,,None,,False,False
0 days 00:20:03.289000,STR,18,,1.0,1.0,0 days 00:18:00.617000,,,0 days 00:00:47.618000,0 days 00:00:40.957000,,0 days 00:19:22.450000,0 days 00:20:03.298000,244.0,221.0,173.0,286.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 00:18:00.617000,2024-07-06 10:33:04.279,1,,None,,False,False
0 days 00:21:57.494000,STR,18,0 days 00:01:54.205000,2.0,1.0,,,0 days 00:00:36.910000,0 days 00:00:46.445000,0 days 00:00:30.850000,0 days 00:20:40.199000,0 days 00:21:26.644000,0 days 00:21:57.494000,279.0,230.0,190.0,288.0,True,INTERMEDIATE,2.0,True,Aston Martin,0 days 00:20:03.289000,2024-07-06 10:35:06.951,1,,None,,False,True
0 days 00:28:22.502000,STR,18,,3.0,1.0,,0 days 00:23:57.214000,,,,,,,,,,,False,INTERMEDIATE,3.0,True,Aston Martin,0 days 00:21:57.494000,2024-07-06 10:37:01.156,125,,None,,False,False
0 days 00:30:22.367000,STR,18,,4.0,2.0,0 days 00:28:22.502000,,,0 days 00:00:48.257000,0 days 00:00:38.774000,,0 days 00:29:43.844000,0 days 00:30:22.493000,253.0,231.0,194.0,297.0,False,INTERMEDIATE,3.0,False,Aston Martin,0 days 00:28:22.502000,2024-07-06 10:43:26.164,1,,None,,False,False
0 days 00:32:11.916000,STR,18,0 days 00:01:49.549000,5.0,2.0,,,0 days 00:00:34.588000,0 days 00:00:44.998000,0 days 00:00:29.963000,0 days 00:30:56.955000,0 days 00:31:41.953000,0 days 00:32:11.916000,280.0,233.0,204.0,290.0,True,INTERMEDIATE,4.0,False,Aston Martin,0 days 00:30:22.367000,2024-07-06 10:45:26.029,1,,None,,False,True
0 days 00:33:58.068000,STR,18,0 days 00:01:46.152000,6.0,2.0,,,0 days 00:00:33.896000,0 days 00:00:43.309000,0 days 00:00:28.947000,0 days 00:32:45.812000,0 days 00:33:29.121000,0 days 00:33:58.068000,276.0,237.0,200.0,291.0,True,INTERMEDIATE,5.0,False,Aston Martin,0 days 00:32:11.916000,2024-07-06 10:47:15.578,12,,None,,False,True
0 days 00:35:50.955000,STR,18,0 days 00:01:52.887000,7.0,2.0,,,0 days 00:00:32.843000,0 days 00:00:48.662000,0 days 00:00:31.382000,0 days 00:34:30.911000,0 days 00:35:19.573000,0 days 00:35:50.955000,289.0,234.0,206.0,289.0,False,INTERMEDIATE,6.0,False,Aston Martin,0 days 00:33:58.068000,2024-07-06 10:49:01.730,1,,None,,False,True
0 days 00:37:33.419000,STR,18,0 days 00:01:42.464000,8.0,2.0,,,0 days 00:00:32.459000,0 days 00:00:41.952000,0 days 00:00:28.053000,0 days 00:36:23.414000,0 days 00:37:05.366000,0 days 00:37:33.419000,287.0,242.0,221.0,291.0,True,INTERMEDIATE,7.0,False,Aston Martin,0 days 00:35:50.955000,2024-07-06 10:50:54.617,1,,None,,False,True
0 days 00:39:35.580000,STR,18,0 days 00:02:02.161000,9.0,2.0,,,0 days 00:00:35.376000,0 days 00:00:49.171000,0 days 00:00:37.614000,0 days 00:38:08.795000,0 days 00:38:57.966000,0 days 00:39:35.580000,236.0,216.0,209.0,236.0,False,INTERMEDIATE,8.0,False,Aston Martin,0 days 00:37:33.419000,2024-07-06 10:52:37.081,1,,None,,False,True
0 days 00:41:17.462000,STR,18,0 days 00:01:41.882000,10.0,2.0,,,0 days 00:00:32.155000,0 days 00:00:41.544000,0 days 00:00:28.183000,0 days 00:40:07.735000,0 days 00:40:49.279000,0 days 00:41:17.462000,286.0,241.0,221.0,291.0,True,INTERMEDIATE,9.0,False,Aston Martin,0 days 00:39:35.580000,2024-07-06 10:54:39.242,1,,None,,False,True
0 days 00:42:58.236000,STR,18,0 days 00:01:40.774000,11.0,2.0,,,0 days 00:00:31.926000,0 days 00:00:41.048000,0 days 00:00:27.800000,0 days 00:41:49.388000,0 days 00:42:30.436000,0 days 00:42:58.236000,291.0,243.0,224.0,293.0,True,INTERMEDIATE,10.0,False,Aston Martin,0 days 00:41:17.462000,2024-07-06 10:56:21.124,1,,None,,False,True
0 days 00:45:09.122000,STR,18,0 days 00:02:10.886000,12.0,2.0,,,0 days 00:00:40.087000,0 days 00:00:53.622000,0 days 00:00:37.177000,0 days 00:43:38.323000,0 days 00:44:31.945000,0 days 00:45:09.122000,94.0,231.0,215.0,159.0,False,INTERMEDIATE,11.0,False,Aston Martin,0 days 00:42:58.236000,2024-07-06 10:58:01.898,1,,None,,False,True
0 days 00:46:48.990000,STR,18,0 days 00:01:39.868000,13.0,2.0,,,0 days 00:00:31.650000,0 days 00:00:40.674000,0 days 00:00:27.544000,0 days 00:45:40.772000,0 days 00:46:21.446000,0 days 00:46:48.990000,288.0,246.0,229.0,293.0,True,INTERMEDIATE,12.0,False,Aston Martin,0 days 00:45:09.122000,2024-07-06 11:00:12.784,1,,None,,False,True
0 days 00:48:44.630000,STR,18,0 days 00:01:55.640000,14.0,2.0,,0 days 00:48:38.835000,0 days 00:00:35.707000,0 days 00:00:49.267000,0 days 00:00:30.666000,0 days 00:47:24.697000,0 days 00:48:13.964000,0 days 00:48:44.630000,229.0,223.0,,238.0,False,INTERMEDIATE,13.0,False,Aston Martin,0 days 00:46:48.990000,2024-07-06 11:01:52.652,1,,None,,False,False
0 days 01:05:04.894000,STR,18,,15.0,3.0,0 days 01:03:21.884000,,,0 days 00:00:42.961000,0 days 00:00:28.572000,,0 days 01:04:36.640000,0 days 01:05:05.055000,287.0,240.0,217.0,290.0,False,INTERMEDIATE,15.0,False,Aston Martin,0 days 00:48:44.630000,2024-07-06 11:03:48.292,1,,None,,False,False
0 days 01:06:45.980000,STR,18,0 days 00:01:41.086000,16.0,3.0,,,0 days 00:00:32.086000,0 days 00:00:41.199000,0 days 00:00:27.801000,0 days 01:05:36.980000,0 days 01:06:18.179000,0 days 01:06:45.980000,289.0,244.0,222.0,292.0,False,INTERMEDIATE,16.0,False,Aston Martin,0 days 01:05:04.894000,2024-07-06 11:20:08.556,1,,None,,False,True
0 days 01:08:27.052000,STR,18,0 days 00:01:41.072000,17.0,3.0,,,0 days 00:00:31.874000,0 days 00:00:41.185000,0 days 00:00:28.013000,0 days 01:07:17.854000,0 days 01:07:59.039000,0 days 01:08:27.052000,288.0,244.0,221.0,293.0,False,INTERMEDIATE,17.0,False,Aston Martin,0 days 01:06:45.980000,2024-07-06 11:21:49.642,1,,None,,False,True
0 days 01:10:28.593000,STR,18,0 days 00:02:01.541000,18.0,3.0,,,0 days 00:00:36.078000,0 days 00:00:55.153000,0 days 00:00:30.310000,0 days 01:09:03.130000,0 days 01:09:58.283000,0 days 01:10:28.593000,227.0,231.0,215.0,279.0,False,INTERMEDIATE,18.0,False,Aston Martin,0 days 01:08:27.052000,2024-07-06 11:23:30.714,1,,None,,False,True
0 days 01:12:08.972000,STR,18,0 days 00:01:40.379000,19.0,3.0,,,0 days 00:00:31.873000,0 days 00:00:40.811000,0 days 00:00:27.695000,0 days 01:11:00.466000,0 days 01:11:41.277000,0 days 01:12:08.972000,289.0,245.0,227.0,293.0,False,INTERMEDIATE,19.0,False,Aston Martin,0 days 01:10:28.593000,2024-07-06 11:25:32.255,1,,None,,False,True
0 days 01:13:48.672000,STR,18,0 days 00:01:39.700000,20.0,3.0,,,0 days 00:00:31.643000,0 days 00:00:40.367000,0 days 00:00:27.690000,0 days 01:12:40.615000,0 days 01:13:20.982000,0 days 01:13:48.672000,,245.0,222.0,292.0,True,INTERMEDIATE,20.0,False,Aston Martin,0 days 01:12:08.972000,2024-07-06 11:27:12.634,1,,None,,False,True
0 days 01:15:28.512000,STR,18,0 days 00:01:39.840000,21.0,3.0,,,0 days 00:00:31.594000,0 days 00:00:40.135000,0 days 00:00:28.111000,0 days 01:14:20.266000,0 days 01:15:00.401000,0 days 01:15:28.512000,,247.0,220.0,291.0,False,INTERMEDIATE,21.0,False,Aston Martin,0 days 01:13:48.672000,2024-07-06 11:28:52.334,1,,None,,False,True
0 days 01:17:36.561000,STR,18,0 days 00:02:08.049000,22.0,3.0,,,0 days 00:00:38.681000,0 days 00:00:48.719000,0 days 00:00:40.649000,0 days 01:16:07.193000,0 days 01:16:55.912000,0 days 01:17:36.561000,210.0,232.0,57.0,221.0,False,INTERMEDIATE,22.0,False,Aston Martin,0 days 01:15:28.512000,2024-07-06 11:30:32.174,1,,None,,False,True
0 days 01:20:02.044000,STR,18,0 days 00:02:25.483000,23.0,3.0,,0 days 01:19:54.673000,0 days 00:01:01.677000,0 days 00:00:49.693000,0 days 00:00:34.113000,0 days 01:18:38.238000,0 days 01:19:27.931000,0 days 01:20:02.044000,208.0,222.0,,201.0,False,INTERMEDIATE,23.0,False,Aston Martin,0 days 01:17:36.561000,2024-07-06 11:32:40.223,1,,None,,False,False
0 days 00:17:45.626000,MAG,20,,1.0,1.0,0 days 00:15:46.477000,,,0 days 00:00:50.247000,0 days 00:00:33.383000,,0 days 00:17:12.428000,0 days 00:17:45.715000,224.0,207.0,181.0,269.0,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 00:15:46.477000,2024-07-06 10:30:50.139,1,,None,,False,False
0 days 00:19:40.424000,MAG,20,0 days 00:01:54.798000,2.0,1.0,,,0 days 00:00:36.229000,0 days 00:00:47.033000,0 days 00:00:31.536000,0 days 00:18:21.855000,0 days 00:19:08.888000,0 days 00:19:40.424000,272.0,215.0,187.0,283.0,True,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 00:17:45.626000,2024-07-06 10:32:49.288,1,,None,,False,True
0 days 00:21:32.919000,MAG,20,0 days 00:01:52.495000,3.0,1.0,,,0 days 00:00:35.272000,0 days 00:00:45.666000,0 days 00:00:31.557000,0 days 00:20:15.696000,0 days 00:21:01.362000,0 days 00:21:32.919000,278.0,234.0,185.0,283.0,True,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 00:19:40.424000,2024-07-06 10:34:44.086,1,,None,,False,True
0 days 00:30:07.834000,MAG,20,,4.0,1.0,,0 days 00:23:27.250000,0 days 00:00:34.489000,,,0 days 00:22:07.690000,,,280.0,,,,False,INTERMEDIATE,7.0,False,Haas F1 Team,0 days 00:21:32.919000,2024-07-06 10:36:36.581,125,,None,,False,False
0 days 00:31:59.279000,MAG,20,,5.0,2.0,0 days 00:30:07.834000,,,0 days 00:00:46.714000,0 days 00:00:30.565000,,0 days 00:31:29.033000,0 days 00:31:59.432000,266.0,232.0,190.0,276.0,False,INTERMEDIATE,8.0,False,Haas F1 Team,0 days 00:30:07.834000,2024-07-06 10:45:11.496,1,,None,,False,False
0 days 00:33:47.361000,MAG,20,0 days 00:01:48.082000,6.0,2.0,,,0 days 00:00:34.487000,0 days 00:00:43.857000,0 days 00:00:29.738000,0 days 00:32:33.766000,0 days 00:33:17.623000,0 days 00:33:47.361000,283.0,231.0,189.0,283.0,True,INTERMEDIATE,9.0,False,Haas F1 Team,0 days 00:31:59.279000,2024-07-06 10:47:02.941,12,,None,,False,True
0 days 00:35:33.151000,MAG,20,0 days 00:01:45.790000,7.0,2.0,,,0 days 00:00:33.632000,0 days 00:00:42.900000,0 days 00:00:29.258000,0 days 00:34:20.993000,0 days 00:35:03.893000,0 days 00:35:33.151000,284.0,238.0,208.0,282.0,True,INTERMEDIATE,10.0,False,Haas F1 Team,0 days 00:33:47.361000,2024-07-06 10:48:51.023,1,,None,,False,True
0 days 00:37:16.245000,MAG,20,0 days 00:01:43.094000,8.0,2.0,,,0 days 00:00:32.910000,0 days 00:00:41.779000,0 days 00:00:28.405000,0 days 00:36:06.061000,0 days 00:36:47.840000,0 days 00:37:16.245000,283.0,241.0,212.0,284.0,True,INTERMEDIATE,11.0,False,Haas F1 Team,0 days 00:35:33.151000,2024-07-06 10:50:36.813,1,,None,,False,True
0 days 00:39:20.036000,MAG,20,0 days 00:02:03.791000,9.0,2.0,,,0 days 00:00:35.452000,0 days 00:00:53.399000,0 days 00:00:34.940000,0 days 00:37:51.697000,0 days 00:38:45.096000,0 days 00:39:20.036000,269.0,197.0,203.0,270.0,False,INTERMEDIATE,12.0,False,Haas F1 Team,0 days 00:37:16.245000,2024-07-06 10:52:19.907,1,,None,,False,True
0 days 00:41:02.667000,MAG,20,0 days 00:01:42.631000,10.0,2.0,,,0 days 00:00:32.667000,0 days 00:00:41.550000,0 days 00:00:28.414000,0 days 00:39:52.703000,0 days 00:40:34.253000,0 days 00:41:02.667000,290.0,241.0,213.0,295.0,True,INTERMEDIATE,13.0,False,Haas F1 Team,0 days 00:39:20.036000,2024-07-06 10:54:23.698,1,,None,,False,True
0 days 00:43:03.632000,MAG,20,0 days 00:02:00.965000,11.0,2.0,,,0 days 00:00:38.155000,0 days 00:00:53.265000,0 days 00:00:29.545000,0 days 00:41:40.822000,0 days 00:42:34.087000,0 days 00:43:03.632000,231.0,217.0,214.0,273.0,False,INTERMEDIATE,14.0,False,Haas F1 Team,0 days 00:41:02.667000,2024-07-06 10:56:06.329,1,,None,,False,True
0 days 00:44:44.632000,MAG,20,0 days 00:01:41,12.0,2.0,,,0 days 00:00:32.323000,0 days 00:00:40.902000,0 days 00:00:27.775000,0 days 00:43:35.955000,0 days 00:44:16.857000,0 days 00:44:44.632000,291.0,242.0,225.0,293.0,True,INTERMEDIATE,15.0,False,Haas F1 Team,0 days 00:43:03.632000,2024-07-06 10:58:07.294,1,,None,,False,True
0 days 00:46:46.113000,MAG,20,0 days 00:02:01.481000,13.0,2.0,,0 days 00:46:40.241000,0 days 00:00:38.787000,0 days 00:00:53.308000,0 days 00:00:29.386000,0 days 00:45:23.419000,0 days 00:46:16.727000,0 days 00:46:46.113000,249.0,166.0,,269.0,False,INTERMEDIATE,16.0,False,Haas F1 Team,0 days 00:44:44.632000,2024-07-06 10:59:48.294,1,,None,,False,False
0 days 00:51:37.178000,MAG,20,,14.0,3.0,0 days 00:49:52.600000,,,0 days 00:00:43.459000,0 days 00:00:28.922000,,0 days 00:51:08.275000,0 days 00:51:37.277000,269.0,232.0,217.0,277.0,False,INTERMEDIATE,17.0,False,Haas F1 Team,0 days 00:46:46.113000,2024-07-06 11:01:49.775,1,,None,,False,False
0 days 00:53:17.943000,MAG,20,0 days 00:01:40.765000,15.0,3.0,,,0 days 00:00:32.134000,0 days 00:00:40.737000,0 days 00:00:27.894000,0 days 00:52:09.312000,0 days 00:52:50.049000,0 days 00:53:17.943000,287.0,243.0,221.0,288.0,True,INTERMEDIATE,18.0,False,Haas F1 Team,0 days 00:51:37.178000,2024-07-06 11:06:40.840,1,,None,,False,True
0 days 00:54:58.482000,MAG,20,0 days 00:01:40.539000,16.0,3.0,,,0 days 00:00:31.892000,0 days 00:00:40.706000,0 days 00:00:27.941000,0 days 00:53:49.835000,0 days 00:54:30.541000,0 days 00:54:58.482000,293.0,243.0,221.0,293.0,True,INTERMEDIATE,19.0,False,Haas F1 Team,0 days 00:53:17.943000,2024-07-06 11:08:21.605,1,,None,,False,True
0 days 00:57:11.509000,MAG,20,0 days 00:02:13.027000,17.0,3.0,,,0 days 00:00:32.529000,0 days 00:01:06.002000,0 days 00:00:34.496000,0 days 00:55:31.011000,0 days 00:56:37.013000,0 days 00:57:11.509000,240.0,122.0,210.0,244.0,False,INTERMEDIATE,20.0,False,Haas F1 Team,0 days 00:54:58.482000,2024-07-06 11:10:02.144,1,,None,,False,True
0 days 00:58:56.736000,MAG,20,0 days 00:01:45.227000,18.0,3.0,,0 days 00:58:50.759000,0 days 00:00:32.726000,0 days 00:00:44.897000,0 days 00:00:27.604000,0 days 00:57:44.235000,0 days 00:58:29.132000,0 days 00:58:56.736000,291.0,225.0,,273.0,False,INTERMEDIATE,21.0,False,Haas F1 Team,0 days 00:57:11.509000,2024-07-06 11:12:15.171,1,,None,,False,False
0 days 01:15:59.766000,MAG,20,,19.0,4.0,0 days 01:13:59.209000,,,0 days 00:00:52.104000,0 days 00:00:31.604000,,0 days 01:15:28.222000,0 days 01:15:59.766000,232.0,215.0,194.0,274.0,False,INTERMEDIATE,22.0,False,Haas F1 Team,0 days 00:58:56.736000,2024-07-06 11:14:00.398,1,,None,,False,False
0 days 01:18:05.852000,MAG,20,0 days 00:02:06.086000,20.0,4.0,,,0 days 00:00:35.246000,0 days 00:00:46.266000,0 days 00:00:44.574000,0 days 01:16:35.012000,0 days 01:17:21.278000,0 days 01:18:05.852000,272.0,214.0,48.0,269.0,False,INTERMEDIATE,23.0,False,Haas F1 Team,0 days 01:15:59.766000,2024-07-06 11:31:03.428,1,,None,,False,True
0 days 01:20:27.675000,MAG,20,0 days 00:02:21.823000,21.0,4.0,,0 days 01:20:21.665000,0 days 00:01:06.850000,0 days 00:00:46.804000,0 days 00:00:28.169000,0 days 01:19:12.702000,0 days 01:19:59.506000,0 days 01:20:27.675000,282.0,216.0,,270.0,False,INTERMEDIATE,24.0,False,Haas F1 Team,0 days 01:18:05.852000,2024-07-06 11:33:09.514,1,,None,,False,False
0 days 00:18:09.141000,TSU,22,,1.0,1.0,0 days 00:16:15.490000,,,0 days 00:00:47.888000,0 days 00:00:31.851000,,0 days 00:17:37.454000,0 days 00:18:09.250000,280.0,231.0,195.0,289.0,False,INTERMEDIATE,4.0,False,RB,0 days 00:16:15.490000,2024-07-06 10:31:19.152,1,,None,,False,False
0 days 00:19:58.296000,TSU,22,0 days 00:01:49.155000,2.0,1.0,,,0 days 00:00:34.034000,0 days 00:00:45.009000,0 days 00:00:30.112000,0 days 00:18:43.175000,0 days 00:19:28.184000,0 days 00:19:58.296000,288.0,236.0,204.0,291.0,True,INTERMEDIATE,5.0,False,RB,0 days 00:18:09.141000,2024-07-06 10:33:12.803,1,,None,,False,True
0 days 00:21:45.376000,TSU,22,0 days 00:01:47.080000,3.0,1.0,,,0 days 00:00:33.695000,0 days 00:00:43.775000,0 days 00:00:29.610000,0 days 00:20:31.991000,0 days 00:21:15.766000,0 days 00:21:45.376000,290.0,240.0,211.0,292.0,True,INTERMEDIATE,6.0,False,RB,0 days 00:19:58.296000,2024-07-06 10:35:01.958,1,,None,,False,True
0 days 00:28:42.893000,TSU,22,,4.0,1.0,,0 days 00:23:43.505000,0 days 00:00:32.722000,,,0 days 00:22:18.278000,,,292.0,,,,False,INTERMEDIATE,7.0,False,RB,0 days 00:21:45.376000,2024-07-06 10:36:49.038,125,,None,,False,False
0 days 00:30:36.251000,TSU,22,,5.0,2.0,0 days 00:28:42.893000,,,0 days 00:00:44.197000,0 days 00:00:32.777000,,0 days 00:30:03.694000,0 days 00:30:36.433000,286.0,240.0,208.0,290.0,False,INTERMEDIATE,7.0,False,RB,0 days 00:28:42.893000,2024-07-06 10:43:46.555,1,,None,,False,False
0 days 00:32:19.535000,TSU,22,0 days 00:01:43.284000,6.0,2.0,,,0 days 00:00:32.430000,0 days 00:00:42.078000,0 days 00:00:28.776000,0 days 00:31:08.681000,0 days 00:31:50.759000,0 days 00:32:19.535000,289.0,241.0,218.0,294.0,True,INTERMEDIATE,8.0,False,RB,0 days 00:30:36.251000,2024-07-06 10:45:39.913,1,,None,,False,True
0 days 00:34:02.357000,TSU,22,0 days 00:01:42.822000,7.0,2.0,,,0 days 00:00:32.394000,0 days 00:00:42.001000,0 days 00:00:28.427000,0 days 00:32:51.929000,0 days 00:33:33.930000,0 days 00:34:02.357000,291.0,241.0,221.0,294.0,True,INTERMEDIATE,9.0,False,RB,0 days 00:32:19.535000,2024-07-06 10:47:23.197,12,,None,,False,True
0 days 00:36:00.671000,TSU,22,0 days 00:01:58.314000,8.0,2.0,,0 days 00:35:54.765000,0 days 00:00:39.863000,0 days 00:00:50.263000,0 days 00:00:28.188000,0 days 00:34:42.220000,0 days 00:35:32.483000,0 days 00:36:00.671000,252.0,235.0,,291.0,False,INTERMEDIATE,10.0,False,RB,0 days 00:34:02.357000,2024-07-06 10:49:06.019,1,,None,,False,False
0 days 00:40:36.636000,TSU,22,,9.0,3.0,0 days 00:38:39.774000,,,0 days 00:00:46.231000,0 days 00:00:36.116000,,0 days 00:40:00.813000,0 days 00:40:36.827000,287.0,238.0,203.0,136.0,False,INTERMEDIATE,12.0,False,RB,0 days 00:36:00.671000,2024-07-06 10:51:04.333,1,,None,,False,False
0 days 00:42:24.107000,TSU,22,0 days 00:01:47.471000,10.0,3.0,,,0 days 00:00:32.475000,0 days 00:00:41.789000,0 days 00:00:33.207000,0 days 00:41:09.111000,0 days 00:41:50.900000,0 days 00:42:24.107000,291.0,243.0,219.0,294.0,False,INTERMEDIATE,13.0,False,RB,0 days 00:40:36.636000,2024-07-06 10:55:40.298,1,,None,,False,True
0 days 00:44:05.956000,TSU,22,0 days 00:01:41.849000,11.0,3.0,,,0 days 00:00:32.217000,0 days 00:00:41.464000,0 days 00:00:28.168000,0 days 00:42:56.324000,0 days 00:43:37.788000,0 days 00:44:05.956000,292.0,245.0,221.0,294.0,True,INTERMEDIATE,14.0,False,RB,0 days 00:42:24.107000,2024-07-06 10:57:27.769,1,,None,,False,True
0 days 00:46:10.770000,TSU,22,0 days 00:02:04.814000,12.0,3.0,,,0 days 00:00:40.833000,0 days 00:00:52.913000,0 days 00:00:31.068000,0 days 00:44:46.789000,0 days 00:45:39.702000,0 days 00:46:10.770000,252.0,212.0,219.0,209.0,False,INTERMEDIATE,15.0,False,RB,0 days 00:44:05.956000,2024-07-06 10:59:09.618,1,,None,,False,True
