Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:15:04.810000,NOR,4,0 days 00:02:06.925000,24.0,6.0,,,0 days 00:00:42.661000,0 days 00:00:50.856000,0 days 00:00:33.408000,0 days 01:13:40.546000,0 days 01:14:31.402000,0 days 01:15:04.810000,218.0,211.0,189.0,193.0,False,SOFT,13.0,True,McLaren,0 days 01:12:57.885000,2024-07-05 12:29:34.496,1,,None,,False,True
0 days 01:17:27.037000,NOR,4,0 days 00:02:22.227000,25.0,6.0,,,0 days 00:00:39.282000,0 days 00:00:53.856000,0 days 00:00:49.089000,0 days 01:15:44.092000,0 days 01:16:37.948000,0 days 01:17:27.037000,181.0,203.0,43.0,202.0,False,SOFT,14.0,True,McLaren,0 days 01:15:04.810000,2024-07-05 12:31:41.421,1,,None,,False,True
0 days 01:20:02.231000,NOR,4,,26.0,6.0,,0 days 01:19:56.080000,0 days 00:01:04.490000,0 days 00:01:00.668000,0 days 00:00:29.868000,0 days 01:18:31.695000,0 days 01:19:32.506000,0 days 01:20:02.237000,159.0,156.0,,239.0,False,SOFT,15.0,True,McLaren,0 days 01:17:27.037000,2024-07-05 12:34:03.648,1,,None,,False,False
0 days 00:16:13.691000,ALO,14,,1.0,1.0,0 days 00:14:22.777000,,,0 days 00:00:41.351000,0 days 00:00:34.078000,,0 days 00:15:39.749000,0 days 00:16:13.691000,280.0,245.0,244.0,287.0,False,HARD,1.0,True,Aston Martin,0 days 00:14:22.777000,2024-07-05 11:30:59.388,1,,None,,False,False
0 days 00:17:44.884000,ALO,14,0 days 00:01:31.193000,2.0,1.0,,,0 days 00:00:29.192000,0 days 00:00:37.131000,0 days 00:00:24.870000,0 days 00:16:42.883000,0 days 00:17:20.014000,0 days 00:17:44.884000,313.0,260.0,246.0,319.0,True,HARD,2.0,True,Aston Martin,0 days 00:16:13.691000,2024-07-05 11:32:50.302,1,,None,,False,True
0 days 00:19:39.808000,ALO,14,0 days 00:01:54.924000,3.0,1.0,,,0 days 00:00:35.840000,0 days 00:00:42.980000,0 days 00:00:36.104000,0 days 00:18:20.724000,0 days 00:19:03.704000,0 days 00:19:39.808000,176.0,224.0,249.0,272.0,False,HARD,3.0,True,Aston Martin,0 days 00:17:44.884000,2024-07-05 11:34:21.495,12,,None,,False,True
0 days 00:21:27.988000,ALO,14,0 days 00:01:48.180000,4.0,1.0,,,0 days 00:00:28.620000,0 days 00:00:38.195000,0 days 00:00:41.365000,0 days 00:20:08.428000,0 days 00:20:46.623000,0 days 00:21:27.988000,318.0,159.0,244.0,175.0,False,HARD,4.0,True,Aston Martin,0 days 00:19:39.808000,2024-07-05 11:36:16.419,1,,None,,False,True
0 days 00:29:41.151000,ALO,14,,5.0,1.0,,0 days 00:23:24.495000,0 days 00:00:28.446000,,,0 days 00:21:56.590000,,,317.0,,,,False,HARD,5.0,True,Aston Martin,0 days 00:21:27.988000,2024-07-05 11:38:04.599,125,,None,,False,False
0 days 00:31:31.757000,ALO,14,,6.0,2.0,0 days 00:29:41.151000,,,0 days 00:00:39.249000,0 days 00:00:33.485000,,0 days 00:30:58.469000,0 days 00:31:31.760000,278.0,246.0,249.0,175.0,False,HARD,6.0,False,Aston Martin,0 days 00:29:41.151000,2024-07-05 11:46:17.762,1,,None,,False,False
0 days 00:33:01.217000,ALO,14,0 days 00:01:29.460000,7.0,2.0,,,0 days 00:00:28.469000,0 days 00:00:36.435000,0 days 00:00:24.556000,0 days 00:32:00.226000,0 days 00:32:36.661000,0 days 00:33:01.217000,316.0,261.0,249.0,326.0,True,HARD,7.0,False,Aston Martin,0 days 00:31:31.757000,2024-07-05 11:48:08.368,1,,None,,False,True
0 days 00:34:45.711000,ALO,14,0 days 00:01:44.494000,8.0,2.0,,0 days 00:34:39.667000,0 days 00:00:34.667000,0 days 00:00:40.909000,0 days 00:00:28.918000,0 days 00:33:35.884000,0 days 00:34:16.793000,0 days 00:34:45.711000,278.0,255.0,,233.0,False,HARD,8.0,False,Aston Martin,0 days 00:33:01.217000,2024-07-05 11:49:37.828,1,,None,,False,False
0 days 00:37:26.606000,ALO,14,,9.0,3.0,0 days 00:35:40.442000,,0 days 00:01:26.779000,0 days 00:00:46.130000,0 days 00:00:28.023000,0 days 00:36:12.768000,0 days 00:36:58.811000,0 days 00:37:26.624000,149.0,248.0,251.0,307.0,False,HARD,9.0,False,Aston Martin,0 days 00:34:45.711000,2024-07-05 11:51:22.322,1,,None,,False,False
0 days 00:38:55.669000,ALO,14,0 days 00:01:29.063000,10.0,3.0,,,0 days 00:00:28.530000,0 days 00:00:36.209000,0 days 00:00:24.324000,0 days 00:37:55.136000,0 days 00:38:31.345000,0 days 00:38:55.669000,314.0,261.0,249.0,320.0,True,HARD,10.0,False,Aston Martin,0 days 00:37:26.606000,2024-07-05 11:54:03.217,1,,None,,False,True
0 days 00:40:52.725000,ALO,14,0 days 00:01:57.056000,11.0,3.0,,,0 days 00:00:36.886000,0 days 00:00:46.854000,0 days 00:00:33.316000,0 days 00:39:32.555000,0 days 00:40:19.409000,0 days 00:40:52.725000,290.0,231.0,247.0,306.0,False,HARD,11.0,False,Aston Martin,0 days 00:38:55.669000,2024-07-05 11:55:32.280,1,,None,,False,True
0 days 00:42:21.283000,ALO,14,0 days 00:01:28.558000,12.0,3.0,,,0 days 00:00:28.340000,0 days 00:00:35.933000,0 days 00:00:24.285000,0 days 00:41:21.065000,0 days 00:41:56.998000,0 days 00:42:21.283000,316.0,264.0,250.0,320.0,True,HARD,12.0,False,Aston Martin,0 days 00:40:52.725000,2024-07-05 11:57:29.336,1,,None,,False,True
0 days 00:44:22.924000,ALO,14,0 days 00:02:01.641000,13.0,3.0,,,0 days 00:00:39.638000,0 days 00:00:52.265000,0 days 00:00:29.738000,0 days 00:43:00.921000,0 days 00:43:53.186000,0 days 00:44:22.924000,289.0,235.0,252.0,158.0,False,HARD,13.0,False,Aston Martin,0 days 00:42:21.283000,2024-07-05 11:58:57.894,1,,None,,False,True
0 days 00:45:59.549000,ALO,14,0 days 00:01:36.625000,14.0,3.0,,0 days 00:45:53.520000,0 days 00:00:28.433000,0 days 00:00:42.552000,0 days 00:00:25.640000,0 days 00:44:51.357000,0 days 00:45:33.909000,0 days 00:45:59.549000,314.0,256.0,,303.0,False,HARD,14.0,False,Aston Martin,0 days 00:44:22.924000,2024-07-05 12:00:59.535,1,,None,,False,False
0 days 00:49:58.625000,ALO,14,,15.0,4.0,0 days 00:48:20.644000,0 days 00:49:52.563000,,0 days 00:00:39.717000,0 days 00:00:29.371000,,0 days 00:49:29.272000,0 days 00:49:58.625000,299.0,259.0,,131.0,False,HARD,15.0,False,Aston Martin,0 days 00:45:59.549000,2024-07-05 12:02:36.160,1,,None,,False,False
0 days 00:58:30.521000,ALO,14,,16.0,5.0,0 days 00:56:45.452000,,,0 days 00:00:42.477000,0 days 00:00:32.001000,,0 days 00:57:58.754000,0 days 00:58:30.691000,291.0,256.0,252.0,311.0,False,SOFT,1.0,True,Aston Martin,0 days 00:49:58.625000,2024-07-05 12:06:35.236,1,,None,,False,False
0 days 00:59:58.315000,ALO,14,0 days 00:01:27.794000,17.0,5.0,,,0 days 00:00:27.995000,0 days 00:00:35.517000,0 days 00:00:24.282000,0 days 00:58:58.516000,0 days 00:59:34.033000,0 days 00:59:58.315000,310.0,266.0,247.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:58:30.521000,2024-07-05 12:15:07.132,1,,None,,False,True
0 days 01:02:22.514000,ALO,14,0 days 00:02:24.199000,18.0,5.0,,,0 days 00:00:43.774000,0 days 00:01:03.560000,0 days 00:00:36.865000,0 days 01:00:42.089000,0 days 01:01:45.649000,0 days 01:02:22.514000,285.0,219.0,252.0,241.0,False,SOFT,3.0,True,Aston Martin,0 days 00:59:58.315000,2024-07-05 12:16:34.926,1,,None,,False,True
0 days 01:04:19.434000,ALO,14,0 days 00:01:56.920000,19.0,5.0,,,0 days 00:00:29.549000,0 days 00:00:56.591000,0 days 00:00:30.780000,0 days 01:02:52.063000,0 days 01:03:48.654000,0 days 01:04:19.434000,193.0,187.0,251.0,290.0,False,SOFT,4.0,True,Aston Martin,0 days 01:02:22.514000,2024-07-05 12:18:59.125,12,,None,,False,True
0 days 01:06:07.555000,ALO,14,0 days 00:01:48.121000,20.0,5.0,,,0 days 00:00:28.118000,0 days 00:00:50.876000,0 days 00:00:29.127000,0 days 01:04:47.552000,0 days 01:05:38.428000,0 days 01:06:07.555000,310.0,214.0,251.0,302.0,False,SOFT,5.0,True,Aston Martin,0 days 01:04:19.434000,2024-07-05 12:20:56.045,1,,None,,False,True
0 days 01:07:40.391000,ALO,14,0 days 00:01:32.836000,21.0,5.0,,,0 days 00:00:28.329000,0 days 00:00:35.730000,0 days 00:00:28.777000,0 days 01:06:35.884000,0 days 01:07:11.614000,0 days 01:07:40.391000,,266.0,236.0,323.0,False,SOFT,6.0,True,Aston Martin,0 days 01:06:07.555000,2024-07-05 12:22:44.166,1,,None,,False,True
0 days 01:09:31.952000,ALO,14,0 days 00:01:51.561000,22.0,5.0,,,0 days 00:00:33.584000,0 days 00:00:48.132000,0 days 00:00:29.845000,0 days 01:08:13.975000,0 days 01:09:02.107000,0 days 01:09:31.952000,245.0,238.0,250.0,228.0,False,SOFT,7.0,True,Aston Martin,0 days 01:07:40.391000,2024-07-05 12:24:17.002,1,,None,,False,True
0 days 01:11:02.343000,ALO,14,0 days 00:01:30.391000,23.0,5.0,,,0 days 00:00:28.797000,0 days 00:00:36.435000,0 days 00:00:25.159000,0 days 01:10:00.749000,0 days 01:10:37.184000,0 days 01:11:02.343000,295.0,259.0,248.0,294.0,False,SOFT,8.0,True,Aston Martin,0 days 01:09:31.952000,2024-07-05 12:26:08.563,1,,None,,False,True
0 days 01:12:32.930000,ALO,14,0 days 00:01:30.587000,24.0,5.0,,,0 days 00:00:28.958000,0 days 00:00:36.400000,0 days 00:00:25.229000,0 days 01:11:31.301000,0 days 01:12:07.701000,0 days 01:12:32.930000,294.0,261.0,248.0,294.0,False,SOFT,9.0,True,Aston Martin,0 days 01:11:02.343000,2024-07-05 12:27:38.954,1,,None,,False,True
0 days 01:14:04.039000,ALO,14,0 days 00:01:31.109000,25.0,5.0,,,0 days 00:00:29.118000,0 days 00:00:36.684000,0 days 00:00:25.307000,0 days 01:13:02.048000,0 days 01:13:38.732000,0 days 01:14:04.039000,,259.0,248.0,291.0,False,SOFT,10.0,True,Aston Martin,0 days 01:12:32.930000,2024-07-05 12:29:09.541,1,,None,,False,True
0 days 01:16:12.028000,ALO,14,0 days 00:02:07.989000,26.0,5.0,,,0 days 00:00:33.079000,0 days 00:00:49.801000,0 days 00:00:45.109000,0 days 01:14:37.118000,0 days 01:15:26.919000,0 days 01:16:12.028000,188.0,202.0,56.0,169.0,False,SOFT,11.0,True,Aston Martin,0 days 01:14:04.039000,2024-07-05 12:30:40.650,1,,None,,False,True
0 days 01:18:19.031000,ALO,14,0 days 00:02:07.003000,27.0,5.0,,0 days 01:18:13.103000,0 days 00:00:59.058000,0 days 00:00:37.013000,0 days 00:00:30.932000,0 days 01:17:11.086000,0 days 01:17:48.099000,0 days 01:18:19.031000,298.0,261.0,,262.0,False,SOFT,12.0,True,Aston Martin,0 days 01:16:12.028000,2024-07-05 12:32:48.639,1,,None,,False,False
0 days 00:15:34.220000,LEC,16,,1.0,1.0,0 days 00:13:44.280000,,,0 days 00:00:47.764000,0 days 00:00:28.674000,,0 days 00:15:05.688000,0 days 00:15:34.265000,267.0,231.0,236.0,272.0,False,HARD,1.0,True,Ferrari,0 days 00:13:44.280000,2024-07-05 11:30:20.891,1,,None,,False,False
0 days 00:17:07.691000,LEC,16,0 days 00:01:33.471000,2.0,1.0,,,0 days 00:00:30.010000,0 days 00:00:37.880000,0 days 00:00:25.581000,0 days 00:16:04.230000,0 days 00:16:42.110000,0 days 00:17:07.691000,291.0,253.0,246.0,300.0,True,HARD,2.0,True,Ferrari,0 days 00:15:34.220000,2024-07-05 11:32:10.831,1,,None,,False,True
0 days 00:18:38.916000,LEC,16,0 days 00:01:31.225000,3.0,1.0,,,0 days 00:00:29.231000,0 days 00:00:36.808000,0 days 00:00:25.186000,0 days 00:17:36.922000,0 days 00:18:13.730000,0 days 00:18:38.916000,,256.0,249.0,299.0,True,HARD,3.0,True,Ferrari,0 days 00:17:07.691000,2024-07-05 11:33:44.302,12,,None,,False,True
0 days 00:20:40.310000,LEC,16,0 days 00:02:01.394000,4.0,1.0,,,0 days 00:00:28.770000,0 days 00:00:57.019000,0 days 00:00:35.605000,0 days 00:19:07.686000,0 days 00:20:04.705000,0 days 00:20:40.310000,309.0,173.0,249.0,222.0,False,HARD,4.0,True,Ferrari,0 days 00:18:38.916000,2024-07-05 11:35:15.527,1,,None,,False,True
0 days 00:22:09.367000,LEC,16,0 days 00:01:29.057000,5.0,1.0,,,0 days 00:00:28.592000,0 days 00:00:36.217000,0 days 00:00:24.248000,0 days 00:21:08.902000,0 days 00:21:45.119000,0 days 00:22:09.367000,313.0,263.0,249.0,320.0,True,HARD,5.0,True,Ferrari,0 days 00:20:40.310000,2024-07-05 11:37:16.921,12,,None,,False,True
0 days 00:30:38.478000,LEC,16,,6.0,1.0,,0 days 00:24:09.188000,,,,,,,,,,,False,HARD,6.0,True,Ferrari,0 days 00:22:09.367000,2024-07-05 11:38:45.978,251,,None,,False,False
0 days 00:32:26.800000,LEC,16,,7.0,2.0,0 days 00:30:38.478000,,,0 days 00:00:39.137000,0 days 00:00:38.380000,,0 days 00:31:50.475000,0 days 00:32:26.975000,291.0,248.0,251.0,298.0,False,HARD,7.0,False,Ferrari,0 days 00:30:38.478000,2024-07-05 11:47:15.089,1,,None,,False,False
0 days 00:33:56.128000,LEC,16,0 days 00:01:29.328000,8.0,2.0,,,0 days 00:00:28.542000,0 days 00:00:36.358000,0 days 00:00:24.428000,0 days 00:32:55.342000,0 days 00:33:31.700000,0 days 00:33:56.128000,309.0,262.0,254.0,319.0,False,HARD,8.0,False,Ferrari,0 days 00:32:26.800000,2024-07-05 11:49:03.411,1,,None,,False,True
0 days 00:35:24.744000,LEC,16,0 days 00:01:28.616000,9.0,2.0,,,0 days 00:00:28.465000,0 days 00:00:36.034000,0 days 00:00:24.117000,0 days 00:34:24.593000,0 days 00:35:00.627000,0 days 00:35:24.744000,308.0,265.0,252.0,320.0,True,HARD,9.0,False,Ferrari,0 days 00:33:56.128000,2024-07-05 11:50:32.739,1,,None,,False,True
0 days 00:37:04.119000,LEC,16,0 days 00:01:39.375000,10.0,2.0,,0 days 00:36:58.159000,0 days 00:00:31.457000,0 days 00:00:40.521000,0 days 00:00:27.397000,0 days 00:35:56.201000,0 days 00:36:36.722000,0 days 00:37:04.119000,291.0,243.0,,268.0,False,HARD,10.0,False,Ferrari,0 days 00:35:24.744000,2024-07-05 11:52:01.355,1,,None,,False,False
0 days 00:47:13.166000,LEC,16,,11.0,3.0,0 days 00:45:24.853000,,,0 days 00:00:40.562000,0 days 00:00:35.357000,,0 days 00:46:37.988000,0 days 00:47:13.363000,276.0,245.0,251.0,301.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:37:04.119000,2024-07-05 11:53:40.730,1,,None,,False,False
0 days 00:48:41.069000,LEC,16,0 days 00:01:27.903000,12.0,3.0,,,0 days 00:00:28.177000,0 days 00:00:35.794000,0 days 00:00:23.932000,0 days 00:47:41.343000,0 days 00:48:17.137000,0 days 00:48:41.069000,313.0,263.0,251.0,320.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:47:13.166000,2024-07-05 12:03:49.777,1,,None,,False,True
0 days 00:51:11.494000,LEC,16,,13.0,3.0,,,0 days 00:00:46.074000,0 days 00:01:05.821000,0 days 00:00:38.409000,0 days 00:49:27.444000,0 days 00:50:33.248000,0 days 00:51:11.498000,129.0,149.0,248.0,163.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:48:41.069000,2024-07-05 12:05:17.680,1,,None,,False,False
0 days 00:52:57.478000,LEC,16,0 days 00:01:45.984000,14.0,3.0,,,0 days 00:00:28.402000,0 days 00:00:50.060000,0 days 00:00:27.522000,0 days 00:51:39.896000,0 days 00:52:29.956000,0 days 00:52:57.478000,313.0,227.0,250.0,291.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:51:11.494000,2024-07-05 12:07:48.105,1,,None,,False,True
0 days 00:54:25.691000,LEC,16,0 days 00:01:28.213000,15.0,3.0,,,0 days 00:00:28.377000,0 days 00:00:35.603000,0 days 00:00:24.233000,0 days 00:53:25.855000,0 days 00:54:01.458000,0 days 00:54:25.691000,314.0,265.0,242.0,320.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:52:57.478000,2024-07-05 12:09:34.089,1,,None,,False,True
0 days 00:56:25.519000,LEC,16,0 days 00:01:59.828000,16.0,3.0,,0 days 00:56:19.499000,0 days 00:00:36.774000,0 days 00:00:48.800000,0 days 00:00:34.254000,0 days 00:55:02.465000,0 days 00:55:51.265000,0 days 00:56:25.519000,266.0,200.0,,166.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:54:25.691000,2024-07-05 12:11:02.302,1,,None,,False,False
0 days 01:04:03.615000,LEC,16,,17.0,4.0,0 days 01:02:15.997000,,,0 days 00:00:43.661000,0 days 00:00:26.596000,,0 days 01:03:37.230000,0 days 01:04:03.755000,112.0,238.0,244.0,276.0,False,HARD,11.0,False,Ferrari,0 days 00:56:25.519000,2024-07-05 12:13:02.130,12,,None,,False,False
0 days 01:05:35.474000,LEC,16,0 days 00:01:31.859000,18.0,4.0,,,0 days 00:00:29.303000,0 days 00:00:37.110000,0 days 00:00:25.446000,0 days 01:04:32.918000,0 days 01:05:10.028000,0 days 01:05:35.474000,293.0,256.0,244.0,303.0,False,HARD,12.0,False,Ferrari,0 days 01:04:03.615000,2024-07-05 12:20:40.226,1,,None,,False,True
0 days 01:07:11.516000,LEC,16,0 days 00:01:36.042000,19.0,4.0,,,0 days 00:00:29.216000,0 days 00:00:38.846000,0 days 00:00:27.980000,0 days 01:06:04.690000,0 days 01:06:43.536000,0 days 01:07:11.516000,291.0,242.0,247.0,296.0,False,HARD,13.0,False,Ferrari,0 days 01:05:35.474000,2024-07-05 12:22:12.085,1,,None,,False,True
0 days 01:08:43.385000,LEC,16,0 days 00:01:31.869000,20.0,4.0,,,0 days 00:00:29.613000,0 days 00:00:37.055000,0 days 00:00:25.201000,0 days 01:07:41.129000,0 days 01:08:18.184000,0 days 01:08:43.385000,283.0,255.0,244.0,294.0,False,HARD,14.0,False,Ferrari,0 days 01:07:11.516000,2024-07-05 12:23:48.127,1,,None,,False,True
0 days 01:10:15.389000,LEC,16,0 days 00:01:32.004000,21.0,4.0,,,0 days 00:00:29.466000,0 days 00:00:37.188000,0 days 00:00:25.350000,0 days 01:09:12.851000,0 days 01:09:50.039000,0 days 01:10:15.389000,284.0,252.0,245.0,290.0,False,HARD,15.0,False,Ferrari,0 days 01:08:43.385000,2024-07-05 12:25:19.996,1,,None,,False,True
0 days 01:11:47.227000,LEC,16,0 days 00:01:31.838000,22.0,4.0,,,0 days 00:00:29.553000,0 days 00:00:37.031000,0 days 00:00:25.254000,0 days 01:10:44.942000,0 days 01:11:21.973000,0 days 01:11:47.227000,283.0,254.0,246.0,289.0,False,HARD,16.0,False,Ferrari,0 days 01:10:15.389000,2024-07-05 12:26:52.000,1,,None,,False,True
0 days 01:13:18.381000,LEC,16,0 days 00:01:31.154000,23.0,4.0,,,0 days 00:00:29.363000,0 days 00:00:36.730000,0 days 00:00:25.061000,0 days 01:12:16.590000,0 days 01:12:53.320000,0 days 01:13:18.381000,287.0,258.0,249.0,293.0,False,HARD,17.0,False,Ferrari,0 days 01:11:47.227000,2024-07-05 12:28:23.838,1,,None,,False,True
0 days 01:14:49.952000,LEC,16,0 days 00:01:31.571000,24.0,4.0,,,0 days 00:00:29.411000,0 days 00:00:36.939000,0 days 00:00:25.221000,0 days 01:13:47.792000,0 days 01:14:24.731000,0 days 01:14:49.952000,284.0,255.0,246.0,287.0,False,HARD,18.0,False,Ferrari,0 days 01:13:18.381000,2024-07-05 12:29:54.992,1,,None,,False,True
0 days 01:17:08.456000,LEC,16,0 days 00:02:18.504000,25.0,4.0,,,0 days 00:00:38.171000,0 days 00:00:50.067000,0 days 00:00:50.266000,0 days 01:15:28.123000,0 days 01:16:18.190000,0 days 01:17:08.456000,194.0,184.0,35.0,178.0,False,HARD,19.0,False,Ferrari,0 days 01:14:49.952000,2024-07-05 12:31:26.563,1,,None,,False,True
0 days 01:19:06.203000,LEC,16,0 days 00:01:57.747000,26.0,4.0,,0 days 01:19:00.140000,0 days 00:00:51.033000,0 days 00:00:41.429000,0 days 00:00:25.285000,0 days 01:17:59.489000,0 days 01:18:40.918000,0 days 01:19:06.203000,224.0,244.0,,294.0,False,HARD,20.0,False,Ferrari,0 days 01:17:08.456000,2024-07-05 12:33:45.067,1,,None,,False,False
0 days 00:15:56.501000,STR,18,,1.0,1.0,0 days 00:14:01.318000,0 days 00:15:50.514000,,0 days 00:00:52.019000,0 days 00:00:32.055000,,0 days 00:15:24.515000,0 days 00:15:56.501000,199.0,227.0,,207.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:14:01.318000,2024-07-05 11:30:37.929,1,,None,,False,False
0 days 00:29:30.220000,STR,18,,2.0,2.0,0 days 00:21:13.772000,0 days 00:23:07.178000,,,,,,,257.0,,,,False,MEDIUM,2.0,False,Aston Martin,0 days 00:15:56.501000,2024-07-05 11:32:33.112,125,,None,,False,False
0 days 00:31:20.118000,STR,18,,3.0,3.0,0 days 00:29:30.220000,,,0 days 00:00:41.038000,0 days 00:00:38.114000,,0 days 00:30:42.296000,0 days 00:31:20.269000,300.0,250.0,245.0,185.0,False,MEDIUM,3.0,False,Aston Martin,0 days 00:29:30.220000,2024-07-05 11:46:06.831,1,,None,,False,False
0 days 00:32:50.257000,STR,18,0 days 00:01:30.139000,4.0,3.0,,,0 days 00:00:28.619000,0 days 00:00:36.844000,0 days 00:00:24.676000,0 days 00:31:48.737000,0 days 00:32:25.581000,0 days 00:32:50.257000,317.0,262.0,249.0,322.0,True,MEDIUM,4.0,False,Aston Martin,0 days 00:31:20.118000,2024-07-05 11:47:56.729,1,,None,,False,True
0 days 00:34:50.605000,STR,18,0 days 00:02:00.348000,5.0,3.0,,,0 days 00:00:35.666000,0 days 00:00:48.534000,0 days 00:00:36.148000,0 days 00:33:25.923000,0 days 00:34:14.457000,0 days 00:34:50.605000,165.0,225.0,251.0,166.0,False,MEDIUM,5.0,False,Aston Martin,0 days 00:32:50.257000,2024-07-05 11:49:26.868,1,,None,,False,True
0 days 00:36:19.652000,STR,18,0 days 00:01:29.047000,6.0,3.0,,,0 days 00:00:28.467000,0 days 00:00:36.172000,0 days 00:00:24.408000,0 days 00:35:19.072000,0 days 00:35:55.244000,0 days 00:36:19.652000,316.0,262.0,250.0,324.0,True,MEDIUM,6.0,False,Aston Martin,0 days 00:34:50.605000,2024-07-05 11:51:27.216,1,,None,,False,True
0 days 00:38:35.011000,STR,18,0 days 00:02:15.359000,7.0,3.0,,,0 days 00:00:41.359000,0 days 00:00:58.150000,0 days 00:00:35.850000,0 days 00:37:01.011000,0 days 00:37:59.161000,0 days 00:38:35.011000,220.0,137.0,251.0,257.0,False,MEDIUM,7.0,False,Aston Martin,0 days 00:36:19.652000,2024-07-05 11:52:56.263,1,,None,,False,True
0 days 00:40:03.727000,STR,18,0 days 00:01:28.716000,8.0,3.0,,,0 days 00:00:28.275000,0 days 00:00:36.047000,0 days 00:00:24.394000,0 days 00:39:03.286000,0 days 00:39:39.333000,0 days 00:40:03.727000,317.0,263.0,250.0,324.0,True,MEDIUM,8.0,False,Aston Martin,0 days 00:38:35.011000,2024-07-05 11:55:11.622,1,,None,,False,True
0 days 00:42:27,STR,18,0 days 00:02:23.273000,9.0,3.0,,,0 days 00:00:44.601000,0 days 00:01:00.884000,0 days 00:00:37.788000,0 days 00:40:48.328000,0 days 00:41:49.212000,0 days 00:42:27,142.0,132.0,250.0,203.0,False,MEDIUM,9.0,False,Aston Martin,0 days 00:40:03.727000,2024-07-05 11:56:40.338,1,,None,,False,True
0 days 00:43:55.426000,STR,18,0 days 00:01:28.426000,10.0,3.0,,,0 days 00:00:28.193000,0 days 00:00:36.049000,0 days 00:00:24.184000,0 days 00:42:55.193000,0 days 00:43:31.242000,0 days 00:43:55.426000,318.0,263.0,250.0,323.0,True,MEDIUM,10.0,False,Aston Martin,0 days 00:42:27,2024-07-05 11:59:03.611,1,,None,,False,True
0 days 00:45:35.660000,STR,18,0 days 00:01:40.234000,11.0,3.0,,0 days 00:45:29.665000,0 days 00:00:31.814000,0 days 00:00:42.272000,0 days 00:00:26.148000,0 days 00:44:27.240000,0 days 00:45:09.512000,0 days 00:45:35.660000,262.0,245.0,,283.0,False,MEDIUM,11.0,False,Aston Martin,0 days 00:43:55.426000,2024-07-05 12:00:32.037,1,,None,,False,False
0 days 00:59:42.158000,STR,18,,12.0,4.0,0 days 00:57:55.128000,,,0 days 00:00:48.378000,0 days 00:00:27.363000,,0 days 00:59:15.004000,0 days 00:59:42.294000,275.0,230.0,250.0,293.0,False,SOFT,1.0,True,Aston Martin,0 days 00:45:35.660000,2024-07-05 12:02:12.271,1,,None,,False,False
0 days 01:01:09.712000,STR,18,0 days 00:01:27.554000,13.0,4.0,,,0 days 00:00:27.829000,0 days 00:00:35.589000,0 days 00:00:24.136000,0 days 01:00:09.987000,0 days 01:00:45.576000,0 days 01:01:09.712000,311.0,267.0,249.0,323.0,True,SOFT,2.0,True,Aston Martin,0 days 00:59:42.158000,2024-07-05 12:16:18.769,1,,None,,False,True
0 days 01:03:23.706000,STR,18,0 days 00:02:13.994000,14.0,4.0,,,0 days 00:00:44.438000,0 days 00:01:00.303000,0 days 00:00:29.253000,0 days 01:01:54.150000,0 days 01:02:54.453000,0 days 01:03:23.706000,221.0,207.0,250.0,290.0,False,SOFT,3.0,True,Aston Martin,0 days 01:01:09.712000,2024-07-05 12:17:46.323,12,,None,,False,True
0 days 01:04:51.727000,STR,18,0 days 00:01:28.021000,15.0,4.0,,,0 days 00:00:28.071000,0 days 00:00:35.646000,0 days 00:00:24.304000,0 days 01:03:51.777000,0 days 01:04:27.423000,0 days 01:04:51.727000,309.0,265.0,245.0,319.0,False,SOFT,4.0,True,Aston Martin,0 days 01:03:23.706000,2024-07-05 12:20:00.317,1,,None,,False,True
0 days 01:07:59.251000,STR,18,,16.0,4.0,,,0 days 00:00:42.798000,0 days 00:01:12.858000,0 days 00:01:11.768000,0 days 01:05:34.787000,0 days 01:06:47.714000,0 days 01:07:59.272000,216.0,140.0,249.0,121.0,False,SOFT,5.0,True,Aston Martin,0 days 01:04:51.727000,2024-07-05 12:21:28.338,1,,None,,False,False
0 days 01:09:27.435000,STR,18,0 days 00:01:28.184000,17.0,4.0,,,0 days 00:00:28.127000,0 days 00:00:35.826000,0 days 00:00:24.231000,0 days 01:08:27.378000,0 days 01:09:03.204000,0 days 01:09:27.435000,308.0,265.0,249.0,319.0,False,SOFT,6.0,True,Aston Martin,0 days 01:07:59.251000,2024-07-05 12:24:35.862,1,,None,,False,True
