Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:11:42.227000,ZHO,24,0 days 00:01:23.634000,16.0,3.0,,,0 days 00:00:29.593000,0 days 00:00:32.590000,0 days 00:00:21.451000,0 days 01:10:48.186000,0 days 01:11:20.776000,0 days 01:11:42.227000,273.0,274.0,240.0,,False,TEST_UNKNOWN,11.0,False,Kick Sauber,0 days 01:10:18.593000,2024-10-25 22:57:09.100,1,,None,,False,True
0 days 01:13:05.961000,ZHO,24,0 days 00:01:23.734000,17.0,3.0,,,0 days 00:00:29.880000,0 days 00:00:32.450000,0 days 00:00:21.404000,0 days 01:12:12.107000,0 days 01:12:44.557000,0 days 01:13:05.961000,274.0,275.0,240.0,,False,TEST_UNKNOWN,12.0,False,Kick Sauber,0 days 01:11:42.227000,2024-10-25 22:58:32.734,1,,None,,False,True
0 days 01:14:29.888000,ZHO,24,0 days 00:01:23.927000,18.0,3.0,,,0 days 00:00:29.806000,0 days 00:00:32.574000,0 days 00:00:21.547000,0 days 01:13:35.767000,0 days 01:14:08.341000,0 days 01:14:29.888000,282.0,276.0,240.0,316.0,False,TEST_UNKNOWN,13.0,False,Kick Sauber,0 days 01:13:05.961000,2024-10-25 22:59:56.468,1,,None,,False,True
0 days 01:15:53.834000,ZHO,24,0 days 00:01:23.946000,19.0,3.0,,,0 days 00:00:29.751000,0 days 00:00:32.645000,0 days 00:00:21.550000,0 days 01:14:59.639000,0 days 01:15:32.284000,0 days 01:15:53.834000,285.0,275.0,239.0,314.0,False,TEST_UNKNOWN,14.0,False,Kick Sauber,0 days 01:14:29.888000,2024-10-25 23:01:20.395,1,,None,,False,True
0 days 01:17:26.484000,ZHO,24,0 days 00:01:32.650000,20.0,3.0,,0 days 01:17:23.819000,0 days 00:00:29.853000,0 days 00:00:35.035000,0 days 00:00:27.762000,0 days 01:16:23.687000,0 days 01:16:58.722000,0 days 01:17:26.484000,275.0,239.0,,311.0,False,TEST_UNKNOWN,15.0,False,Kick Sauber,0 days 01:15:53.834000,2024-10-25 23:02:44.341,1,,None,,False,False
0 days 01:23:28.023000,ZHO,24,,21.0,4.0,0 days 01:21:59.777000,,,0 days 00:00:35.243000,0 days 00:00:22.413000,,0 days 01:23:05.904000,0 days 01:23:28.168000,237.0,271.0,240.0,286.0,False,TEST_UNKNOWN,6.0,False,Kick Sauber,0 days 01:17:26.484000,2024-10-25 23:04:16.991,1,,None,,False,False
0 days 01:24:51.011000,ZHO,24,0 days 00:01:22.988000,22.0,4.0,,,0 days 00:00:29.787000,0 days 00:00:32.098000,0 days 00:00:21.103000,0 days 01:23:57.810000,0 days 01:24:29.908000,0 days 01:24:51.011000,289.0,276.0,241.0,313.0,False,TEST_UNKNOWN,7.0,False,Kick Sauber,0 days 01:23:28.023000,2024-10-25 23:10:18.530,1,,None,,False,True
0 days 01:26:14.081000,ZHO,24,0 days 00:01:23.070000,23.0,4.0,,,0 days 00:00:29.719000,0 days 00:00:32.138000,0 days 00:00:21.213000,0 days 01:25:20.730000,0 days 01:25:52.868000,0 days 01:26:14.081000,,276.0,241.0,318.0,False,TEST_UNKNOWN,8.0,False,Kick Sauber,0 days 01:24:51.011000,2024-10-25 23:11:41.518,1,,None,,False,True
0 days 01:27:37.125000,ZHO,24,0 days 00:01:23.044000,24.0,4.0,,,0 days 00:00:29.638000,0 days 00:00:32.241000,0 days 00:00:21.165000,0 days 01:26:43.719000,0 days 01:27:15.960000,0 days 01:27:37.125000,276.0,275.0,242.0,313.0,False,TEST_UNKNOWN,9.0,False,Kick Sauber,0 days 01:26:14.081000,2024-10-25 23:13:04.588,1,,None,,False,True
0 days 01:29:00.191000,ZHO,24,0 days 00:01:23.066000,25.0,4.0,,,0 days 00:00:29.469000,0 days 00:00:32.241000,0 days 00:00:21.356000,0 days 01:28:06.594000,0 days 01:28:38.835000,0 days 01:29:00.191000,283.0,276.0,241.0,315.0,False,TEST_UNKNOWN,10.0,False,Kick Sauber,0 days 01:27:37.125000,2024-10-25 23:14:27.632,1,,None,,False,True
0 days 01:30:23.986000,ZHO,24,0 days 00:01:23.795000,26.0,4.0,,,0 days 00:00:29.490000,0 days 00:00:32.634000,0 days 00:00:21.671000,0 days 01:29:29.681000,0 days 01:30:02.315000,0 days 01:30:23.986000,285.0,276.0,240.0,319.0,False,TEST_UNKNOWN,11.0,False,Kick Sauber,0 days 01:29:00.191000,2024-10-25 23:15:50.698,1,,None,,False,True
0 days 01:31:47.159000,ZHO,24,0 days 00:01:23.173000,27.0,4.0,,,0 days 00:00:29.273000,0 days 00:00:32.499000,0 days 00:00:21.401000,0 days 01:30:53.259000,0 days 01:31:25.758000,0 days 01:31:47.159000,279.0,276.0,240.0,339.0,False,TEST_UNKNOWN,12.0,False,Kick Sauber,0 days 01:30:23.986000,2024-10-25 23:17:14.493,1,,None,,False,True
0 days 01:33:10.926000,ZHO,24,0 days 00:01:23.767000,28.0,4.0,,,0 days 00:00:29.713000,0 days 00:00:32.493000,0 days 00:00:21.561000,0 days 01:32:16.872000,0 days 01:32:49.365000,0 days 01:33:10.926000,282.0,275.0,239.0,316.0,False,TEST_UNKNOWN,13.0,False,Kick Sauber,0 days 01:31:47.159000,2024-10-25 23:18:37.666,1,,None,,False,True
0 days 01:34:34.520000,ZHO,24,0 days 00:01:23.594000,29.0,4.0,,,0 days 00:00:29.765000,0 days 00:00:32.433000,0 days 00:00:21.396000,0 days 01:33:40.691000,0 days 01:34:13.124000,0 days 01:34:34.520000,276.0,274.0,241.0,,False,TEST_UNKNOWN,14.0,False,Kick Sauber,0 days 01:33:10.926000,2024-10-25 23:20:01.433,1,,None,,False,True
0 days 01:36:10.651000,ZHO,24,0 days 00:01:36.131000,30.0,4.0,,0 days 01:36:07.960000,0 days 00:00:32.139000,0 days 00:00:37.117000,0 days 00:00:26.875000,0 days 01:35:06.659000,0 days 01:35:43.776000,0 days 01:36:10.651000,242.0,189.0,,317.0,False,TEST_UNKNOWN,15.0,False,Kick Sauber,0 days 01:34:34.520000,2024-10-25 23:21:25.027,1,,None,,False,False
0 days 01:37:53.888000,ZHO,24,0 days 00:01:43.237000,31.0,5.0,0 days 01:36:31.006000,,0 days 00:00:48.971000,0 days 00:00:32.647000,0 days 00:00:21.619000,0 days 01:36:59.622000,0 days 01:37:32.269000,0 days 01:37:53.888000,281.0,276.0,243.0,302.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 01:36:10.651000,2024-10-25 23:23:01.158,1,,None,,False,False
0 days 01:39:16.340000,ZHO,24,0 days 00:01:22.452000,32.0,5.0,,,0 days 00:00:29.479000,0 days 00:00:31.946000,0 days 00:00:21.027000,0 days 01:38:23.367000,0 days 01:38:55.313000,0 days 01:39:16.340000,280.0,274.0,242.0,310.0,False,MEDIUM,2.0,True,Kick Sauber,0 days 01:37:53.888000,2024-10-25 23:24:44.395,1,,None,,False,True
0 days 01:40:38.722000,ZHO,24,0 days 00:01:22.382000,33.0,5.0,,,0 days 00:00:29.469000,0 days 00:00:31.869000,0 days 00:00:21.044000,0 days 01:39:45.809000,0 days 01:40:17.678000,0 days 01:40:38.722000,282.0,276.0,243.0,313.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 01:39:16.340000,2024-10-25 23:26:06.847,1,,None,,False,True
0 days 01:42:00.981000,ZHO,24,0 days 00:01:22.259000,34.0,5.0,,,0 days 00:00:29.384000,0 days 00:00:31.900000,0 days 00:00:20.975000,0 days 01:41:08.106000,0 days 01:41:40.006000,0 days 01:42:00.981000,280.0,274.0,243.0,314.0,False,MEDIUM,4.0,True,Kick Sauber,0 days 01:40:38.722000,2024-10-25 23:27:29.229,1,,None,,False,True
0 days 01:43:23.822000,ZHO,24,0 days 00:01:22.841000,35.0,5.0,,,0 days 00:00:29.702000,0 days 00:00:32.068000,0 days 00:00:21.071000,0 days 01:42:30.683000,0 days 01:43:02.751000,0 days 01:43:23.822000,,274.0,242.0,310.0,False,MEDIUM,5.0,True,Kick Sauber,0 days 01:42:00.981000,2024-10-25 23:28:51.488,1,,None,,False,True
0 days 01:45:10.862000,ZHO,24,0 days 00:01:47.040000,36.0,5.0,,,0 days 00:00:35.375000,0 days 00:00:40.540000,0 days 00:00:31.125000,0 days 01:43:59.197000,0 days 01:44:39.737000,0 days 01:45:10.862000,190.0,200.0,99.0,232.0,False,MEDIUM,6.0,True,Kick Sauber,0 days 01:43:23.822000,2024-10-25 23:30:14.329,1,,None,,False,True
0 days 01:47:26.170000,ZHO,24,0 days 00:02:15.308000,37.0,5.0,,0 days 01:47:13.734000,0 days 00:00:58.126000,0 days 00:00:37.679000,0 days 00:00:39.503000,0 days 01:46:08.988000,0 days 01:46:46.667000,0 days 01:47:26.170000,252.0,249.0,,304.0,False,MEDIUM,7.0,True,Kick Sauber,0 days 01:45:10.862000,2024-10-25 23:32:01.369,1,,None,,False,False
0 days 00:19:20.053000,HUL,27,,1.0,1.0,0 days 00:17:12.931000,,,0 days 00:00:39.473000,0 days 00:00:50.112000,,0 days 00:18:30.149000,0 days 00:19:20.165000,244.0,144.0,247.0,276.0,False,TEST_UNKNOWN,1.0,True,Haas F1 Team,0 days 00:17:12.931000,2024-10-25 22:04:03.438,12,,None,,False,False
0 days 00:20:40.056000,HUL,27,0 days 00:01:20.003000,2.0,1.0,,,0 days 00:00:28.281000,0 days 00:00:31.283000,0 days 00:00:20.439000,0 days 00:19:48.334000,0 days 00:20:19.617000,0 days 00:20:40.056000,314.0,292.0,251.0,347.0,True,TEST_UNKNOWN,2.0,True,Haas F1 Team,0 days 00:19:20.053000,2024-10-25 22:06:10.560,1,,None,,False,True
0 days 00:22:31.834000,HUL,27,0 days 00:01:51.778000,3.0,1.0,,,0 days 00:00:34.009000,0 days 00:00:48.009000,0 days 00:00:29.760000,0 days 00:21:14.065000,0 days 00:22:02.074000,0 days 00:22:31.834000,194.0,122.0,250.0,234.0,False,TEST_UNKNOWN,3.0,True,Haas F1 Team,0 days 00:20:40.056000,2024-10-25 22:07:30.563,1,,None,,False,True
0 days 00:23:51.266000,HUL,27,0 days 00:01:19.432000,4.0,1.0,,,0 days 00:00:28.081000,0 days 00:00:30.791000,0 days 00:00:20.560000,0 days 00:22:59.915000,0 days 00:23:30.706000,0 days 00:23:51.266000,313.0,291.0,248.0,345.0,True,TEST_UNKNOWN,4.0,True,Haas F1 Team,0 days 00:22:31.834000,2024-10-25 22:09:22.341,1,,None,,False,True
0 days 00:25:22.034000,HUL,27,0 days 00:01:30.768000,5.0,1.0,,0 days 00:25:19.356000,0 days 00:00:30.380000,0 days 00:00:33.541000,0 days 00:00:26.847000,0 days 00:24:21.646000,0 days 00:24:55.187000,0 days 00:25:22.034000,268.0,268.0,,323.0,False,TEST_UNKNOWN,5.0,True,Haas F1 Team,0 days 00:23:51.266000,2024-10-25 22:10:41.773,1,,None,,False,False
0 days 00:51:58.585000,HUL,27,,6.0,2.0,0 days 00:50:18.038000,,,0 days 00:00:35.108000,0 days 00:00:33.863000,,0 days 00:51:24.941000,0 days 00:51:58.788000,278.0,266.0,251.0,288.0,False,TEST_UNKNOWN,1.0,True,Haas F1 Team,0 days 00:50:18.038000,2024-10-25 22:37:08.545,1,,None,,False,False
0 days 00:53:17.206000,HUL,27,0 days 00:01:18.621000,7.0,2.0,,,0 days 00:00:27.860000,0 days 00:00:30.356000,0 days 00:00:20.405000,0 days 00:52:26.445000,0 days 00:52:56.801000,0 days 00:53:17.206000,314.0,293.0,250.0,348.0,True,TEST_UNKNOWN,2.0,True,Haas F1 Team,0 days 00:51:58.585000,2024-10-25 22:38:49.092,1,,None,,False,True
0 days 00:55:23.924000,HUL,27,0 days 00:02:06.718000,8.0,2.0,,,0 days 00:00:39.127000,0 days 00:00:47.132000,0 days 00:00:40.459000,0 days 00:53:56.333000,0 days 00:54:43.465000,0 days 00:55:23.924000,192.0,183.0,249.0,207.0,False,TEST_UNKNOWN,3.0,True,Haas F1 Team,0 days 00:53:17.206000,2024-10-25 22:40:07.713,1,,None,,False,True
0 days 00:56:42.778000,HUL,27,0 days 00:01:18.854000,9.0,2.0,,,0 days 00:00:27.983000,0 days 00:00:30.431000,0 days 00:00:20.440000,0 days 00:55:51.907000,0 days 00:56:22.338000,0 days 00:56:42.778000,313.0,291.0,251.0,348.0,False,TEST_UNKNOWN,4.0,True,Haas F1 Team,0 days 00:55:23.924000,2024-10-25 22:42:14.431,1,,None,,False,True
0 days 00:58:18.456000,HUL,27,0 days 00:01:35.678000,10.0,2.0,,0 days 00:58:15.895000,0 days 00:00:34.857000,0 days 00:00:34.722000,0 days 00:00:26.099000,0 days 00:57:17.635000,0 days 00:57:52.357000,0 days 00:58:18.456000,252.0,270.0,,179.0,False,TEST_UNKNOWN,5.0,True,Haas F1 Team,0 days 00:56:42.778000,2024-10-25 22:43:33.285,12,,None,,False,False
0 days 01:05:09.411000,HUL,27,,11.0,3.0,0 days 01:03:46.069000,,,0 days 00:00:32.986000,0 days 00:00:21.199000,,0 days 01:04:48.375000,0 days 01:05:09.489000,275.0,277.0,244.0,297.0,False,TEST_UNKNOWN,6.0,False,Haas F1 Team,0 days 00:58:18.456000,2024-10-25 22:45:08.963,1,,None,,False,False
0 days 01:06:31.490000,HUL,27,0 days 00:01:22.079000,12.0,3.0,,,0 days 00:00:29.366000,0 days 00:00:31.855000,0 days 00:00:20.858000,0 days 01:05:38.777000,0 days 01:06:10.632000,0 days 01:06:31.490000,283.0,280.0,244.0,320.0,False,TEST_UNKNOWN,7.0,False,Haas F1 Team,0 days 01:05:09.411000,2024-10-25 22:51:59.918,1,,None,,False,True
0 days 01:07:54.183000,HUL,27,0 days 00:01:22.693000,13.0,3.0,,,0 days 00:00:29.264000,0 days 00:00:31.953000,0 days 00:00:21.476000,0 days 01:07:00.754000,0 days 01:07:32.707000,0 days 01:07:54.183000,,274.0,244.0,314.0,False,TEST_UNKNOWN,8.0,False,Haas F1 Team,0 days 01:06:31.490000,2024-10-25 22:53:21.997,1,,None,,False,True
0 days 01:09:16.848000,HUL,27,0 days 00:01:22.665000,14.0,3.0,,,0 days 00:00:29.260000,0 days 00:00:32.106000,0 days 00:00:21.299000,0 days 01:08:23.443000,0 days 01:08:55.549000,0 days 01:09:16.848000,276.0,275.0,244.0,315.0,False,TEST_UNKNOWN,9.0,False,Haas F1 Team,0 days 01:07:54.183000,2024-10-25 22:54:44.690,1,,None,,False,True
0 days 01:10:39.889000,HUL,27,0 days 00:01:23.041000,15.0,3.0,,,0 days 00:00:29.333000,0 days 00:00:32.268000,0 days 00:00:21.440000,0 days 01:09:46.181000,0 days 01:10:18.449000,0 days 01:10:39.889000,275.0,277.0,243.0,316.0,False,TEST_UNKNOWN,10.0,False,Haas F1 Team,0 days 01:09:16.848000,2024-10-25 22:56:07.355,1,,None,,False,True
0 days 01:12:03.272000,HUL,27,0 days 00:01:23.383000,16.0,3.0,,,0 days 00:00:29.413000,0 days 00:00:32.533000,0 days 00:00:21.437000,0 days 01:11:09.302000,0 days 01:11:41.835000,0 days 01:12:03.272000,,276.0,243.0,315.0,False,TEST_UNKNOWN,11.0,False,Haas F1 Team,0 days 01:10:39.889000,2024-10-25 22:57:30.396,1,,None,,False,True
0 days 01:13:26.782000,HUL,27,0 days 00:01:23.510000,17.0,3.0,,,0 days 00:00:29.376000,0 days 00:00:32.688000,0 days 00:00:21.446000,0 days 01:12:32.648000,0 days 01:13:05.336000,0 days 01:13:26.782000,279.0,277.0,243.0,,False,TEST_UNKNOWN,12.0,False,Haas F1 Team,0 days 01:12:03.272000,2024-10-25 22:58:53.779,1,,None,,False,True
0 days 01:14:50.305000,HUL,27,0 days 00:01:23.523000,18.0,3.0,,,0 days 00:00:29.332000,0 days 00:00:32.715000,0 days 00:00:21.476000,0 days 01:13:56.114000,0 days 01:14:28.829000,0 days 01:14:50.305000,276.0,277.0,243.0,317.0,False,TEST_UNKNOWN,13.0,False,Haas F1 Team,0 days 01:13:26.782000,2024-10-25 23:00:17.289,1,,None,,False,True
0 days 01:16:13.886000,HUL,27,0 days 00:01:23.581000,19.0,3.0,,,0 days 00:00:29.373000,0 days 00:00:32.707000,0 days 00:00:21.501000,0 days 01:15:19.678000,0 days 01:15:52.385000,0 days 01:16:13.886000,283.0,278.0,243.0,319.0,False,TEST_UNKNOWN,14.0,False,Haas F1 Team,0 days 01:14:50.305000,2024-10-25 23:01:40.812,1,,None,,False,True
0 days 01:17:37.795000,HUL,27,0 days 00:01:23.909000,20.0,3.0,,,0 days 00:00:29.288000,0 days 00:00:32.915000,0 days 00:00:21.706000,0 days 01:16:43.174000,0 days 01:17:16.089000,0 days 01:17:37.795000,287.0,278.0,242.0,322.0,False,TEST_UNKNOWN,15.0,False,Haas F1 Team,0 days 01:16:13.886000,2024-10-25 23:03:04.393,1,,None,,False,True
0 days 01:19:01.639000,HUL,27,0 days 00:01:23.844000,21.0,3.0,,,0 days 00:00:29.405000,0 days 00:00:32.926000,0 days 00:00:21.513000,0 days 01:18:07.200000,0 days 01:18:40.126000,0 days 01:19:01.639000,284.0,278.0,242.0,321.0,False,TEST_UNKNOWN,16.0,False,Haas F1 Team,0 days 01:17:37.795000,2024-10-25 23:04:28.302,1,,None,,False,True
0 days 01:20:30.934000,HUL,27,0 days 00:01:29.295000,22.0,3.0,,0 days 01:20:28.231000,0 days 00:00:29.789000,0 days 00:00:33.809000,0 days 00:00:25.697000,0 days 01:19:31.428000,0 days 01:20:05.237000,0 days 01:20:30.934000,278.0,278.0,,320.0,False,TEST_UNKNOWN,17.0,False,Haas F1 Team,0 days 01:19:01.639000,2024-10-25 23:05:52.146,1,,None,,False,False
0 days 01:26:38.311000,HUL,27,,23.0,4.0,0 days 01:25:13.760000,,,0 days 00:00:33.668000,0 days 00:00:21.509000,,0 days 01:26:16.934000,0 days 01:26:38.427000,272.0,276.0,243.0,304.0,False,TEST_UNKNOWN,6.0,False,Haas F1 Team,0 days 01:20:30.934000,2024-10-25 23:07:21.441,1,,None,,False,False
0 days 01:28:00.744000,HUL,27,0 days 00:01:22.433000,24.0,4.0,,,0 days 00:00:29.256000,0 days 00:00:32.167000,0 days 00:00:21.010000,0 days 01:27:07.567000,0 days 01:27:39.734000,0 days 01:28:00.744000,275.0,279.0,244.0,324.0,False,TEST_UNKNOWN,7.0,False,Haas F1 Team,0 days 01:26:38.311000,2024-10-25 23:13:28.818,1,,None,,False,True
0 days 01:29:22.985000,HUL,27,0 days 00:01:22.241000,25.0,4.0,,,0 days 00:00:29.268000,0 days 00:00:32.001000,0 days 00:00:20.972000,0 days 01:28:30.012000,0 days 01:29:02.013000,0 days 01:29:22.985000,,279.0,245.0,320.0,False,TEST_UNKNOWN,8.0,False,Haas F1 Team,0 days 01:28:00.744000,2024-10-25 23:14:51.251,1,,None,,False,True
0 days 01:30:45.357000,HUL,27,0 days 00:01:22.372000,26.0,4.0,,,0 days 00:00:29.164000,0 days 00:00:31.991000,0 days 00:00:21.217000,0 days 01:29:52.149000,0 days 01:30:24.140000,0 days 01:30:45.357000,276.0,276.0,243.0,318.0,False,TEST_UNKNOWN,9.0,False,Haas F1 Team,0 days 01:29:22.985000,2024-10-25 23:16:13.492,1,,None,,False,True
0 days 01:32:07.835000,HUL,27,0 days 00:01:22.478000,27.0,4.0,,,0 days 00:00:29.242000,0 days 00:00:32.115000,0 days 00:00:21.121000,0 days 01:31:14.599000,0 days 01:31:46.714000,0 days 01:32:07.835000,,276.0,244.0,319.0,False,TEST_UNKNOWN,10.0,False,Haas F1 Team,0 days 01:30:45.357000,2024-10-25 23:17:35.864,1,,None,,False,True
0 days 01:33:30.506000,HUL,27,0 days 00:01:22.671000,28.0,4.0,,,0 days 00:00:29.435000,0 days 00:00:32.070000,0 days 00:00:21.166000,0 days 01:32:37.270000,0 days 01:33:09.340000,0 days 01:33:30.506000,269.0,276.0,244.0,317.0,False,TEST_UNKNOWN,11.0,False,Haas F1 Team,0 days 01:32:07.835000,2024-10-25 23:18:58.342,1,,None,,False,True
0 days 01:34:53.739000,HUL,27,0 days 00:01:23.233000,29.0,4.0,,,0 days 00:00:29.346000,0 days 00:00:32.227000,0 days 00:00:21.660000,0 days 01:33:59.852000,0 days 01:34:32.079000,0 days 01:34:53.739000,274.0,277.0,243.0,318.0,False,TEST_UNKNOWN,12.0,False,Haas F1 Team,0 days 01:33:30.506000,2024-10-25 23:20:21.013,1,,None,,False,True
0 days 01:36:16.349000,HUL,27,0 days 00:01:22.610000,30.0,4.0,,,0 days 00:00:29.339000,0 days 00:00:32.048000,0 days 00:00:21.223000,0 days 01:35:23.078000,0 days 01:35:55.126000,0 days 01:36:16.349000,280.0,279.0,244.0,325.0,False,TEST_UNKNOWN,13.0,False,Haas F1 Team,0 days 01:34:53.739000,2024-10-25 23:21:44.246,1,,None,,False,True
0 days 01:37:39.132000,HUL,27,0 days 00:01:22.783000,31.0,4.0,,,0 days 00:00:29.266000,0 days 00:00:32.224000,0 days 00:00:21.293000,0 days 01:36:45.615000,0 days 01:37:17.839000,0 days 01:37:39.132000,,277.0,243.0,320.0,False,TEST_UNKNOWN,14.0,False,Haas F1 Team,0 days 01:36:16.349000,2024-10-25 23:23:06.856,1,,None,,False,True
0 days 01:39:01.836000,HUL,27,0 days 00:01:22.704000,32.0,4.0,,,0 days 00:00:29.446000,0 days 00:00:31.998000,0 days 00:00:21.260000,0 days 01:38:08.578000,0 days 01:38:40.576000,0 days 01:39:01.836000,281.0,279.0,243.0,,False,TEST_UNKNOWN,15.0,False,Haas F1 Team,0 days 01:37:39.132000,2024-10-25 23:24:29.639,1,,None,,False,True
0 days 01:40:24.727000,HUL,27,0 days 00:01:22.891000,33.0,4.0,,,0 days 00:00:29.639000,0 days 00:00:32.120000,0 days 00:00:21.132000,0 days 01:39:31.475000,0 days 01:40:03.595000,0 days 01:40:24.727000,279.0,277.0,244.0,319.0,False,TEST_UNKNOWN,16.0,False,Haas F1 Team,0 days 01:39:01.836000,2024-10-25 23:25:52.343,1,,None,,False,True
0 days 01:41:54.218000,HUL,27,0 days 00:01:29.491000,34.0,4.0,,0 days 01:41:51.571000,0 days 00:00:29.516000,0 days 00:00:32.310000,0 days 00:00:27.665000,0 days 01:40:54.243000,0 days 01:41:26.553000,0 days 01:41:54.218000,274.0,263.0,,321.0,False,TEST_UNKNOWN,17.0,False,Haas F1 Team,0 days 01:40:24.727000,2024-10-25 23:27:15.234,1,,None,,False,False
0 days 00:21:38.214000,LAW,30,,1.0,1.0,0 days 00:19:56.078000,,,0 days 00:00:40.449000,0 days 00:00:25.393000,,0 days 00:21:12.908000,0 days 00:21:38.255000,239.0,242.0,249.0,236.0,False,TEST_UNKNOWN,1.0,True,RB,0 days 00:19:56.078000,2024-10-25 22:06:46.585,1,,None,,False,False
0 days 00:22:56.774000,LAW,30,0 days 00:01:18.560000,2.0,1.0,,,0 days 00:00:28.006000,0 days 00:00:30.324000,0 days 00:00:20.230000,0 days 00:22:06.220000,0 days 00:22:36.544000,0 days 00:22:56.774000,309.0,290.0,249.0,339.0,True,TEST_UNKNOWN,2.0,True,RB,0 days 00:21:38.214000,2024-10-25 22:08:28.721,1,,None,,False,True
0 days 00:25:00.815000,LAW,30,0 days 00:02:04.041000,3.0,1.0,,,0 days 00:00:50.673000,0 days 00:00:46.164000,0 days 00:00:27.204000,0 days 00:23:47.447000,0 days 00:24:33.611000,0 days 00:25:00.815000,116.0,244.0,249.0,153.0,False,TEST_UNKNOWN,3.0,True,RB,0 days 00:22:56.774000,2024-10-25 22:09:47.281,1,,None,,False,True
0 days 00:50:47.499000,LAW,30,,4.0,1.0,,0 days 00:26:56.178000,0 days 00:00:33.430000,,,0 days 00:25:34.410000,,,238.0,,,339.0,False,TEST_UNKNOWN,4.0,True,RB,0 days 00:25:00.815000,2024-10-25 22:11:51.322,125,,None,,False,False
0 days 00:52:31.162000,LAW,30,,5.0,2.0,0 days 00:50:47.499000,,,0 days 00:00:40.591000,0 days 00:00:24.628000,,0 days 00:52:06.767000,0 days 00:52:31.225000,252.0,275.0,248.0,237.0,False,TEST_UNKNOWN,1.0,True,RB,0 days 00:50:47.499000,2024-10-25 22:37:38.006,1,,None,,False,False
0 days 00:53:50.498000,LAW,30,0 days 00:01:19.336000,6.0,2.0,,,0 days 00:00:28.264000,0 days 00:00:30.389000,0 days 00:00:20.683000,0 days 00:52:59.426000,0 days 00:53:29.815000,0 days 00:53:50.498000,308.0,291.0,249.0,342.0,False,TEST_UNKNOWN,2.0,True,RB,0 days 00:52:31.162000,2024-10-25 22:39:21.669,1,,None,,False,True
0 days 00:55:56.262000,LAW,30,0 days 00:02:05.764000,7.0,2.0,,,0 days 00:00:49.173000,0 days 00:00:49.660000,0 days 00:00:26.931000,0 days 00:54:39.671000,0 days 00:55:29.331000,0 days 00:55:56.262000,127.0,240.0,249.0,148.0,False,TEST_UNKNOWN,3.0,True,RB,0 days 00:53:50.498000,2024-10-25 22:40:41.005,1,,None,,False,True
0 days 00:57:15.277000,LAW,30,0 days 00:01:19.015000,8.0,2.0,,,0 days 00:00:28.161000,0 days 00:00:30.470000,0 days 00:00:20.384000,0 days 00:56:24.423000,0 days 00:56:54.893000,0 days 00:57:15.277000,311.0,291.0,249.0,343.0,False,TEST_UNKNOWN,4.0,True,RB,0 days 00:55:56.262000,2024-10-25 22:42:46.769,12,,None,,False,True
0 days 00:59:00.583000,LAW,30,0 days 00:01:45.306000,9.0,2.0,,0 days 00:58:57.920000,0 days 00:00:36.679000,0 days 00:00:39.418000,0 days 00:00:29.209000,0 days 00:57:51.956000,0 days 00:58:31.374000,0 days 00:59:00.583000,227.0,171.0,,264.0,False,TEST_UNKNOWN,5.0,True,RB,0 days 00:57:15.277000,2024-10-25 22:44:05.784,1,,None,,False,False
0 days 01:05:23.983000,LAW,30,,10.0,3.0,0 days 01:03:57.271000,,,0 days 00:00:32.807000,0 days 00:00:21.344000,,0 days 01:05:02.738000,0 days 01:05:24.099000,281.0,274.0,241.0,295.0,False,TEST_UNKNOWN,5.0,False,RB,0 days 00:59:00.583000,2024-10-25 22:45:51.090,1,,None,,False,False
0 days 01:06:46.673000,LAW,30,0 days 00:01:22.690000,11.0,3.0,,,0 days 00:00:29.639000,0 days 00:00:31.896000,0 days 00:00:21.155000,0 days 01:05:53.622000,0 days 01:06:25.518000,0 days 01:06:46.673000,284.0,276.0,242.0,321.0,False,TEST_UNKNOWN,6.0,False,RB,0 days 01:05:23.983000,2024-10-25 22:52:14.490,1,,None,,False,True
0 days 01:08:09.315000,LAW,30,0 days 00:01:22.642000,12.0,3.0,,,0 days 00:00:29.477000,0 days 00:00:31.869000,0 days 00:00:21.296000,0 days 01:07:16.150000,0 days 01:07:48.019000,0 days 01:08:09.315000,270.0,277.0,243.0,323.0,False,TEST_UNKNOWN,7.0,False,RB,0 days 01:06:46.673000,2024-10-25 22:53:37.180,1,,None,,False,True
0 days 01:09:31.790000,LAW,30,0 days 00:01:22.475000,13.0,3.0,,,0 days 00:00:29.444000,0 days 00:00:31.835000,0 days 00:00:21.196000,0 days 01:08:38.759000,0 days 01:09:10.594000,0 days 01:09:31.790000,280.0,278.0,243.0,322.0,False,TEST_UNKNOWN,8.0,False,RB,0 days 01:08:09.315000,2024-10-25 22:54:59.822,1,,None,,False,True
